#{"t_start": 1684571180.6192327, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,103,63.588998,0,2,0
5.0,48,91.355847,0,1,0
15.0,125,173.795021,0,1,0
15.0,24,188.480478,0,2,0
32.0,18,189.068425,0,1,0
15.0,26,225.402543,0,0,0
9.0,40,250.300457,0,1,0
19.0,18,270.484381,0,1,0
19.0,24,280.483457,0,1,0
19.0,77,316.568542,0,2,0
19.0,56,350.263659,0,1,0
5.0,62,395.845257,0,1,0
1.0,93,433.66416,0,1,0
27.0,53,454.19019,0,1,0
4.0,22,462.048452,0,1,0
4.0,125,588.109015,0,2,0
18.0,12,610.281592,6,1,0.35
10.0,19,620.857873,0,1,0
24.0,37,657.932488,0,1,0
11.0,28,684.268485,0,2,0
10.0,28,689.319415,0,1,0
14.0,15,711.464218,0,1,0
14.0,63,763.417177,0,1,0
8.0,25,765.691848,0,2,0
28.0,23,781.726242,0,1,0
14.0,36,811.158406,0,1,0
0.0,125,936.218965,0,3,0
7.0,49,991.3121,2,1,1.0
15.0,37,1034.44084,0,1,0
8.0,63,1068.951316,0,1,0
-2.0,27,1095.009459,9,1,1.0
19.0,22,1130.109986,0,1,0
10.0,29,1154.515392,0,1,0
10.0,32,1190.403668,0,1,0
19.0,21,1213.892109,0,2,0
28.0,10,1226.247444,13,2,0.0
14.0,29,1259.929266,0,1,0
18.0,29,1268.400301,0,1,0
9.0,13,1268.507452,0,2,0
8.0,16,1280.878578,0,2,0
18.0,27,1345.665245,0,1,0
5.0,22,1345.951402,0,0,0
9.0,39,1366.476777,0,1,0
9.0,79,1391.293532,0,3,0
10.0,35,1427.21045,0,2,0
13.0,35,1439.611279,0,2,0
7.0,18,1455.652584,7,1,0.85
28.0,37,1488.878636,0,1,0
22.0,23,1513.512384,0,1,0
19.0,49,1564.416907,0,2,0
29.0,43,1602.943127,4,1,0.35
15.0,19,1603.078142,0,2,0
9.0,55,1626.646741,0,1,0
9.0,32,1626.940286,0,1,0
24.0,24,1627.12896,0,1,0
14.0,41,1639.694289,0,1,0
19.0,59,1676.048004,0,1,0
23.0,44,1676.48718,0,1,0
31.0,25,1710.239065,10,1,0.05
10.0,90,1764.573961,0,1,0
19.0,26,1785.010667,0,1,0
10.0,52,1811.721932,0,2,0
4.0,28,1833.765123,0,1,0
4.0,22,1838.724178,0,1,0
8.0,125,1899.172067,0,1,0
0.0,125,1921.886558,0,1,0
-9.0,54,1938.584948,5,1,0.9
20.0,28,1943.764623,0,1,0
10.0,102,2050.274321,0,1,0
19.0,46,2086.85331,0,1,0
24.0,14,2092.192331,0,1,0
23.0,21,2124.575386,8,2,0.5
10.0,22,2153.930298,0,1,0
10.0,12,2166.278539,0,2,0
19.0,18,2178.357056,0,2,0
18.0,14,2225.591234,0,2,0
5.0,21,2249.884852,0,2,0
23.0,48,2267.27822,0,1,0
4.0,45,2298.954037,0,1,0
15.0,17,2335.832981,0,1,0
4.0,7,2350.356886,3,1,0.9
14.0,12,2362.508415,0,1,0
5.0,55,2380.980695,0,2,0
19.0,23,2384.625812,0,2,0
19.0,34,2431.367535,0,1,0
24.0,30,2466.427078,0,2,0
17.0,41,2491.304637,0,1,0
19.0,21,2512.982829,0,2,0
26.0,49,2550.137941,10,1,0.05
-7.0,24,2582.900939,3,1,1.0
19.0,39,2619.862759,0,1,0
14.0,21,2638.4125,0,1,0
25.0,35,2661.589283,0,2,0
27.0,21,2665.79813,0,1,0
27.0,9,2677.546051,7,1,0.05
10.0,11,2677.603113,0,0,0
10.0,18,2677.716336,0,1,0
6.0,60,2691.489243,0,0,0
15.0,39,2698.258062,0,2,0
4.0,18,2708.695071,0,2,0
18.0,61,2736.627961,0,1,0
15.0,16,2737.207349,0,1,0
5.0,125,2809.555954,0,2,0
19.0,17,2809.700711,0,1,0
19.0,17,2813.226116,0,2,0
24.0,48,2886.069698,0,1,0
10.0,28,2898.503261,0,2,0
9.0,107,2977.299384,0,1,0
0.0,57,3038.980057,0,2,0
10.0,17,3051.274387,0,1,0
18.0,26,3051.470187,0,2,0
14.0,35,3085.658617,0,1,0
0.0,125,3176.568173,0,1,0
19.0,40,3181.000083,0,1,0
5.0,40,3203.526215,0,1,0
4.0,44,3239.07717,0,1,0
19.0,42,3276.236329,0,1,0
24.0,16,3310.207103,10,1,0.05
14.0,48,3356.4886,0,2,0
21.0,35,3357.22429,0,2,0
20.0,58,3376.304832,0,1,0
14.0,48,3382.962156,0,2,0
15.0,6,3391.337921,4,1,0.35
10.0,60,3403.530276,0,2,0
15.0,78,3417.004953,0,1,0
24.0,81,3426.004981,0,1,0
8.0,12,3428.343626,4,1,1.0
-3.0,23,3442.229914,3,1,1.0
6.0,51,3490.517425,0,2,0
14.0,27,3503.373746,0,2,0
14.0,61,3532.083267,0,1,0
9.0,120,3567.958462,0,1,0
14.0,125,3634.383485,0,1,0
19.0,23,3634.57494,0,1,0
0.0,125,3664.474302,0,2,0
33.0,18,3664.616667,0,1,0
18.0,40,3713.330106,0,1,0
4.0,25,3748.707396,0,2,0
14.0,20,3748.899874,0,2,0
24.0,20,3762.322784,0,2,0
20.0,26,3784.03606,0,1,0
19.0,36,3825.57499,5,1,0.0
19.0,24,3849.669048,0,1,0
17.0,44,3862.127978,0,1,0
20.0,21,3877.928217,0,2,0
19.0,45,3895.39856,0,1,0
0.0,125,3992.921609,0,1,0
10.0,17,3993.015252,0,1,0
24.0,17,4005.36541,0,1,0
19.0,18,4016.736887,0,1,0
18.0,42,4029.379458,0,2,0
25.0,54,4075.451571,16,1,0.0
14.0,16,4087.291503,0,1,0
19.0,43,4107.345845,0,1,0
24.0,33,4107.61061,0,2,0
16.0,55,4159.166922,5,1,0.35
19.0,12,4159.282163,0,1,0
22.0,29,4171.707695,0,1,0
14.0,28,4184.446928,0,2,0
24.0,62,4211.419492,15,1,0.0
15.0,40,4211.749234,0,1,0
24.0,18,4222.639142,0,1,0
24.0,46,4235.248052,0,1,0
29.0,13,4235.360849,0,1,0
4.0,32,4235.583056,0,2,0
21.0,43,4278.961146,0,2,0
10.0,35,4283.269589,0,2,0
14.0,125,4379.10508,0,1,0
31.0,21,4389.836403,8,1,0.15
13.0,26,4406.08304,0,2,0
40.0,31,4428.912321,16,1,0.0
5.0,108,4483.21376,0,1,0
18.0,30,4516.499781,0,1,0
14.0,38,4528.706591,0,1,0
19.0,56,4541.500897,0,1,0
18.0,21,4565.891361,0,1,0
19.0,21,4576.478791,0,1,0
27.0,60,4624.309982,12,2,0.5
4.0,41,4648.165867,0,1,0
24.0,57,4683.26722,0,1,0
14.0,22,4684.149052,0,1,0
28.0,23,4702.909191,13,1,0.0
4.0,116,4811.783529,0,2,0
14.0,68,4839.717204,0,2,0
11.0,10,4842.46557,3,1,0.8
14.0,41,4855.098548,0,1,0
22.0,55,4922.832766,0,1,0
14.0,74,4970.329678,0,1,0
19.0,26,4972.247276,0,1,0
14.0,13,4972.342669,0,2,0
-9.0,123,5046.528551,6,1,1.0
22.0,46,5075.538928,0,2,0
15.0,28,5075.785154,0,1,0
4.0,77,5136.010477,0,2,0
23.0,18,5141.508044,0,1,0
22.0,21,5141.666601,0,1,0
10.0,16,5153.472291,0,3,0
28.0,29,5165.864069,19,1,0.0
4.0,48,5187.140118,7,1,0.6
18.0,45,5213.777106,0,2,0
20.0,26,5214.028776,0,1,0
9.0,35,5253.280886,0,1,0
30.0,23,5276.165233,21,1,0.0
10.0,22,5288.421506,0,1,0
5.0,125,5373.726087,0,1,0
21.0,80,5399.669975,0,2,0
23.0,39,5423.687883,0,1,0
9.0,32,5477.434052,0,2,0
10.0,67,5488.677226,0,2,0
14.0,15,5488.789499,0,2,0
23.0,54,5498.567775,0,2,0
9.0,17,5512.727278,0,1,0
10.0,27,5536.606769,0,1,0
12.0,43,5575.796001,0,2,0
14.0,74,5612.937862,0,1,0
18.0,22,5615.986251,0,1,0
0.0,125,5641.532145,0,1,0
22.0,22,5641.75087,0,2,0
14.0,62,5644.294876,0,1,0
13.0,28,5680.629279,0,2,0
29.0,28,5702.607605,4,1,0.3
24.0,41,5703.236077,0,1,0
10.0,22,5725.097882,0,1,0
23.0,45,5750.605452,0,1,0
15.0,77,5800.030373,0,1,0
20.0,13,5800.148855,0,2,0
19.0,28,5811.851323,0,1,0
25.0,19,5824.265434,0,1,0
9.0,75,5859.619208,0,1,0
10.0,105,5938.075108,0,2,0
13.0,19,5948.510386,0,2,0
24.0,43,5960.520952,0,1,0
5.0,16,5978.647146,6,1,0.8
0.0,35,5991.150117,0,2,0
14.0,33,6003.615917,0,1,0
33.0,39,6038.116288,9,1,0.25
29.0,48,6072.022998,14,1,0.0
10.0,74,6095.117727,0,1,0
15.0,12,6095.221739,0,1,0
13.0,13,6095.308915,0,1,0
4.0,125,6127.392617,0,1,0
19.0,23,6166.028705,0,2,0
20.0,23,6166.145805,0,1,0
20.0,23,6178.349586,0,2,0
8.0,42,6199.374629,0,2,0
0.0,65,6227.836402,0,2,0
8.0,29,6230.877546,0,1,0
25.0,57,6271.172265,0,1,0
34.0,114,6315.153141,21,2,0.0
15.0,18,6327.488797,0,0,0
14.0,18,6327.638846,0,2,0
29.0,82,6394.13124,0,1,0
20.0,22,6426.009448,0,1,0
8.0,24,6461.026177,0,1,0
28.0,26,6473.436871,0,1,0
27.0,33,6502.894452,8,1,0.0
14.0,18,6515.274734,0,1,0
4.0,91,6567.407547,0,1,0
13.0,26,6567.65911,0,1,0
29.0,34,6602.01527,8,1,0.1
13.0,26,6602.220612,0,1,0
-4.0,9,6608.753994,6,1,0.9
24.0,33,6608.986112,0,2,0
18.0,54,6634.962742,0,2,0
24.0,33,6644.483114,0,1,0
20.0,21,6644.619232,0,1,0
9.0,80,6669.549259,0,2,0
15.0,55,6718.74349,0,2,0
5.0,64,6757.062683,0,0,0
18.0,9,6769.311379,14,1,0.0
20.0,9,6789.858951,10,1,0.0
14.0,104,6810.894717,0,1,0
5.0,68,6831.095521,0,1,0
14.0,67,6865.286251,0,1,0
