#{"t_start": 1679137136.0927594, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,14,9.287434
1.0,6,9.30991
5.0,7,9.341646
-4.0,9,9.375621
0.0,7,9.402676
5.0,16,9.476747
6.0,5,9.497415
0.0,8,9.530537
2.0,13,9.601146
4.0,7,9.634163
4.0,11,9.684567
4.0,12,9.741035
6.0,8,9.782557
5.0,8,9.826458
6.0,8,9.850294
14.0,13,9.904933
8.0,8,9.94166
9.0,17,10.014956
-2.0,10,10.080127
41.0,16,10.468157
-2.0,9,10.501854
2.0,14,10.546089
15.0,14,10.587219
3.0,8,10.606565
-2.0,15,10.64936
2.0,11,10.697912
3.0,11,10.725884
6.0,7,10.760125
5.0,9,10.794511
-4.0,16,10.847707
-2.0,6,10.867077
7.0,6,10.893028
0.0,7,10.918607
2.0,11,10.958407
11.0,11,10.992474
-3.0,10,11.03731
-3.0,14,11.091345
4.0,9,11.122971
0.0,15,11.165217
11.0,19,11.259852
4.0,9,11.301103
0.0,10,11.334741
10.0,11,11.366518
-2.0,9,11.402673
-4.0,5,11.424247
2.0,8,11.455126
11.0,11,11.500223
4.0,7,11.534044
0.0,5,11.550555
-5.0,11,11.58471
6.0,8,11.62282
6.0,5,11.645841
4.0,16,11.710508
-9.0,12,11.776608
4.0,13,11.838566
10.0,17,11.905445
7.0,8,11.941823
9.0,13,11.998548
2.0,10,12.046034
0.0,7,12.074765
4.0,12,12.134503
-5.0,20,12.2233
10.0,8,12.258499
4.0,8,12.290536
4.0,10,12.336756
0.0,9,12.4192
4.0,7,12.441386
-6.0,14,12.489727
6.0,15,12.549918
2.0,9,12.588897
-3.0,8,12.622853
-3.0,11,12.662204
4.0,7,12.687079
-4.0,10,12.738417
-5.0,20,12.828394
7.0,15,13.299798
0.0,8,13.31986
0.0,9,13.347991
2.0,16,13.396049
9.0,13,13.460144
5.0,9,13.489925
0.0,5,13.504423
-1.0,12,13.555311
2.0,8,13.585353
-4.0,8,13.615954
0.0,9,13.6444
-5.0,13,13.692459
2.0,18,13.756629
0.0,9,13.793245
9.0,13,13.846102
1.0,19,13.933724
1.0,7,13.960425
6.0,8,13.995428
6.0,15,15.43433
-4.0,13,15.466864
-4.0,6,15.484699
6.0,8,15.507984
0.0,9,15.542538
-2.0,10,17.446646
2.0,21,22.794542
11.0,9,22.835922
5.0,14,22.88658
-4.0,9,22.910111
-2.0,17,22.980063
10.0,17,23.050249
8.0,17,23.118446
4.0,10,23.16079
-6.0,17,23.271713
-2.0,14,23.327803
-8.0,12,23.371748
-4.0,10,23.409894
6.0,14,23.459291
9.0,14,23.502839
6.0,11,23.551582
17.0,12,23.606534
9.0,22,23.720963
0.0,11,23.777291
-2.0,9,23.817043
-9.0,15,23.878493
0.0,8,23.910046
2.0,7,23.944827
8.0,13,23.996541
-1.0,17,24.092809
5.0,9,24.14427
12.0,15,24.235819
8.0,11,24.310076
-2.0,7,24.324204
9.0,10,24.357824
-5.0,13,24.397384
0.0,6,24.418064
25.0,16,24.482065
0.0,9,24.528446
2.0,13,24.592336
7.0,8,24.630491
-4.0,14,24.706696
-2.0,8,24.746543
0.0,18,24.80621
6.0,8,24.832624
1.0,11,24.876083
-1.0,12,24.932742
-2.0,16,25.005615
0.0,15,25.065125
-4.0,18,25.135514
-4.0,14,25.180291
4.0,13,25.240195
10.0,9,25.279647
4.0,10,25.321889
2.0,6,25.345184
12.0,10,25.380191
-8.0,11,25.416526
-2.0,10,25.464988
2.0,13,25.520782
0.0,10,25.56394
4.0,10,25.596375
2.0,12,25.628037
9.0,11,25.68047
0.0,7,25.720101
-4.0,10,25.772484
-2.0,24,25.880081
6.0,7,25.916867
-2.0,11,25.958512
5.0,16,26.04336
-8.0,11,26.100276
-10.0,19,26.193201
-4.0,17,26.281004
8.0,11,26.324938
2.0,19,26.402276
-4.0,8,26.436427
-4.0,12,26.496766
10.0,10,26.542989
9.0,12,26.598599
-3.0,11,26.646572
4.0,15,26.722499
-4.0,9,26.768011
4.0,9,26.807891
2.0,11,26.857758
4.0,15,28.25209
0.0,9,28.280087
-4.0,16,28.329409
5.0,7,28.356583
0.0,7,28.389921
9.0,9,80.905753
-10.0,15,80.996818
0.0,11,81.078489
6.0,9,81.131362
8.0,11,81.195911
0.0,18,81.27052
10.0,16,81.326389
-5.0,8,81.361565
2.0,9,81.395063
-12.0,19,81.47286
-2.0,13,81.506783
5.0,28,81.599236
11.0,13,81.651481
-2.0,14,81.7105
0.0,6,81.737572
7.0,9,81.780813
4.0,7,81.82286
10.0,10,81.872063
6.0,10,81.917068
4.0,9,81.974497
-4.0,7,82.009036
0.0,6,82.037598
2.0,10,82.093317
0.0,12,82.16229
6.0,9,82.183908
9.0,14,82.234858
0.0,19,82.312559
10.0,11,82.381255
13.0,13,82.445452
0.0,20,82.546723
2.0,7,82.568668
6.0,13,82.618542
2.0,5,82.635917
-2.0,5,82.655139
-2.0,12,82.693504
1.0,11,82.758459
-11.0,11,82.803198
-7.0,8,82.841442
-4.0,7,82.871703
11.0,5,82.902508
0.0,13,82.972435
-4.0,9,83.024017
16.0,16,83.095649
4.0,10,83.128025
-4.0,7,83.172742
0.0,9,83.217685
13.0,6,83.24242
0.0,10,83.29759
9.0,10,83.346561
10.0,11,83.383768
7.0,20,83.489088
0.0,18,83.569786
-4.0,5,83.585238
15.0,11,83.637284
6.0,10,83.683802
0.0,6,83.719853
-9.0,12,83.775422
4.0,11,83.82872
0.0,8,83.884825
2.0,19,83.976086
9.0,12,84.032036
6.0,18,84.099674
13.0,14,84.162351
6.0,7,84.192759
-6.0,12,84.25649
0.0,7,84.276096
-1.0,8,84.312573
-8.0,7,84.340467
6.0,13,84.404839
-4.0,8,84.436341
-2.0,10,84.488846
11.0,10,84.54808
2.0,10,84.578829
9.0,15,84.891006
-2.0,9,84.927424
1.0,15,84.984689
11.0,9,85.049246
-8.0,11,85.084378
