#{"t_start": 1684544240.2552326, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-2.0,20,12.694073,False
-2.0,20,12.969844,False
-2.0,20,13.250591,False
-2.0,20,13.528266,False
-2.0,20,13.821042,False
-2.0,20,14.072953,False
-2.0,20,14.340124,False
-2.0,20,14.592442,False
-2.0,20,14.840549,False
-2.0,20,15.06173,False
-2.0,20,15.268893,False
-2.0,20,15.487004,False
-2.0,20,15.721452,False
-2.0,20,15.928472,False
-2.0,20,16.129882,False
-2.0,20,16.326644,False
10.1,9,16.432137,True
-2.0,20,16.701782,False
-2.0,20,16.975494,False
-2.0,20,17.229646,False
-2.0,20,17.50361,False
-2.0,20,17.769312,False
-2.0,20,18.072086,False
-2.0,20,18.355481,False
-2.0,20,18.639892,False
-2.0,20,18.90992,False
-2.0,20,19.228639,False
-2.0,20,19.570795,False
-2.0,20,19.907237,False
10.2,8,20.049032,True
-2.0,20,20.360514,False
-2.0,20,20.77922,False
-2.0,20,21.208654,False
-2.0,20,21.522096,False
-2.0,20,21.835005,False
10.6,4,21.905888,True
-2.0,20,22.224792,False
-2.0,20,22.563967,False
-2.0,20,22.859343,False
-2.0,20,23.204083,False
-2.0,20,23.528634,False
-2.0,20,23.864945,False
-2.0,20,24.196717,False
-2.0,20,24.516679,False
-2.0,20,24.836857,False
-2.0,20,25.146297,False
-2.0,20,25.486352,False
-2.0,20,25.805205,False
-2.0,20,26.142766,False
-2.0,20,26.588803,False
-2.0,20,26.904563,False
-2.0,20,27.229019,False
-2.0,20,27.565195,False
-2.0,20,27.91913,False
-2.0,20,28.259223,False
-2.0,20,28.636573,False
-2.0,20,28.953026,False
-2.0,20,29.256663,False
-2.0,20,29.608453,False
-2.0,20,29.953958,False
10.4,6,30.059171,True
-2.0,20,30.412322,False
-2.0,20,31.196476,False
-2.0,20,31.547601,False
-2.0,20,31.90735,False
10.5,5,32.082417,True
-2.0,20,32.427227,False
9.9,11,32.620887,True
-2.0,20,32.965058,False
-2.0,20,33.425485,False
-2.0,20,33.741353,False
-2.0,20,34.077715,False
-2.0,20,34.384964,False
-2.0,20,34.730337,False
-2.0,20,35.086421,False
-2.0,20,36.621143,False
-2.0,20,36.986257,False
-2.0,20,37.329831,False
-2.0,20,37.669441,False
-2.0,20,38.022073,False
-2.0,20,38.382721,False
-2.0,20,38.733653,False
-2.0,20,39.082208,False
-2.0,20,39.436752,False
-2.0,20,39.783124,False
-2.0,20,40.12512,False
-2.0,20,40.466708,False
-2.0,20,41.538758,False
-2.0,20,41.882221,False
-2.0,20,42.245232,False
-2.0,20,42.608448,False
-2.0,20,42.934239,False
-2.0,20,43.297397,False
-2.0,20,44.963252,False
-2.0,20,45.279782,False
