#{"t_start": 1684544240.2547448, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-8.5,85,13.601218,False
-8.5,85,14.720152,False
-8.5,85,15.659062,False
-8.5,85,16.574177,False
-8.5,85,17.70488,False
-8.5,85,18.92521,False
-8.5,85,20.331739,False
-8.5,85,21.88655,False
-8.5,85,23.274512,False
-8.5,85,24.658733,False
-8.5,85,26.042133,False
-8.5,85,27.547426,False
-8.5,85,29.01848,False
-8.5,85,30.460112,False
-8.5,85,32.486586,False
-8.5,85,34.033751,False
-8.5,85,36.661113,False
-8.5,85,38.152272,False
-8.5,85,39.64049,False
-8.5,85,41.825464,False
-8.5,85,43.336997,False
-8.5,85,46.136437,False
-8.5,85,47.578761,False
-8.5,85,48.922035,False
9.8,12,106.40564,True
9.1,19,106.717438,True
9.6,14,106.935282,True
-2.5,25,107.322351,False
9.7,13,107.53533,True
9.9,11,107.700631,True
-2.5,25,108.086012,False
9.7,13,108.288927,True
9.7,13,108.495595,True
10.0,10,108.653232,True
10.4,6,108.751881,True
9.5,15,108.976912,True
-2.5,25,109.369945,False
9.5,15,109.606369,True
10.0,10,109.762929,True
9.5,15,110.968835,True
10.1,9,111.126822,True
9.0,20,111.475553,True
9.8,12,111.665235,True
9.2,18,111.976475,True
9.8,12,112.179043,True
10.0,10,112.369844,True
10.4,6,112.475217,True
10.5,5,112.576359,True
10.3,7,112.697233,True
10.2,8,112.840968,True
8.8,22,113.540227,True
9.4,16,113.79804,True
9.8,12,113.992817,True
9.9,11,114.169821,True
9.9,11,114.368607,True
9.7,13,114.596481,True
9.8,12,114.820402,True
10.2,8,114.969628,True
9.3,17,115.367719,True
9.9,11,115.641038,True
8.8,22,115.982873,True
9.2,18,116.286276,True
9.5,15,116.53854,True
10.1,9,116.690539,True
9.8,12,116.894196,True
9.4,16,117.172745,True
9.5,15,117.444227,True
9.4,16,117.727341,True
9.5,15,118.001562,True
10.5,5,118.089285,True
9.2,18,118.393172,True
9.9,11,118.707734,True
10.2,8,118.846187,True
10.0,10,119.017135,True
10.4,6,119.128752,True
10.2,8,119.26643,True
10.1,9,119.419597,True
10.0,10,119.595042,True
9.4,16,119.854724,True
9.7,13,120.209661,True
-2.5,25,120.611456,False
10.0,10,120.7716,True
