#{"t_start": 1667216130.8749976, "env_id": "binary-narrow-v0"}
r,l,t
17,110,35.312986
39,135,44.47528
3,95,51.610696
30,118,59.226571
19,129,68.559615
-40,124,76.531085
38,147,85.24384
-46,105,93.0559
-5,177,102.554451
19,168,116.408878
55,143,125.765188
45,132,133.675132
-42,98,140.537009
37,153,149.236304
1,196,160.519506
-30,108,167.56998
-1,370,190.337934
61,85,197.791786
13,107,204.824229
24,151,212.775974
-19,7644,583.625278
28,634,614.068502
68,7644,981.671544
73,199,992.669687
96,194,1000.117256
27,64,1004.918988
-5,415,1024.731633
60,52,1025.670907
50,63,1030.47569
16,318,1043.504232
3,290,1061.125439
58,54,1062.225192
5,338,1080.390755
-1,69,1081.949971
0,307,1101.021429
-1,274,1114.790658
11,270,1127.32795
7,59,1128.449215
31,72,1133.774365
0,355,1153.361601
1,401,1171.81725
-8,351,1190.171185
