#{"t_start": 1667216140.2507515, "env_id": "binary-narrow-v0"}
r,l,t
22,125,26.49686
-3,133,39.35488
-14,128,47.578241
-16,134,56.895845
64,125,65.00664
2,138,73.547948
-106,104,76.82127
48,131,85.725323
63,136,97.93331
0,281,115.963823
31,101,119.021574
0,256,134.534227
0,324,157.595598
35,117,164.667526
-1,428,190.313749
15,178,203.112332
4,194,211.642767
58,128,218.657627
28,230,231.653269
-1,566,259.156712
85,81,264.721085
57,99,270.531578
30,94,276.394783
20,7644,644.225592
37,226,656.819652
-5,324,674.479632
-6,248,687.454594
31,201,695.156232
25,225,706.914755
-4,451,728.232963
-1,379,748.370557
13,306,764.855249
97,89,766.440036
-15,108,772.098652
-1,421,793.624802
14,7644,1156.897072
0,203,1169.075201
