#{"t_start": 1667216130.87491, "env_id": "binary-narrow-v0"}
r,l,t
4,104,35.057584
-10,104,43.165262
0,82,49.866847
13,114,57.506092
0,114,66.196422
23,174,75.893788
12,164,85.175727
32,115,93.342291
-21,87,100.173179
-73,105,107.592137
-4,155,116.748935
31,97,124.675516
0,303,141.641243
0,305,160.317099
0,242,175.069211
-1,290,191.745672
36,91,199.289443
99,113,206.430027
116,100,212.993532
10,361,233.050971
62,150,240.488188
0,547,267.701232
8,244,280.433491
-19,220,292.566337
33,153,299.24592
0,612,329.009386
69,88,330.685838
37,106,336.266479
13,220,347.726958
86,112,353.580453
11,193,360.84056
1,475,382.689586
7,459,404.350657
14,123,409.894616
9,203,416.923976
0,393,437.660112
2,205,451.768235
79,118,458.465676
-20,151,464.671851
113,3676,646.395287
49,7644,1006.293776
-26,86,1011.693846
107,116,1017.504205
23,265,1030.818403
105,170,1037.41453
5,68,1042.349499
