#{"t_start": 1667216146.4677105, "env_id": "binary-narrow-v0"}
r,l,t
-1,127,20.3468
4,127,29.197021
-77,101,36.5294
-31,136,45.049458
0,151,58.665548
-5,174,68.344624
-16,190,79.013988
64,162,92.151582
-1,244,108.970007
-40,89,111.745672
1,261,127.405633
0,392,152.544042
67,74,158.317062
0,366,182.241201
6,156,190.549261
8,223,203.905117
13,154,211.629977
-13,229,224.509593
-1,552,251.915776
0,407,271.958658
104,93,277.504648
50,150,284.294439
79,7644,656.209907
20,7644,1020.033832
0,250,1028.278445
15,189,1040.27086
