#{"t_start": 1667216153.0723746, "env_id": "binary-narrow-v0"}
r,l,t
-22,121,13.528725
0,130,22.483538
-4,121,30.506148
-73,128,38.793613
-15,143,52.09101
49,115,55.872225
-2,164,69.322696
56,168,78.926728
-40,104,86.516727
0,269,103.926561
85,79,110.264477
55,105,113.419192
0,388,138.49466
67,113,145.685228
0,467,176.219204
-13,7644,553.746312
97,1824,643.693152
2,332,657.40541
5,256,670.346348
11,208,682.429408
107,107,688.135663
1,206,700.31765
119,106,702.428532
90,103,708.244379
54,171,720.339795
67,129,726.784512
-1,440,746.874836
-1,487,769.861972
118,70,771.01684
0,421,793.588711
60,121,799.428252
51,68,800.499134
70,85,806.121585
13,253,818.587665
11,257,830.957407
9,262,843.490865
19,327,856.908119
-2,366,873.642042
