#{"t_start": 1667216130.8739753, "env_id": "binary-narrow-v0"}
r,l,t
-35,133,40.588552
27,119,44.728426
-10,117,52.599887
-32,138,61.273821
-67,130,70.140114
34,142,82.755508
-6,115,86.393529
-55,92,93.877824
60,136,102.048159
-67,109,110.032825
21,192,124.944904
-9,75,127.222089
-14,71,133.279486
43,96,140.043744
36,92,142.824172
0,216,158.798553
-36,85,165.164729
31,134,172.885628
-98,490,200.248195
-5,7644,576.948097
32,133,582.963006
20,215,593.931316
82,664,626.743572
98,629,658.965566
75,158,666.587027
-10,268,679.20442
49,7644,1042.742833
0,283,1056.485492
53,73,1061.683248
91,80,1063.280223
