#{"t_start": 1667216150.0131621, "env_id": "binary-narrow-v0"}
r,l,t
-14,115,16.372901
-1,111,24.672145
-52,104,32.128425
-39,133,40.303887
1,160,50.558007
60,134,58.91356
3,158,72.119871
40,117,80.198208
45,132,88.488921
-30,107,91.985013
13,183,106.733643
30,154,115.288209
90,82,121.702245
-86,113,129.145992
93,101,132.44748
80,101,140.676981
118,110,147.801866
29,86,154.007279
40,79,156.389599
-78,172,169.490684
25,162,179.254784
0,282,194.728031
52,93,200.837665
82,88,206.760059
7,264,220.594252
64,129,227.503954
22,206,235.841586
-12,429,260.042747
0,243,269.058085
105,79,274.374354
5,321,291.374735
15,482,311.478442
104,7644,685.392992
-7,226,697.18151
40,204,705.594614
-5,438,730.882337
49,303,744.328402
-1,530,768.439366
14,350,784.939826
35,62,789.472023
64,62,790.767856
7,399,810.261195
5,538,835.283997
8,66,840.610344
-41,67,842.005531
3,329,859.353453
