#{"t_start": 1667216146.4662344, "env_id": "binary-narrow-v0"}
r,l,t
-1,87,18.801059
-103,118,27.453294
-17,129,35.809921
-6,124,43.652406
-98,130,53.006268
-5,118,60.806635
27,117,68.563048
-32,188,79.21331
41,140,87.318316
32,163,101.022599
20,184,111.630462
5,165,120.530514
84,98,127.373258
0,383,152.167181
-4,177,165.001808
46,140,173.373453
23,262,189.866396
-14,231,203.449327
4,260,217.330295
13,97,219.538248
76,155,230.956681
19,176,238.615778
86,122,244.970092
-2,364,264.117399
2,292,277.77746
38,6421,585.183355
39,141,591.980347
65,114,597.965567
37,488,625.163757
10,7644,989.293112
-5,426,1009.31417
