#{"t_start": 1684592549.434314, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
19.0,26,21.309944,0,2,0
14.0,16,34.792083,0,1,0
4.0,79,48.352106,0,2,0
22.0,52,62.742298,0,2,0
24.0,21,62.946038,0,1,0
5.0,34,87.501843,0,1,0
5.0,40,87.847535,0,1,0
9.0,125,153.338663,0,1,0
28.0,23,153.604694,0,1,0
19.0,125,219.795283,0,1,0
19.0,41,239.582456,0,1,0
14.0,21,251.444514,0,2,0
19.0,110,317.201976,0,1,0
24.0,25,341.838739,0,1,0
14.0,36,354.304156,0,2,0
14.0,24,373.687798,0,1,0
9.0,90,406.416482,0,1,0
5.0,50,423.82987,0,1,0
18.0,27,428.882622,0,1,0
7.0,48,454.817849,4,1,0.8
14.0,17,468.16209,0,0,0
9.0,44,479.74593,0,1,0
24.0,34,503.769016,0,1,0
19.0,25,531.30107,8,2,0.1
13.0,13,557.234181,10,1,0.8
9.0,17,569.715733,0,1,0
24.0,34,581.790349,0,2,0
11.0,41,604.505077,11,1,0.7
14.0,35,625.935593,0,1,0
41.0,48,690.179767,22,2,0.0
17.0,30,691.816046,0,1,0
13.0,32,708.412561,8,1,0.8
10.0,45,735.15317,0,2,0
19.0,89,817.580594,0,1,0
19.0,92,899.689325,0,1,0
14.0,54,909.238969,0,1,0
10.0,68,955.650194,0,2,0
18.0,116,987.969464,0,1,0
15.0,47,1011.448784,0,1,0
-3.0,18,1014.918591,8,1,1.0
18.0,24,1015.060115,0,3,0
0.0,54,1044.185757,10,1,0.95
19.0,44,1059.666976,0,2,0
10.0,125,1150.343583,0,2,0
29.0,50,1167.238295,0,1,0
28.0,26,1181.63773,0,2,0
6.0,52,1202.401351,7,1,0.55
14.0,30,1209.354954,0,2,0
20.0,24,1220.268797,0,0,0
24.0,54,1260.262079,5,1,0.25
3.0,58,1310.742517,6,2,0.85
19.0,33,1319.564416,0,1,0
28.0,18,1319.686397,0,1,0
10.0,96,1365.761947,0,3,0
19.0,63,1407.807684,0,1,0
13.0,14,1420.083095,4,1,0.0
18.0,31,1429.829002,0,2,0
18.0,24,1442.203778,0,3,0
9.0,25,1454.664458,0,1,0
29.0,33,1478.342008,20,2,0.0
20.0,16,1490.649767,0,1,0
10.0,25,1493.411323,0,2,0
18.0,125,1568.058604,0,1,0
10.0,12,1581.569046,4,1,0.05
9.0,29,1630.412142,0,1,0
19.0,125,1644.775237,0,2,0
9.0,48,1654.539846,0,1,0
12.0,49,1673.499616,0,1,0
4.0,34,1682.842432,0,1,0
5.0,125,1769.16471,0,1,0
19.0,12,1790.361477,0,1,0
18.0,125,1878.099554,0,1,0
10.0,25,1882.071513,0,1,0
15.0,27,1893.593101,0,2,0
13.0,37,1914.677101,0,1,0
24.0,17,1950.713799,12,2,0.1
14.0,50,1972.990802,0,1,0
14.0,66,1985.883245,0,1,0
23.0,21,2010.559075,0,1,0
24.0,12,2032.127761,0,1,0
10.0,116,2077.580373,0,0,0
14.0,58,2098.277936,0,1,0
23.0,16,2098.434912,0,1,0
11.0,80,2145.191684,0,1,0
13.0,125,2256.40199,0,1,0
15.0,38,2266.071198,0,2,0
29.0,63,2308.501567,13,1,0.1
1.0,30,2323.049595,5,1,0.9
28.0,57,2347.895359,0,1,0
19.0,41,2373.569592,0,2,0
14.0,28,2388.297575,0,1,0
5.0,125,2456.358042,0,2,0
14.0,24,2468.283314,0,2,0
30.0,19,2494.067774,7,1,0.25
22.0,47,2533.499296,0,2,0
15.0,27,2545.859742,0,2,0
14.0,95,2546.925291,0,2,0
29.0,32,2547.127091,0,1,0
24.0,20,2552.905432,0,1,0
19.0,15,2565.286595,0,1,0
9.0,47,2565.602493,0,2,0
3.0,70,2607.018979,0,1,0
5.0,36,2627.889538,0,0,0
18.0,18,2639.561337,0,1,0
15.0,125,2683.44747,0,1,0
8.0,29,2697.312207,0,1,0
4.0,9,2703.383196,4,1,0.7
19.0,14,2715.694234,0,1,0
7.0,21,2722.229268,0,0,0
25.0,43,2735.750108,0,3,0
23.0,38,2744.878897,0,1,0
26.0,14,2757.191262,12,1,0.0
9.0,125,2840.17199,0,1,0
18.0,13,2840.279224,0,1,0
27.0,48,2866.019559,13,1,0.0
4.0,62,2892.697096,0,2,0
24.0,45,2892.985847,0,2,0
21.0,37,2916.467166,6,1,0.0
19.0,24,2928.648164,9,1,0.05
35.0,116,2999.783748,17,1,0.0
19.0,32,3012.582687,0,1,0
10.0,20,3012.734496,0,2,0
20.0,44,3038.042771,0,1,0
14.0,55,3073.775199,0,1,0
4.0,125,3094.956629,0,2,0
13.0,125,3182.002285,0,1,0
10.0,17,3205.329583,0,1,0
10.0,103,3239.928333,0,1,0
15.0,109,3256.969403,0,0,0
19.0,31,3277.886152,0,1,0
15.0,15,3278.007107,0,1,0
10.0,38,3302.860531,0,1,0
0.0,22,3315.126849,0,0,0
19.0,57,3346.522322,0,1,0
34.0,67,3363.940403,0,1,0
19.0,20,3364.087296,0,1,0
29.0,55,3381.704105,7,1,0.4
19.0,41,3424.804221,0,1,0
12.0,125,3436.546576,0,2,0
20.0,52,3497.786589,0,2,0
20.0,67,3516.193166,12,1,0.0
13.0,29,3541.2313,10,1,0.55
6.0,42,3541.57064,0,1,0
19.0,22,3553.897353,10,1,0.0
4.0,48,3591.259584,6,1,0.55
14.0,23,3591.384388,0,1,0
14.0,125,3661.531941,0,1,0
14.0,22,3688.870124,0,1,0
18.0,21,3699.786527,0,1,0
15.0,98,3764.159506,0,0,0
34.0,65,3801.529633,20,2,0.0
19.0,31,3833.891556,0,1,0
10.0,34,3858.386809,0,2,0
29.0,16,3858.505384,0,3,0
16.0,37,3870.937453,0,1,0
25.0,25,3910.483705,10,2,0.05
29.0,14,3910.585955,0,2,0
9.0,29,3910.771761,0,1,0
19.0,33,3913.062744,0,1,0
5.0,28,3913.266761,0,2,0
14.0,16,3913.395028,0,2,0
17.0,25,3922.254521,0,2,0
20.0,41,3964.386104,0,0,0
9.0,125,4007.448437,0,1,0
9.0,20,4028.619521,0,1,0
35.0,48,4051.112729,20,1,0.0
22.0,18,4051.253119,0,1,0
21.0,54,4096.92757,11,1,0.0
19.0,12,4097.037805,0,1,0
11.0,49,4110.252101,8,1,0.6
19.0,32,4155.646081,0,1,0
32.0,41,4212.537503,0,1,0
14.0,34,4213.539804,0,1,0
8.0,39,4226.090975,0,1,0
