#{"t_start": 1685256428.7614, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-4.5,45,11.55573,False
-4.5,45,12.123904,False
-4.5,45,12.693736,False
-4.5,45,13.274081,False
-4.5,45,13.787583,False
-4.5,45,14.285141,False
-4.5,45,14.792209,False
-4.5,45,15.401142,False
-4.5,45,15.98414,False
-4.5,45,16.654244,False
-4.5,45,17.342672,False
-4.5,45,18.006639,False
-4.5,45,18.68939,False
-4.5,45,19.498868,False
-4.5,45,20.162402,False
-4.5,45,20.850938,False
-4.5,45,21.561888,False
-4.5,45,22.309408,False
-4.5,45,23.066952,False
-4.5,45,23.85963,False
-4.5,45,24.61546,False
-4.5,45,25.37041,False
-4.5,45,26.193357,False
-4.5,45,27.022266,False
-4.5,45,27.857501,False
-4.5,45,28.66265,False
-4.5,45,29.441621,False
-4.5,45,30.324595,False
-4.5,45,31.127559,False
-4.5,45,31.886135,False
-4.5,45,32.693543,False
-4.5,45,33.497396,False
-4.5,45,34.289907,False
-4.5,45,35.068309,False
-4.5,45,35.888755,False
-4.5,45,36.70742,False
-4.5,45,37.506582,False
-4.5,45,38.314753,False
-4.5,45,39.125555,False
-4.5,45,39.948459,False
-4.5,45,40.779121,False
-4.5,45,41.687165,False
-4.5,45,42.489746,False
-4.5,45,43.285651,False
-4.5,45,44.061177,False
-4.5,45,102.858291,False
-4.5,45,103.619417,False
-4.5,45,104.426248,False
-4.5,45,105.229881,False
-4.5,45,106.034451,False
-4.5,45,106.817961,False
-4.5,45,107.631703,False
-4.5,45,108.37791,False
-4.5,45,109.17432,False
-4.5,45,109.986127,False
-4.5,45,110.957118,False
-4.5,45,111.78926,False
-4.5,45,112.606309,False
-4.5,45,113.414836,False
-4.5,45,114.204406,False
-4.5,45,114.998116,False
6.7,43,115.707245,True
-4.5,45,116.481158,False
-4.5,45,117.255768,False
-4.5,45,118.055759,False
-4.5,45,118.874843,False
-4.5,45,119.683728,False
-4.5,45,120.49153,False
-4.5,45,121.340254,False
-4.5,45,122.295087,False
-4.5,45,123.095449,False
-4.5,45,123.890238,False
-4.5,45,124.714895,False
-4.5,45,125.498933,False
-4.5,45,126.31058,False
-4.5,45,127.286411,False
-4.5,45,128.070784,False
-4.5,45,128.856915,False
-4.5,45,129.671447,False
-4.5,45,130.455006,False
-4.5,45,131.230705,False
-4.5,45,131.997813,False
-4.5,45,132.773732,False
-4.5,45,133.663896,False
-4.5,45,134.492393,False
-4.5,45,135.307167,False
-4.5,45,136.077848,False
-4.5,45,136.86437,False
-4.5,45,137.691567,False
-4.5,45,138.461124,False
-4.5,45,139.258255,False
-4.5,45,198.602358,False
-4.5,45,199.362036,False
-4.5,45,200.152458,False
-4.5,45,200.943537,False
-4.5,45,201.719292,False
-4.5,45,202.517955,False
-4.5,45,203.349737,False
-4.5,45,204.12123,False
-4.5,45,204.932753,False
-4.5,45,205.716656,False
-4.5,45,206.540907,False
-4.5,45,207.361489,False
-4.5,45,208.168065,False
-4.5,45,208.933331,False
-4.5,45,209.721418,False
-4.5,45,210.513008,False
-4.5,45,211.350714,False
-4.5,45,212.14335,False
-4.5,45,212.93046,False
-4.5,45,213.710592,False
-4.5,45,214.624185,False
-4.5,45,215.415298,False
-4.5,45,216.253117,False
-4.5,45,217.076446,False
-4.5,45,217.876341,False
-4.5,45,218.695145,False
-4.5,45,219.493419,False
-4.5,45,220.277017,False
-4.5,45,221.06961,False
-4.5,45,221.861226,False
-4.5,45,222.702382,False
-4.5,45,223.531656,False
-4.5,45,224.351033,False
-4.5,45,225.151413,False
-4.5,45,226.039272,False
-4.5,45,226.83913,False
-4.5,45,227.680373,False
-4.5,45,228.49549,False
-4.5,45,229.322089,False
-4.5,45,230.132419,False
-4.5,45,230.925895,False
-4.5,45,231.75632,False
-4.5,45,232.564227,False
-4.5,45,233.394677,False
-4.5,45,234.172755,False
-4.5,45,293.168368,False
-4.5,45,293.944649,False
-4.5,45,294.873329,False
-4.5,45,295.660621,False
-4.5,45,296.449711,False
-4.5,45,297.179286,False
-4.5,45,297.984789,False
-4.5,45,298.765029,False
