#{"t_start": 1685256428.802689, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-4.0,40,11.435257,False
-4.0,40,11.964514,False
-4.0,40,12.462205,False
-4.0,40,12.972477,False
-4.0,40,13.471335,False
-4.0,40,13.916922,False
-4.0,40,14.358863,False
-4.0,40,14.811542,False
-4.0,40,15.359801,False
-4.0,40,15.871931,False
-4.0,40,16.471878,False
-4.0,40,17.056231,False
-4.0,40,17.674464,False
-4.0,40,18.259341,False
-4.0,40,18.858881,False
-4.0,40,19.600694,False
-4.0,40,20.201874,False
-4.0,40,20.808706,False
-4.0,40,21.439902,False
-4.0,40,22.10638,False
-4.0,40,22.75698,False
-4.0,40,23.467753,False
-4.0,40,24.156638,False
-4.0,40,24.844978,False
-4.0,40,25.533888,False
-4.0,40,26.252186,False
-4.0,40,26.982314,False
-4.0,40,27.724662,False
-4.0,40,28.446893,False
-4.0,40,29.144323,False
-4.0,40,29.831817,False
-4.0,40,30.642037,False
-4.0,40,31.353541,False
-4.0,40,32.032613,False
-4.0,40,32.745284,False
-4.0,40,33.456785,False
-4.0,40,34.16059,False
-4.0,40,34.850991,False
-4.0,40,35.567401,False
-4.0,40,36.302471,False
-4.0,40,37.020441,False
-4.0,40,37.742976,False
-4.0,40,38.44682,False
-4.0,40,39.179943,False
-4.0,40,39.907315,False
-4.0,40,40.642473,False
-4.0,40,41.464754,False
-4.0,40,42.176667,False
-4.0,40,42.880923,False
-4.0,40,43.582425,False
-4.0,40,44.275577,False
-4.0,40,102.984966,False
-4.0,40,103.67179,False
-4.0,40,104.385047,False
9.0,20,104.743175,True
-4.0,40,105.465546,False
-4.0,40,106.162614,False
-4.0,40,106.870424,False
-4.0,40,107.587775,False
-4.0,40,108.257222,False
-4.0,40,108.949177,False
-4.0,40,109.663727,False
-4.0,40,110.405592,False
-4.0,40,111.290778,False
-4.0,40,112.023503,False
-4.0,40,112.756251,False
-4.0,40,113.469076,False
-4.0,40,114.167148,False
-4.0,40,114.860146,False
-4.0,40,115.5347,False
-4.0,40,116.221949,False
-4.0,40,116.903835,False
-4.0,40,117.580539,False
-4.0,40,118.326373,False
-4.0,40,119.062494,False
-4.0,40,119.751687,False
-4.0,40,120.486853,False
-4.0,40,121.241908,False
-4.0,40,122.117343,False
-4.0,40,122.840018,False
-4.0,40,123.545516,False
-4.0,40,124.23801,False
-4.0,40,124.97809,False
-4.0,40,125.686039,False
-4.0,40,126.390224,False
-4.0,40,127.28361,False
-4.0,40,127.97668,False
-4.0,40,128.68101,False
-4.0,40,129.394678,False
-4.0,40,130.123572,False
-4.0,40,130.794369,False
-4.0,40,131.471578,False
-4.0,40,132.172989,False
-4.0,40,132.851513,False
-4.0,40,133.661898,False
-4.0,40,134.397006,False
-4.0,40,135.119149,False
-4.0,40,135.807405,False
-4.0,40,136.510756,False
-4.0,40,137.229085,False
-4.0,40,137.938471,False
-4.0,40,138.608667,False
-4.0,40,197.880634,False
-4.0,40,198.594938,False
-4.0,40,199.266366,False
-4.0,40,199.969012,False
-4.0,40,200.680534,False
-4.0,40,201.373169,False
-4.0,40,202.066482,False
-4.0,40,202.857452,False
-4.0,40,203.52974,False
-4.0,40,204.212393,False
-4.0,40,204.928452,False
-4.0,40,205.625355,False
-4.0,40,206.353754,False
-4.0,40,207.098373,False
-4.0,40,207.817529,False
-4.0,40,208.497785,False
-4.0,40,209.199196,False
-4.0,40,209.897282,False
