#{"t_start": 1678982265.7034404, "env_id": "sokoban-turtle-v0"}
r,l,t
-8.0,17,10.771792
0.0,5,10.78494
0.0,7,10.800596
-6.0,13,10.8313
5.0,14,10.876151
11.0,11,10.918567
11.0,7,10.947837
9.0,20,11.013295
-9.0,13,11.062798
-9.0,16,11.125249
7.0,15,11.179375
-4.0,5,11.203123
-9.0,12,11.259389
-3.0,10,11.286386
0.0,8,11.315328
16.0,15,11.379811
9.0,7,11.415354
1.0,10,11.474444
3.0,11,11.527591
1.0,14,11.575958
11.0,17,11.639335
6.0,9,11.681826
6.0,10,11.733872
0.0,8,11.770647
1.0,16,11.858553
-2.0,16,11.936524
-4.0,12,11.977931
-7.0,15,12.035765
1.0,14,12.070842
4.0,20,12.135298
2.0,10,12.160729
-4.0,6,12.176953
6.0,7,12.197319
5.0,10,12.225355
4.0,5,12.237286
6.0,14,12.277508
-4.0,14,12.312536
-4.0,8,12.336258
6.0,13,12.376465
2.0,9,12.399856
0.0,10,12.43331
6.0,19,12.492221
5.0,8,12.519769
5.0,8,12.550584
-10.0,15,12.597639
7.0,12,12.637734
15.0,8,12.659433
16.0,6,12.685526
0.0,8,12.707999
0.0,10,12.746553
-9.0,10,12.777937
11.0,9,12.805485
4.0,9,12.829334
5.0,8,12.847307
-3.0,13,12.879265
-13.0,10,12.909753
3.0,19,12.966721
11.0,16,13.014841
0.0,15,13.06797
-4.0,7,13.090008
1.0,9,13.113309
2.0,12,13.145421
-4.0,15,13.184268
0.0,7,13.208956
2.0,9,13.230763
10.0,15,13.280765
-5.0,9,13.309851
4.0,9,13.338599
5.0,15,13.406032
5.0,7,13.440096
10.0,13,13.515874
-4.0,13,13.56701
0.0,9,13.599768
9.0,19,13.663776
5.0,12,13.737197
1.0,13,13.806161
5.0,8,13.846283
-4.0,13,13.898561
2.0,10,13.932335
-3.0,10,13.971844
7.0,16,14.0414
-6.0,11,14.085703
13.0,10,14.112522
0.0,8,14.132446
11.0,13,14.19103
0.0,10,14.233401
-2.0,22,14.323803
0.0,11,15.788254
-4.0,11,15.816901
-4.0,9,15.837131
16.0,17,15.905324
6.0,14,15.965707
15.0,9,15.999787
-5.0,14,16.051795
5.0,11,16.092369
7.0,16,16.16378
