000.txt,1.0,10.190000000000001
001.txt,1.0,10.31
002.txt,1.0,10.370000000000001
003.txt,1.0,10.47
004.txt,1.0,10.080000000000002
005.txt,1.0,11.059999999999999
006.txt,1.0,10.66
007.txt,1.0,9.98
008.txt,1.0,9.6
009.txt,1.0,10.459999999999999
