#{"env_id": "binary-wide-v0", "t_start": 1668712717.2332485}
r,l,t
10,62,8.084881
-8,72,30.035635
-4,82,33.64018
8,90,54.920352
-12,76,58.318747
39,73,79.002265
-4,68,99.347284
1,87,103.008107
4,88,124.578418
-67,82,146.081409
3,94,149.850227
21,78,172.083081
78,78,194.233394
14,63,196.92799
0,106,220.383012
-18,98,243.777753
4,83,246.548144
73,64,269.698065
16,116,295.011801
38,82,297.208969
-7,76,321.514956
4,66,323.23508
66,87,347.592248
-36,66,371.149719
44,67,372.952873
-3,77,396.819888
-40,75,398.79566
-3,90,423.20924
-14,56,424.777188
-5,94,449.100559
-26,69,472.434598
67,71,474.440033
46,66,498.323973
76,72,500.767965
5,73,523.530338
79,76,546.872588
0,84,549.63921
-10,107,572.566891
104,83,594.681553
0,102,598.688884
68,63,619.889638
-3,90,642.162147
76,79,645.066006
-20,93,667.913821
48,59,670.30799
64,73,691.387178
43,123,714.326574
12,97,736.272059
78,80,739.75847
43,71,760.341527
51,64,762.950602
106,79,783.735918
75,84,804.938777
-14,85,808.404488
20,75,829.429233
56,89,850.309989
42,127,873.101823
58,93,876.922877
56,99,898.603155
120,70,918.734961
25,62,921.278688
9,124,943.41415
90,67,963.12209
96,70,966.020264
0,107,987.669132
45,97,1008.652127
6,145,1031.43934
13,106,1052.665471
52,104,1073.939516
37,133,1096.614274
10,103,1100.894028
17,96,1121.808275
1,98,1142.97626
3,130,1165.583622
71,78,1186.593931
31,92,1190.689708
112,132,1213.497809
102,66,1233.321346
39,69,1236.045811
65,152,1276.360723
87,102,1280.720883
114,140,1303.553571
103,185,1345.300577
21,162,1368.778701
0,92,1389.906363
42,84,1410.353376
82,105,1414.851736
47,129,1437.62637
23,65,1458.200637
79,90,1479.433722
45,113,1484.040921
18,129,1506.068255
-5,213,1549.279564
25,80,1569.925231
41,80,1573.351643
0,114,1595.141481
-5,104,1616.331226
49,78,1636.259876
39,56,1638.558951
9,99,1660.194027
88,167,1684.188903
46,166,1725.134501
0,116,1729.939612
66,161,1771.130502
99,212,1797.838926
77,77,1817.945519
120,81,1838.510062
-8,121,1861.072469
44,151,1885.024608
0,100,1889.111529
104,109,1911.115953
15,123,1933.492403
0,109,1954.893496
102,134,1977.290523
