#{"env_id": "binary-wide-v0", "t_start": 1668712716.8048532}
r,l,t
39,75,9.16199
2,78,31.358155
-12,66,34.183183
-31,84,55.195357
4,75,58.58142
-6,77,79.431703
43,87,100.556267
0,91,104.440463
22,77,125.516648
-69,68,146.422671
55,75,149.666523
-9,100,172.560888
-20,94,195.411662
-31,64,197.810027
50,68,219.978305
-3,71,222.381415
-2,75,245.371331
6,82,247.698231
91,70,271.208713
36,92,295.731238
33,80,297.830403
14,64,321.816048
51,82,345.87958
-1,72,347.923042
-61,55,371.158607
90,73,373.137984
-1,103,397.699979
96,82,421.931157
47,80,423.991759
0,88,448.256124
11,80,450.618096
46,70,473.757289
-7,84,498.246906
58,58,499.746703
63,86,523.3899
11,90,526.630713
1,74,549.347372
73,75,571.306609
-4,116,594.677315
53,72,597.215823
0,92,619.628914
-5,84,641.991205
0,79,644.555407
88,63,666.482602
0,102,670.336221
-12,99,692.442699
62,108,714.795542
-2,99,736.835639
121,64,739.603691
5,103,761.567772
57,146,785.068041
33,94,806.661344
41,68,827.352094
80,107,831.871925
102,80,852.369301
0,109,874.374082
0,145,897.923814
67,123,920.195704
93,120,942.205643
28,64,944.865191
-10,144,967.69927
57,86,988.507305
-4,114,1010.174634
-15,109,1031.489065
1,99,1052.47771
58,124,1074.526564
0,123,1096.78433
63,77,1099.993665
0,100,1121.088679
0,106,1142.584677
-1,100,1163.813956
-5,90,1167.728631
0,115,1190.446431
110,114,1212.539944
0,92,1233.465713
79,135,1256.075147
54,75,1259.062436
0,114,1280.862025
114,196,1322.820311
53,367,1389.427773
17,175,1413.738078
69,207,1457.562358
19,108,1479.669812
95,98,1483.639592
14,304,1547.182066
18,113,1569.304342
0,84,1572.850358
62,167,1613.835676
64,67,1616.561231
121,73,1636.300339
68,67,1639.028509
-10,124,1661.678514
3,121,1683.75806
86,151,1707.180566
71,152,1730.402007
34,101,1751.758513
101,144,1775.358495
0,135,1798.625122
25,64,1818.137098
76,223,1862.167566
37,65,1864.748574
35,67,1885.330788
101,99,1889.379905
1,103,1911.143739
14,87,1932.040503
89,93,1952.842777
13,65,1955.436415
106,89,1975.975337
55,60,1978.454066
51,112,1999.801868
5,136,2022.763844
1,103,2044.196944
76,125,2066.71906
0,86,2087.526938
100,110,2109.153802
70,132,2132.053119
-3,146,2155.803526
10,99,2177.753529
-2,132,2200.716913
-4,120,2223.100742
81,82,2226.152492
103,147,2250.236731
77,129,2273.153149
-4,116,2295.76467
18,95,2317.679455
59,170,2342.130972
4,92,2363.134347
0,132,2385.753442
26,174,2409.857514
36,76,2430.784218
8,166,2455.206106
67,72,2475.567056
114,84,2479.003637
37,65,2499.324976
11,109,2521.387672
47,76,2524.481124
-2,95,2546.357546
15,118,2568.605296
6,92,2589.747458
1,90,2611.379519
-6,111,2616.337509
2,93,2637.825452
29,123,2660.030852
0,103,2681.221447
62,63,2683.795724
115,93,2704.881408
92,81,2724.825075
0,121,2746.916285
42,131,2769.529849
106,88,2773.051416
-17,108,2794.8275
54,55,2814.471637
104,110,2836.206999
-6,98,2840.216017
-7,99,2861.341245
-10,131,2884.380431
2,81,2905.398843
65,70,2908.280302
4,113,2930.536642
5,108,2952.622992
104,111,2974.59701
101,60,2976.989327
3,101,2998.957749
115,110,3021.248234
100,70,3041.50163
-7,96,3045.178601
-4,112,3067.787528
85,54,3088.328972
-3,106,3092.30661
1,83,3113.779484
122,83,3135.638469
21,88,3139.262257
41,55,3159.821234
95,86,3163.411505
57,91,3185.548857
53,69,3206.078249
73,70,3208.912876
48,101,3231.279789
1,90,3253.271108
115,89,3257.095201
27,100,3279.75323
109,101,3302.053758
60,117,3324.463972
10,92,3346.539625
-22,108,3369.374602
110,108,3373.517792
