#{"env_id": "binary-wide-v0", "t_start": 1668712717.2146034}
r,l,t
17,88,9.389789
32,87,31.909995
-12,64,34.69795
0,72,55.204919
4,75,76.144871
1,90,79.872592
-1,106,101.851736
-1,102,123.998444
35,67,126.743245
-1,84,148.495368
60,69,169.884759
-8,96,173.810376
8,73,196.148735
43,85,218.656737
31,71,221.404862
16,93,244.82926
-48,68,246.839782
-1,101,271.180254
-7,89,295.624121
84,75,297.578903
-5,57,321.381572
62,75,323.336129
104,76,347.393667
70,80,371.358967
7,95,373.905655
116,73,397.641169
-7,106,422.490449
56,65,424.125383
36,80,448.234378
-11,76,471.723183
-4,84,473.975122
3,80,498.343022
75,73,500.820953
97,71,523.520277
26,61,525.843828
-1,82,548.911923
108,69,570.714251
34,87,573.820469
0,79,595.621205
0,103,618.696264
46,72,621.395961
102,82,643.00349
5,81,665.823762
0,91,669.083184
74,58,689.623358
-6,107,712.234394
0,81,715.168447
92,88,736.74892
-12,110,759.151996
64,105,781.040354
-6,101,785.095722
-4,108,807.255837
-4,125,830.395378
63,77,850.75244
31,127,873.52864
9,112,895.747311
4,84,899.189728
8,101,920.560561
81,110,942.16686
14,147,965.145246
34,72,985.37784
0,117,1007.254823
62,107,1011.660646
16,148,1051.404799
79,119,1056.219344
48,169,1097.408249
86,121,1119.412796
10,93,1123.24709
31,126,1145.619345
59,87,1166.435345
72,80,1187.577018
-22,110,1209.551995
84,55,1211.904116
0,95,1232.962038
-5,125,1255.15466
50,150,1278.308453
34,144,1301.464279
81,116,1322.933923
0,156,1346.767712
80,124,1368.612411
52,93,1389.800935
48,150,1413.077889
-4,90,1434.172702
77,143,1458.089224
32,101,1479.78699
1,92,1483.498312
10,100,1504.309377
34,114,1526.218482
-10,93,1547.227826
54,114,1569.33358
98,96,1573.473718
30,124,1595.644361
10,110,1617.089915
124,121,1638.801115
63,234,1683.047355
-8,84,1703.737608
28,120,1725.625086
66,63,1728.173472
72,190,1770.549015
122,79,1774.073723
30,58,1793.965866
62,92,1798.028875
-5,102,1819.160536
48,100,1840.497675
-10,80,1861.354248
33,143,1885.003621
30,129,1907.798636
61,94,1911.690039
92,106,1933.365537
2,109,1954.740293
77,154,1977.995421
5,111,1999.280896
-8,130,2021.958383
-1,88,2042.851107
8,94,2063.997982
77,88,2067.728777
2,120,2089.851386
-6,109,2111.495815
-2,101,2133.056785
0,105,2155.147036
65,217,2181.844826
0,112,2203.921016
61,73,2224.213006
10,95,2246.212457
27,67,2248.958645
72,97,2270.562085
55,76,2273.661262
44,93,2295.312284
0,143,2319.234283
57,125,2341.793328
59,66,2361.666937
19,94,2382.79809
99,78,2386.010989
111,143,2408.831172
