#{"env_id": "binary-wide-v0", "t_start": 1668712717.3880792}
r,l,t
6,80,8.816676
-2,70,30.647664
-55,65,33.430319
25,76,54.061908
81,67,57.132404
2,83,78.27087
-82,86,99.359456
-11,80,102.72465
6,79,123.902344
0,70,126.717682
18,84,148.552322
24,86,170.737114
0,100,193.927636
-74,57,196.374076
16,80,218.734282
3,75,221.492258
8,81,244.550091
27,67,246.556682
-2,101,270.898309
-1,93,295.451846
-10,54,296.822806
-12,96,321.679519
56,75,345.717928
-22,64,347.388336
7,75,371.211357
-41,62,372.849445
-21,82,396.848631
0,78,398.987202
102,67,422.713665
70,56,424.131639
-10,82,448.305114
15,83,471.970707
-16,104,475.237848
13,97,499.761103
38,54,522.376672
60,68,524.410369
106,77,547.54748
-1,113,570.775663
77,97,574.410081
53,96,596.948153
0,94,619.423755
17,76,641.438452
74,109,645.276066
1,130,669.557311
5,103,691.861487
28,94,713.625436
-1,125,736.736467
0,107,759.031559
35,103,780.838708
7,111,785.281893
0,93,806.839333
-7,134,830.370881
68,116,852.387963
101,67,872.585328
21,97,876.610343
41,63,896.799295
7,129,919.315772
4,107,940.778546
98,143,963.63471
85,103,985.12026
30,89,988.754432
92,134,1011.35119
62,74,1031.128797
58,122,1053.03553
9,149,1076.231078
29,90,1097.099392
40,202,1122.432942
0,105,1143.898065
2,99,1165.158649
59,65,1167.980531
77,62,1188.376039
-10,95,1209.708393
118,107,1231.289203
61,126,1236.412064
105,153,1276.764352
12,151,1300.319645
47,102,1321.290478
-8,151,1344.726242
2,153,1367.882339
10,148,1391.2725
64,160,1415.038
42,68,1435.203008
23,114,1457.859861
95,136,1481.03378
90,195,1505.709279
1,228,1549.575889
6,137,1572.608674
104,216,1615.581992
96,123,1637.35895
83,87,1658.425746
39,64,1661.092233
0,100,1682.299449
76,117,1704.326489
93,80,1707.604662
79,72,1727.519522
0,129,1750.075116
77,74,1770.421883
0,84,1774.189675
-5,90,1795.47283
90,70,1815.346054
8,60,1817.900555
71,81,1838.483649
-6,77,1841.692471
93,112,1863.769089
21,58,1883.992502
37,97,1887.91762
0,88,1909.093349
86,119,1931.288382
20,69,1934.115626
0,109,1955.516173
-4,130,1977.779889
8,91,1998.291326
5,105,2019.901629
82,119,2042.011623
60,134,2064.878588
4,131,2087.566576
37,144,2110.605191
120,189,2135.861144
0,100,2157.649499
41,72,2178.286888
-11,142,2201.771114
112,76,2204.823929
114,108,2226.631432
0,106,2249.025975
85,70,2269.518889
113,83,2272.923452
99,76,2293.865918
80,68,2296.673152
11,76,2317.780292
90,110,2339.734086
95,83,2360.367683
63,98,2364.487125
20,62,2384.191954
66,89,2404.870174
57,79,2408.045517
3,112,2430.466631
76,91,2451.802103
15,108,2473.780056
3,125,2496.528463
108,113,2501.073942
32,106,2522.974596
-1,149,2547.08772
5,109,2568.928949
47,188,2612.035648
91,90,2616.072567
77,58,2635.992831
74,144,2659.13938
63,102,2680.291642
-7,103,2701.857679
-7,103,2706.079246
42,129,2727.944402
60,91,2748.78029
30,61,2768.529714
6,113,2790.352813
33,58,2792.776961
89,80,2813.462874
86,67,2816.274293
43,55,2835.718583
106,72,2838.600866
115,82,2859.035336
4,123,2881.849023
100,61,2884.289542
12,121,2906.967465
53,107,2929.009783
12,90,2950.294648
-5,103,2954.496213
35,94,2975.793823
22,66,2996.347264
123,84,2999.760457
22,68,3020.292593
129,55,3022.50804
-11,103,3043.92638
-1,90,3065.639029
39,109,3088.157444
66,62,3090.558697
69,89,3112.260434
45,119,3135.499138
92,75,3138.703054
74,92,3160.833636
-1,91,3182.96557
89,68,3185.757587
0,96,3207.422353
32,62,3228.402564
30,108,3232.630762
62,56,3253.222708
-12,76,3256.469828
7,115,3279.776382
5,101,3302.036449
101,81,3323.03187
85,66,3325.672823
35,63,3346.472658
21,58,3348.856967
84,61,3369.499599
54,67,3372.316145
60,121,3395.260822
77,70,3416.505785
129,73,3419.513513
89,61,3440.164238
-2,102,3462.578755
20,37,3463.823253
66,86,3485.673382
5,132,3508.987834
-5,88,3512.350262
-13,77,3533.728813
48,130,3556.912371
62,52,3559.039369
103,125,3581.971029
86,107,3604.602213
112,71,3625.625458
116,119,3648.453945
-5,83,3651.603157
77,92,3673.463207
87,88,3695.214792
89,90,3698.835404
52,53,3719.44939
118,83,3722.827142
74,111,3745.404094
5,138,3768.605749
91,73,3789.070139
56,138,3812.39144
19,106,3834.790189
75,61,3837.230977
81,61,3857.476044
103,57,3859.845434
88,60,3879.543485
0,99,3883.552053
99,70,3904.513225
17,108,3927.347734
29,119,3950.072772
54,50,3952.199308
24,109,3974.92321
-2,131,3998.181111
123,93,4019.938926
79,59,4022.392862
106,67,4042.935925
103,73,4046.203755
116,186,4088.934144
-6,116,4111.263637
-5,96,4115.406477
0,116,4137.686503
-13,107,4159.782427
-5,123,4182.399329
-2,57,4202.058365
60,55,4204.305704
105,119,4225.798464
-10,97,4246.758794
63,55,4248.982581
15,122,4270.748542
115,65,4290.397553
119,83,4293.80883
-7,72,4313.828743
-1,111,4335.460974
56,85,4338.904861
5,104,4360.440242
83,109,4382.156341
-4,91,4403.391076
-11,100,4424.91548
114,78,4428.076631
62,55,4447.907432
74,69,4450.76352
95,93,4471.95042
80,102,4493.600998
59,58,4496.05785
34,68,4516.033677
90,173,4539.972498
14,68,4542.807605
121,79,4563.414264
98,90,4585.112539
10,53,4587.261075
112,92,4609.983559
-5,114,4633.260083
109,93,4655.91567
92,61,4657.97848
1,74,4679.409591
-3,72,4682.112912
-11,121,4705.008123
40,66,4726.138352
-4,109,4730.450807
123,78,4751.534635
107,75,4772.845858
-5,99,4776.669403
93,55,4796.602437
97,73,4799.565064
129,79,4821.474974
38,79,4843.575614
-33,91,4846.961172
70,56,4867.977731
110,72,4870.859681
138,80,4892.11852
-3,112,4915.515488
119,66,4918.088612
68,84,4940.470465
46,89,4963.163194
104,85,4966.260286
130,81,4988.556733
-5,101,5012.200484
108,75,5014.41929
99,76,5037.564915
61,90,5061.601766
91,82,5063.776964
71,71,5087.144726
84,55,5088.592324
