#{"env_id": "binary-wide-v0", "t_start": 1668712716.3407326}
r,l,t
-14,84,10.078228
-11,70,31.88248
-20,83,35.466984
-5,66,55.659241
34,77,59.118639
30,80,80.095992
-12,88,101.304395
-10,99,123.329839
-67,65,126.037814
47,84,147.685784
-5,86,150.951004
30,70,172.965692
-44,78,195.119547
91,82,198.302199
-3,94,221.493506
84,74,223.608474
-5,119,247.953273
63,71,271.47472
-5,84,295.648738
5,87,298.069738
-20,57,321.883973
1,105,346.719973
-76,51,348.033513
-33,83,372.047651
-5,85,374.336082
0,98,398.755151
100,74,422.771353
42,64,424.409858
86,72,448.255395
-2,92,450.839414
-4,74,474.170635
-2,83,498.63633
116,82,501.062816
79,79,524.244303
5,100,548.220979
-39,93,551.604682
59,79,573.364609
0,80,595.442549
17,68,597.990722
7,96,620.574341
110,69,623.400867
-33,98,645.653941
24,89,668.294508
68,73,689.808708
50,88,692.948676
42,104,715.154101
90,119,738.013178
100,121,760.850294
-1,112,782.917889
0,64,785.559995
46,111,807.83813
-10,80,829.026304
1,120,851.246904
16,103,855.640064
2,72,875.970129
63,64,896.246244
12,112,900.87542
-14,107,922.507905
23,84,942.992588
66,114,964.631346
37,74,967.694107
-1,110,989.466943
99,107,1010.854587
90,79,1030.889566
-1,108,1052.278152
25,137,1074.855867
58,68,1077.697515
-6,123,1099.912867
46,110,1121.469628
3,119,1143.519754
-10,92,1164.421062
103,112,1169.325315
47,70,1190.051824
90,104,1211.695966
73,77,1214.96888
64,217,1258.004173
0,115,1279.796341
58,121,1301.998627
-10,119,1323.597096
-5,99,1344.972338
-5,112,1366.451769
2,116,1371.217031
39,162,1412.23917
-5,152,1435.984403
40,104,1458.165258
64,78,1461.662514
0,80,1482.320849
-5,134,1504.462863
65,73,1524.733222
18,92,1528.468432
56,130,1551.127567
66,151,1591.694026
5,136,1614.424174
102,93,1618.242343
50,57,1637.278299
95,98,1658.787686
-12,113,1663.497691
7,117,1685.396524
3,99,1706.661099
12,170,1730.628818
52,152,1771.423432
93,94,1775.638993
91,144,1799.332628
16,91,1819.93705
13,119,1842.071219
66,74,1862.69237
2,103,1866.853595
3,138,1907.833365
-2,122,1930.170177
7,146,1953.195395
100,98,1957.098142
73,102,1978.208273
11,77,1998.136075
-2,115,2020.248283
-1,132,2042.847899
13,61,2045.309926
116,75,2065.774235
27,132,2088.557772
-9,133,2111.107832
-3,128,2133.80353
95,100,2155.673638
-7,124,2178.516741
41,70,2181.38415
106,85,2202.469155
19,53,2204.583806
94,103,2226.111869
107,73,2247.163775
-14,126,2270.001565
102,79,2273.221316
0,96,2295.005896
90,82,2316.466376
40,117,2338.528326
53,69,2341.468501
31,73,2361.62628
73,70,2364.571681
68,80,2385.064656
79,70,2387.8992
10,89,2408.568207
-1,128,2431.656683
115,86,2452.746154
20,89,2456.379561
34,96,2477.810637
0,87,2498.94686
60,130,2521.888463
131,59,2524.315541
1,150,2548.42652
86,83,2569.19835
87,102,2590.793491
139,96,2612.726232
