#{"env_id": "binary-wide-v0", "t_start": 1668712716.5643618}
r,l,t
9,76,9.44421
1,82,31.821496
-62,75,35.089082
13,71,55.493393
-45,82,76.787802
-112,61,79.337574
10,75,99.975283
29,74,103.094262
-16,84,124.462276
-31,90,146.319334
-1,84,149.958354
5,106,173.102796
41,91,195.812743
67,79,198.520415
-9,111,222.39354
8,54,244.342924
1,91,247.384454
29,80,271.138412
38,69,273.026246
50,52,296.446036
76,68,298.232583
87,79,322.60358
76,74,346.618465
11,72,348.491783
11,69,372.172075
16,75,374.176051
-3,87,398.291498
-65,70,422.195808
84,70,423.99984
-6,76,447.951849
0,86,450.222257
37,60,473.343281
68,73,475.537576
2,86,499.785086
44,82,523.323651
119,78,525.898158
7,93,549.391995
44,85,571.673916
74,88,574.998648
84,71,596.482049
71,83,618.960103
53,89,622.128922
58,95,644.310921
-6,82,666.91226
-4,94,670.526346
7,89,692.266712
-8,76,713.381797
45,82,716.629692
-6,77,737.789568
71,75,758.871791
56,85,762.213412
60,56,782.016917
81,89,785.645692
99,79,806.682902
-2,92,828.252691
0,142,851.445218
29,116,873.766767
96,91,877.51698
-8,210,920.93135
84,97,942.000834
4,125,964.108144
13,107,985.792631
102,120,1007.781998
1,108,1012.215444
103,87,1032.57128
26,136,1055.033096
119,155,1078.430706
14,104,1099.868443
6,136,1122.481117
55,123,1144.717207
-1,98,1165.937476
-6,92,1187.585332
95,70,1190.686554
7,134,1213.587524
45,194,1255.754676
-5,99,1276.715714
5,114,1281.569368
-4,98,1302.749624
-2,317,1366.733877
-4,119,1388.915235
4,88,1392.535256
4,133,1415.158154
5,99,1436.651141
35,83,1457.937628
-5,93,1462.065421
-5,89,1483.045308
88,142,1505.551936
-2,110,1527.256952
-8,132,1549.991744
-5,126,1572.572781
-6,104,1593.961041
0,114,1615.64738
-2,160,1638.955711
102,128,1661.76524
23,67,1681.626059
25,119,1703.721065
-3,90,1707.422933
-7,179,1748.935176
100,184,1774.044927
27,277,1820.246146
110,149,1843.604527
90,92,1864.857743
0,116,1887.425233
8,100,1909.052264
-6,139,1932.115656
21,140,1954.822936
12,116,1976.453837
22,116,1997.952893
72,149,2021.385173
49,53,2023.623809
-4,78,2044.069558
13,146,2067.433392
112,128,2089.889424
102,146,2113.106249
100,170,2155.277051
80,76,2158.346632
1,101,2180.232565
18,130,2203.170513
49,73,2223.605626
68,86,2226.949313
31,121,2249.989564
46,120,2272.537074
105,77,2293.541059
72,66,2296.274054
81,124,2319.3671
81,83,2340.182914
89,77,2343.357876
-5,101,2364.82426
-2,107,2386.377825
82,76,2406.498783
53,153,2430.539183
116,95,2452.010138
-18,102,2456.187011
-11,131,2479.007224
1,100,2500.758235
86,64,2520.967962
4,125,2543.98784
67,117,2566.086313
67,150,2589.768728
90,68,2592.705908
0,117,2615.676501
59,99,2637.395977
0,79,2657.848273
79,99,2661.944504
-4,110,2683.362087
78,59,2703.097406
48,96,2707.081814
60,89,2727.322746
5,148,2750.421103
93,109,2772.120258
80,76,2792.516588
1,118,2814.826802
87,69,2817.677732
97,88,2838.430927
19,98,2859.500454
44,44,2861.307291
-10,116,2883.744803
74,69,2886.608685
12,102,2908.481079
23,107,2930.512206
3,110,2952.64867
21,77,2973.396563
-14,92,2976.95971
43,62,2997.388559
61,68,3000.169024
80,108,3022.2632
3,113,3044.063606
90,102,3066.279613
0,84,3069.720155
134,135,3111.573652
53,113,3115.909272
108,65,3136.933936
4,93,3159.263857
-2,103,3163.42677
88,58,3184.213034
-2,99,3206.011314
0,94,3209.797584
16,104,3232.328821
15,107,3255.053913
81,77,3276.75206
5,89,3280.551061
24,109,3303.180568
111,82,3324.139684
82,62,3326.685099
11,94,3348.758057
33,53,3350.97782
50,56,3371.346719
71,87,3393.212152
0,96,3396.932969
0,111,3419.840053
45,60,3440.539798
27,84,3443.860177
84,118,3466.684971
-19,158,3509.527453
78,150,3533.6846
1,109,3556.238235
72,109,3560.353045
-3,120,3583.023176
2,99,3605.331443
23,138,3628.913972
120,87,3650.335947
-10,92,3672.535827
125,66,3674.946107
9,85,3696.483488
24,120,3719.85183
92,65,3722.531644
60,68,3743.346947
-3,87,3746.909689
89,88,3768.047577
97,67,3788.267979
3,114,3810.752921
45,67,3813.33446
0,98,3835.433316
81,76,3838.445606
121,71,3859.113801
60,54,3861.394456
13,54,3880.829592
-1,100,3903.266267
0,94,3906.793799
2,122,3930.248185
10,110,3952.591761
28,124,3975.980071
86,50,3978.144948
0,149,4019.945927
11,61,4022.490089
68,75,4043.363761
-6,114,4065.683629
76,89,4069.546174
84,160,4111.1387
128,87,4114.950445
89,113,4137.061165
5,128,4160.08719
-2,95,4181.486282
102,152,4205.130478
43,106,4226.04622
40,57,4228.461527
30,95,4249.259397
-2,99,4270.096984
85,82,4273.521202
-6,94,4294.272315
45,59,4313.769373
64,55,4316.061184
142,118,4337.990849
101,83,4358.581924
113,72,4361.572279
127,99,4382.864214
53,70,4403.247569
0,83,4406.609366
-5,101,4428.201695
107,61,4430.701123
-5,92,4451.977794
43,55,4471.63539
99,73,4474.674634
2,98,4496.217263
-1,102,4517.623318
-1,119,4539.338984
6,81,4542.640257
0,131,4565.462287
65,71,4586.281717
0,112,4609.954853
16,95,4613.801937
46,166,4657.560587
97,61,4660.14172
103,57,4680.63063
124,84,4683.962444
2,71,4704.873163
0,98,4727.183457
122,96,4731.040576
10,97,4752.918246
12,80,4774.262255
75,150,4798.019787
76,105,4821.085227
-6,114,4844.477195
0,139,4868.673653
116,61,4871.008585
0,133,4894.538933
93,62,4915.982321
87,62,4918.213523
5,86,4940.623892
19,111,4964.171104
12,79,4967.123628
1,135,4991.466198
95,81,5013.923692
98,65,5037.036586
93,63,5038.693743
23,91,5062.737072
121,76,5064.906256
1,98,5088.863017
73,56,5112.494716
68,84,5114.64546
2,124,5140.217747
117,61,5164.600277
-1,98,5167.122684
90,93,5191.950561
-13,101,5216.725134
-5,108,5241.095282
106,78,5243.071801
29,96,5266.881046
-9,71,5290.345366
67,85,5292.581333
43,68,5315.675638
15,87,5338.69311
52,96,5341.453612
-1,106,5365.314865
123,65,5387.385474
89,83,5389.959202
0,117,5413.712405
113,70,5436.089827
1,90,5458.206393
-10,100,5461.8589
82,80,5484.134859
2,111,5506.288315
1,105,5528.508801
