#{"env_id": "binary-wide-v0", "t_start": 1668712717.270111}
r,l,t
-15,69,8.432147
-9,68,30.156555
2,84,33.772702
17,91,55.186188
-2,83,76.469467
61,79,79.738499
0,74,100.376886
-6,69,103.276821
-15,93,125.049838
27,72,146.134062
-5,100,150.018711
61,73,172.197123
-24,87,194.725966
18,69,197.348486
40,70,219.603971
13,66,221.830578
-6,78,244.905923
-28,83,247.254762
59,86,271.20978
57,82,295.461248
87,78,297.495254
14,77,321.820845
9,98,346.455378
77,80,348.536529
68,60,371.984557
-61,57,373.52627
95,71,397.202082
5,76,399.408139
-7,67,423.022262
58,74,446.903448
96,104,449.72321
36,95,473.681053
74,62,497.591136
7,66,499.308865
4,106,523.492136
42,68,526.114214
59,65,548.445437
81,101,571.265985
-1,98,594.162247
71,78,596.929096
71,78,618.846304
-2,75,621.827625
63,72,643.005781
-5,77,665.684644
3,97,669.164438
-5,94,691.134171
69,67,712.149909
81,73,714.743896
7,96,736.642678
69,85,758.166281
79,97,761.998249
109,77,782.661774
39,62,785.212445
59,82,806.312529
61,78,827.31921
-5,107,832.007242
83,127,854.455472
83,85,875.343646
62,89,896.651419
11,95,917.826428
73,80,921.095787
25,112,942.731183
27,115,964.407742
21,125,986.8158
-3,86,1007.429371
-10,106,1011.759304
-2,126,1033.693814
70,95,1054.464675
101,104,1075.816634
9,102,1097.167424
111,111,1118.767433
2,103,1123.013593
43,154,1163.578725
60,93,1167.630077
81,76,1188.628285
94,116,1210.799743
-2,107,1232.43434
63,208,1257.931733
39,126,1280.22912
39,204,1322.535638
119,289,1368.555412
104,67,1388.6866
71,81,1392.016629
1,113,1413.805073
124,163,1438.009967
15,98,1460.076269
40,90,1481.189296
43,66,1483.816508
86,170,1524.763529
5,112,1546.461023
25,127,1569.159856
6,121,1591.251496
65,129,1613.673291
-5,99,1617.692243
38,128,1639.650088
106,99,1661.292646
39,85,1681.933453
64,87,1685.437823
0,115,1707.415686
74,178,1748.943614
46,84,1752.456746
16,105,1774.30595
55,68,1794.626549
41,134,1817.249173
-7,87,1838.096009
47,83,1841.521739
98,77,1862.241728
13,142,1885.8385
31,90,1907.041461
96,241,1934.275308
67,96,1955.120929
-11,120,1976.919704
17,107,1998.12601
6,130,2020.77981
29,67,2040.714247
7,102,2044.910286
0,92,2066.136627
35,154,2089.696481
-1,94,2110.725738
0,100,2132.252927
80,114,2154.701255
-14,145,2178.33329
0,101,2200.248578
-6,83,2203.4687
101,104,2225.042766
107,86,2246.675058
65,63,2249.243762
9,131,2272.252944
0,127,2295.30131
39,158,2319.845992
61,82,2340.626959
72,70,2360.665842
111,137,2383.556778
24,136,2406.150752
78,62,2408.65697
28,135,2432.03746
6,119,2454.464095
17,113,2476.54126
99,139,2499.887696
99,83,2520.893466
127,99,2542.796247
0,111,2547.466479
61,91,2568.588705
88,175,2611.074682
97,142,2634.787126
58,60,2637.429389
-6,217,2680.453466
-1,102,2701.974366
-17,198,2726.705844
55,66,2746.491005
2,112,2768.316411
90,107,2772.627415
101,82,2793.259001
55,63,2813.281675
52,72,2816.300354
61,71,2836.407676
100,96,2840.289376
0,129,2862.690117
83,80,2883.624922
80,79,2904.548682
51,115,2927.060535
108,100,2930.982263
61,56,2950.95318
96,63,2953.555964
71,67,2973.712741
99,82,2977.024255
25,63,2997.459795
28,141,3020.977087
12,119,3042.987653
26,71,3064.365342
42,103,3068.127197
-5,113,3090.728019
98,87,3112.323105
111,77,3115.531458
94,65,3136.555371
81,53,3138.82006
54,73,3160.174033
-5,92,3182.319148
67,57,3184.725048
17,107,3206.814815
128,94,3228.872132
2,102,3251.71472
-1,116,3256.21429
5,110,3279.330245
32,135,3303.059822
21,93,3324.467673
52,105,3346.950168
16,127,3370.322335
-1,90,3392.362708
-2,118,3397.019117
76,146,3439.606344
22,127,3462.796866
-14,118,3485.764296
61,93,3489.225301
50,77,3510.33571
68,112,3533.226751
0,98,3555.476492
71,104,3559.335359
86,49,3579.275886
40,120,3602.546898
3,54,3604.489747
0,85,3625.979242
85,97,3629.891546
0,117,3652.594629
85,77,3673.812855
90,85,3695.417142
-3,100,3699.495657
119,68,3720.705917
101,119,3743.621626
1,102,3765.380579
7,126,3788.010268
75,61,3790.466772
26,131,3813.484393
112,108,3835.949821
76,65,3856.506469
74,109,3860.885806
0,85,3881.54999
-1,134,3905.103351
7,141,3929.30555
104,103,3951.317691
4,121,3974.581001
53,53,3976.859686
94,123,3999.746618
0,87,4021.251129
72,127,4044.394156
-2,112,4066.617868
-7,114,4088.920359
95,72,4091.969741
71,73,4112.487614
112,111,4134.54969
13,123,4157.368439
13,73,4160.499213
-5,98,4182.079128
-7,123,4204.426869
31,116,4225.785176
29,88,4246.338063
56,107,4250.652427
116,125,4272.671264
-5,98,4293.609823
77,86,4314.241625
25,52,4316.367788
105,109,4337.896295
65,75,4358.237715
123,104,4379.673154
83,82,4383.106777
65,93,4404.418601
-1,109,4426.328689
71,78,4429.499103
0,101,4451.169172
107,73,4471.569274
76,117,4493.823932
85,63,4496.530061
22,60,4516.147956
68,85,4519.64647
92,107,4540.887408
84,88,4561.881963
103,68,4564.711899
96,117,4587.461946
4,60,4609.066463
5,105,4632.302175
98,97,4635.764487
104,53,4656.528588
16,112,4679.376733
98,72,4681.973897
30,62,4702.806402
7,67,4705.260262
107,62,4726.22958
84,84,4729.474936
50,67,4750.117494
87,91,4772.384537
-3,85,4775.367653
4,81,4796.410472
17,66,4798.979075
101,92,4821.468342
5,100,4844.156014
13,136,4868.275264
24,97,4890.883685
98,86,4893.87658
16,79,4915.757767
4,78,4938.554437
69,63,4940.401059
-7,98,4963.420931
103,68,4965.864373
99,72,4988.138577
119,60,4990.086472
5,121,5013.866435
71,57,5036.761168
-11,80,5039.074423
16,108,5063.325627
126,62,5086.53872
109,64,5088.210473
120,49,5111.670077
98,60,5113.189982
76,70,5137.380056
72,77,5139.358315
79,57,5163.641862
-6,101,5166.226476
-7,114,5191.605181
-4,116,5216.776089
0,119,5241.402409
6,106,5265.450007
0,115,5290.065773
94,54,5291.478687
4,90,5315.154093
111,62,5316.7448
6,81,5339.903745
18,84,5362.957124
0,69,5364.975285
54,54,5386.811348
-14,132,5410.803486
92,55,5412.739053
-12,107,5436.366714
50,55,5437.827141
5,97,5460.861472
0,110,5484.179998
-6,107,5506.22291
128,73,5508.707731
105,71,5530.039008
75,75,5550.828387
73,77,5553.966714
68,50,5574.481838
35,65,5577.192699
11,82,5598.353761
-17,98,5620.507242
3,94,5624.373158
-10,87,5645.334203
5,92,5666.786895
31,88,5670.396831
121,57,5690.261448
129,94,5711.374321
-6,112,5715.971075
-5,120,5737.333424
0,91,5758.210278
143,61,5777.917394
70,64,5780.482084
77,81,5801.484062
-7,161,5825.365355
104,91,5846.563879
-7,95,5850.401004
0,106,5871.262197
-6,131,5893.890065
18,75,5914.036593
0,116,5935.787317
0,123,5958.374318
-8,97,5962.162601
119,60,5981.866047
62,61,5984.413267
88,86,6004.80558
80,104,6026.15977
-6,125,6048.443277
47,68,6051.231495
26,71,6071.334991
19,86,6091.671107
121,73,6094.687076
143,54,6114.087779
9,101,6118.199672
57,123,6139.765774
96,85,6160.421942
99,105,6181.0357
91,135,6203.599591
8,123,6225.75083
104,67,6228.52411
80,60,6248.935244
36,72,6251.838557
71,102,6273.413574
-8,105,6296.320351
97,61,6317.849995
83,56,6319.391606
5,139,6343.301445
90,85,6365.823716
122,79,6368.638132
-7,139,6392.692587
35,100,6415.693633
-5,121,6439.184179
12,81,6462.872254
17,93,6465.967056
98,86,6488.742812
71,56,6511.537719
103,56,6512.995319
129,59,6515.164979
92,85,6538.006789
17,87,6562.380471
101,58,6564.057131
105,72,6587.633919
34,105,6611.453607
83,62,6612.996348
-8,83,6636.299663
4,112,6660.432545
9,100,6663.403079
136,113,6687.470861
-8,66,6710.704007
67,50,6712.006547
0,103,6736.687164
31,67,6759.838898
74,90,6762.150785
0,107,6787.110839
42,104,6812.177103
114,77,6836.233462
73,96,6838.797086
73,56,6862.317512
27,50,6863.603937
19,58,6887.626282
79,91,6890.023047
97,87,6914.24149
0,96,6938.766951
134,95,6941.25708
109,68,6964.916034
81,82,6988.873418
0,85,6991.057113
-20,103,7015.641764
2,129,7041.479849
83,60,7065.309037
-1,157,7090.857614
34,97,7114.627597
22,97,7117.517397
0,103,7141.548655
0,134,7165.499851
56,117,7188.409779
6,108,7211.165011
-12,101,7234.244762
102,71,7236.945277
119,105,7260.312606
134,65,7281.484135
0,127,7305.430093
16,71,7308.250546
0,127,7331.641056
0,86,7352.82501
8,87,7355.8582
12,83,7377.5965
96,86,7398.519363
97,105,7419.568174
11,89,7423.413325
19,100,7444.852842
19,90,7465.429896
-1,98,7486.650762
57,87,7490.218383
85,58,7509.465673
-1,111,7530.638952
87,77,7533.898711
119,86,7555.025601
46,82,7558.404392
97,74,7578.319714
31,97,7598.954168
52,67,7601.550373
111,62,7621.378241
0,160,7644.932534
13,95,7665.357121
-4,106,7686.727781
30,101,7690.897719
8,72,7710.988086
8,114,7732.90417
66,56,7735.218532
-10,164,7775.647068
29,95,7779.596749
13,109,7801.07767
126,65,7821.164191
22,83,7824.569147
5,91,7844.876838
128,53,7847.087723
8,78,7867.325144
16,91,7888.165976
7,63,7890.770335
74,59,7910.272879
35,67,7912.941694
148,65,7932.744998
100,60,7935.276822
91,86,7956.297853
75,58,7958.6709
119,61,7978.217285
111,66,7980.969399
123,55,8000.54022
50,56,8002.851882
119,68,8022.703777
-1,100,8043.787158
86,69,8046.645638
69,97,8067.945068
112,95,8088.917591
1,94,8092.806319
9,96,8113.845416
0,89,8134.84782
26,131,8157.915336
39,98,8179.496015
17,106,8183.5295
122,71,8204.455769
112,53,8206.568889
52,111,8229.703897
122,95,8251.903985
-13,192,8278.320647
113,45,8298.614639
37,66,8301.06163
0,123,8324.004135
92,49,8345.49062
70,53,8346.836396
36,113,8371.344535
46,56,8373.132113
117,67,8395.784143
-1,100,8420.561804
46,80,8422.897353
2,144,8448.474997
127,84,8471.616551
80,62,8495.495797
70,116,8520.805523
19,134,8547.135373
121,72,8549.001456
53,123,8574.741855
-5,97,8599.366945
-8,78,8601.344801
85,78,8625.553771
-1,124,8651.522091
64,97,8676.600929
42,87,8678.901396
87,48,8702.294299
169,66,8704.027456
150,63,8727.611143
75,81,8729.734608
139,60,8753.253769
-4,94,8777.833206
1,105,8780.569463
-15,126,8805.717217
129,86,8829.777987
26,97,8853.279843
62,54,8854.68362
19,97,8878.472395
-2,94,8901.426535
0,124,8924.757815
107,57,8926.735389
153,56,8947.722926
97,97,8950.938547
98,51,8972.002831
31,104,8994.594902
134,71,8997.302857
5,90,9019.703964
-5,87,9041.050956
109,58,9043.46466
5,83,9064.808012
102,57,9067.206524
94,87,9088.434846
82,73,9091.405678
43,84,9112.62783
16,96,9134.3184
131,50,9136.434391
137,54,9155.457884
135,54,9157.620661
4,92,9177.995947
0,116,9199.814254
24,64,9202.422498
107,51,9221.436697
-4,128,9243.674491
55,59,9246.155443
62,67,9265.962271
118,73,9268.960724
98,59,9288.858678
-5,190,9314.386322
12,84,9335.544071
-21,115,9357.647028
0,118,9379.711067
0,113,9384.485175
-4,138,9407.579141
0,119,9429.833865
0,171,9470.820958
41,71,9473.715175
69,83,9494.429595
143,54,9496.761379
100,55,9516.413622
7,145,9539.375617
73,51,9541.562888
121,73,9562.259688
-17,84,9583.297929
44,101,9587.445637
53,61,9607.09687
51,83,9610.375161
5,105,9632.2234
114,55,9651.878119
64,51,9654.003231
141,57,9673.064031
80,89,9676.747963
65,50,9695.53229
56,64,9698.195443
1,161,9722.050189
55,91,9742.91887
0,168,9766.347156
4,146,9806.453489
11,95,9810.404565
-1,128,9833.225535
22,91,9853.58845
95,54,9855.852919
4,111,9877.453384
145,62,9897.031684
127,75,9899.980326
1,103,9920.987051
66,60,9940.702951
