#{"t_start": 1683737694.8596876, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
4.0,13,0.566008,0,1,0
0.0,9,0.639083,0,0,0
0.0,10,0.68903,0,2,0
0.0,15,0.76827,0,1,0
4.0,7,11.558417,0,1,0
13.0,12,11.615371,0,2,0
0.0,21,30.053785,0,1,0
5.0,10,30.097439,0,3,0
15.0,15,30.17035,0,1,0
5.0,12,30.324241,0,1,0
-4.0,16,30.52425,0,1,0
5.0,13,81.395852,0,1,0
-4.0,13,81.472234,0,3,0
11.0,12,81.523578,0,2,0
0.0,9,81.571746,0,1,0
17.0,9,81.622209,0,2,0
4.0,8,81.64877,0,1,0
1.0,9,81.689346,0,0,0
1.0,12,81.754227,0,3,0
14.0,24,81.862686,0,1,0
24.0,10,81.902261,0,1,0
4.0,13,81.993912,0,1,0
4.0,15,98.351409,0,1,0
-4.0,10,115.132265,0,2,0
10.0,6,115.164903,0,0,0
0.0,10,115.228502,0,2,0
10.0,12,115.304593,0,0,0
5.0,10,115.360099,0,1,0
0.0,13,115.483782,0,0,0
6.0,11,138.667495,0,0,0
15.0,9,138.7321,0,2,0
-5.0,19,155.112201,0,1,0
0.0,13,171.3825,0,2,0
-4.0,10,171.465226,0,2,0
4.0,11,171.549521,0,1,0
0.0,8,171.628753,0,1,0
-1.0,11,171.851526,0,1,0
5.0,14,172.110029,0,1,0
10.0,20,172.223706,0,4,0
-5.0,8,172.287979,0,1,0
14.0,13,188.177397,0,1,0
9.0,19,225.991497,0,1,0
4.0,19,226.126627,0,3,0
1.0,12,255.699031,0,0,0
0.0,12,255.806292,0,1,0
8.0,11,255.868463,0,2,0
5.0,6,255.90205,0,1,0
5.0,10,255.983718,0,2,0
10.0,12,256.094378,0,3,0
18.0,19,256.263206,0,1,0
9.0,15,256.416575,0,1,0
14.0,15,290.024538,0,1,0
4.0,9,306.377785,0,4,0
1.0,15,338.669165,0,0,0
5.0,13,338.749426,0,2,0
4.0,16,338.896327,0,1,0
0.0,8,338.935306,0,1,0
-4.0,10,371.347472,0,3,0
0.0,13,371.434288,0,1,0
-5.0,22,387.201249,0,3,0
5.0,10,387.279773,0,0,0
6.0,8,387.344125,0,3,0
8.0,15,405.004081,0,1,0
0.0,14,405.119107,0,2,0
-5.0,14,405.201545,0,2,0
14.0,21,421.689767,0,2,0
-3.0,8,438.276159,0,1,0
-5.0,9,438.390782,0,2,0
1.0,14,438.473985,0,1,0
0.0,26,438.632435,0,0,0
0.0,20,438.762615,0,1,0
-4.0,14,456.726042,0,2,0
5.0,13,456.811718,0,3,0
10.0,14,467.317884,0,2,0
5.0,10,467.369472,0,1,0
0.0,10,467.459309,0,0,0
-5.0,14,493.520675,4,1,0.65
4.0,18,493.755903,0,2,0
4.0,12,493.831416,0,2,0
6.0,11,493.889428,0,1,0
4.0,12,493.953713,0,0,0
10.0,10,493.997194,0,3,0
4.0,11,499.277533,0,2,0
0.0,9,499.353199,0,2,0
5.0,9,512.722091,0,2,0
5.0,10,562.063276,0,0,0
-4.0,13,562.175587,0,1,0
9.0,10,562.24786,0,1,0
0.0,6,562.278322,0,2,0
15.0,13,563.721734,0,0,0
-4.0,12,563.800458,0,3,0
5.0,17,563.915871,0,2,0
0.0,9,563.958653,0,2,0
15.0,9,580.52331,11,1,0.0
0.0,13,580.621829,0,2,0
1.0,13,580.711411,0,2,0
0.0,8,580.762076,0,2,0
9.0,15,594.75304,0,2,0
-4.0,9,594.828013,0,1,0
9.0,13,594.946374,0,3,0
1.0,17,595.085412,0,0,0
10.0,16,595.2216,0,1,0
8.0,8,595.300136,0,1,0
20.0,14,601.97856,0,2,0
6.0,9,651.074155,0,0,0
0.0,8,651.134507,0,3,0
4.0,15,651.251343,0,2,0
0.0,13,651.345934,0,1,0
0.0,8,651.377228,0,0,0
0.0,10,651.441757,0,3,0
4.0,14,651.537146,0,1,0
10.0,12,651.626479,0,0,0
5.0,16,651.728208,0,4,0
9.0,17,651.861572,0,2,0
0.0,25,652.013211,0,2,0
-4.0,9,668.314272,0,2,0
10.0,23,700.723458,0,5,0
