#{"t_start": 1683737695.0317268, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
5.0,11,0.368013,0,1,0
5.0,13,0.477583,0,0,0
0.0,6,0.510018,0,2,0
10.0,6,0.533106,0,2,0
15.0,17,11.380397,0,2,0
6.0,10,11.431365,0,3,0
14.0,15,12.229826,0,1,0
0.0,15,29.908713,0,1,0
4.0,11,29.960835,0,4,0
11.0,10,30.098346,0,1,0
9.0,17,30.300231,0,1,0
0.0,24,81.231853,0,1,0
0.0,9,81.291285,0,1,0
-5.0,16,81.365803,0,2,0
0.0,11,81.427166,0,1,0
10.0,8,81.458886,0,1,0
-4.0,10,81.497107,0,2,0
0.0,12,81.555824,0,1,0
0.0,25,81.664034,0,2,0
5.0,11,81.723249,0,2,0
9.0,11,81.808916,0,3,0
-4.0,13,81.852401,0,1,0
10.0,9,114.895916,0,0,0
5.0,7,114.960225,0,1,0
9.0,11,115.029376,0,1,0
4.0,10,115.097097,0,1,0
15.0,10,115.143844,0,2,0
9.0,11,115.21766,0,1,0
4.0,7,115.304423,0,1,0
1.0,14,138.499135,0,1,0
-4.0,10,138.579066,0,2,0
0.0,15,154.925533,0,1,0
0.0,8,154.999178,0,1,0
0.0,14,171.265113,0,2,0
-5.0,9,171.343726,0,2,0
0.0,10,171.422797,0,2,0
6.0,13,171.674758,0,2,0
14.0,12,171.922407,0,2,0
1.0,17,172.01186,0,2,0
10.0,15,172.130199,0,1,0
0.0,11,187.990644,0,1,0
5.0,10,221.558101,0,3,0
1.0,15,225.855504,0,1,0
10.0,18,243.396897,0,1,0
0.0,15,255.602986,0,3,0
-4.0,13,255.67654,0,1,0
5.0,12,255.764024,0,0,0
5.0,9,255.846976,0,3,0
10.0,9,255.908819,0,0,0
10.0,12,256.005139,0,1,0
15.0,7,256.08399,0,2,0
10.0,12,256.208318,0,2,0
0.0,12,289.743075,0,1,0
5.0,13,306.177935,0,2,0
10.0,8,338.412981,0,2,0
0.0,12,338.507875,0,2,0
0.0,6,338.533702,0,1,0
14.0,16,338.690783,0,1,0
0.0,6,338.731862,0,2,0
-3.0,22,371.21046,0,0,0
1.0,12,371.292077,0,1,0
-5.0,11,386.972174,0,4,0
-4.0,11,387.054245,0,2,0
5.0,15,387.188076,0,1,0
25.0,8,404.76323,16,1,0.0
0.0,13,404.893418,0,2,0
4.0,13,404.98244,0,1,0
5.0,7,405.023643,0,4,0
0.0,18,421.490019,0,1,0
6.0,9,438.06176,0,2,0
5.0,15,438.250687,0,1,0
0.0,6,438.277641,0,2,0
0.0,14,438.34593,0,3,0
4.0,15,438.449162,0,2,0
9.0,13,438.529207,0,1,0
9.0,11,438.6019,0,2,0
4.0,9,456.536667,0,2,0
-13.0,13,456.621671,0,0,0
0.0,10,456.69984,0,3,0
0.0,14,467.18029,0,1,0
0.0,11,467.277563,0,0,0
-5.0,13,483.87678,0,1,0
5.0,8,493.40234,0,1,0
-4.0,9,493.484899,0,3,0
14.0,17,493.671012,0,2,0
5.0,13,493.732638,0,2,0
14.0,19,493.825153,0,1,0
9.0,6,499.05838,0,1,0
4.0,11,499.164303,0,1,0
5.0,16,529.067993,0,0,0
5.0,13,561.945409,0,1,0
-5.0,15,562.070171,0,2,0
8.0,8,562.128386,0,2,0
0.0,10,562.188801,0,2,0
4.0,11,563.611467,0,1,0
4.0,10,563.674228,0,2,0
0.0,10,563.743728,0,2,0
5.0,21,580.391392,0,2,0
19.0,10,580.451305,0,1,0
9.0,19,580.577329,0,1,0
10.0,22,594.624567,0,0,0
0.0,7,594.675335,0,2,0
0.0,13,594.815053,0,1,0
14.0,12,594.898048,0,1,0
4.0,9,594.960897,0,0,0
15.0,11,595.066892,0,1,0
14.0,14,601.749488,0,2,0
1.0,8,634.37486,0,2,0
15.0,21,651.00652,0,2,0
5.0,31,651.210001,0,2,0
4.0,11,651.293083,0,1,0
5.0,14,651.381244,0,2,0
9.0,24,651.542759,0,1,0
1.0,13,651.643073,0,3,0
6.0,22,651.793008,0,1,0
24.0,11,651.870722,0,2,0
9.0,8,668.147629,0,1,0
6.0,15,700.492823,0,1,0
0.0,21,714.405607,0,2,0
14.0,9,714.502489,0,1,0
9.0,10,714.583758,0,1,0
10.0,14,714.679136,0,2,0
5.0,12,714.748117,0,1,0
6.0,6,714.788238,0,1,0
24.0,16,714.885509,0,2,0
5.0,15,715.007409,0,0,0
1.0,9,715.114836,0,0,0
