#{"t_start": 1684496019.4686513, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
13.0,11,0.11516,0,1,0
9.0,12,0.204164,0,2,0
-4.0,15,28.17015,0,0,0
5.0,33,39.507236,0,2,0
20.0,19,39.688673,0,2,0
13.0,11,39.814399,0,1,0
5.0,13,53.31936,0,1,0
15.0,16,54.039958,0,0,0
6.0,14,66.359262,0,2,0
17.0,16,93.257421,12,1,0.05
9.0,12,106.778756,0,2,0
9.0,15,106.869341,0,1,0
9.0,8,106.902877,0,1,0
0.0,16,133.272556,0,2,0
24.0,29,133.484095,0,2,0
0.0,21,138.096486,0,2,0
15.0,13,140.681654,0,1,0
0.0,10,140.753406,0,1,0
-3.0,5,141.600875,3,1,1.0
15.0,15,153.964348,0,2,0
5.0,24,166.421175,0,2,0
15.0,19,168.676753,0,0,0
5.0,21,181.075023,0,2,0
0.0,26,181.298347,0,3,0
19.0,19,193.69633,0,1,0
1.0,30,193.920176,0,3,0
15.0,11,207.535882,0,2,0
10.0,15,207.682831,0,1,0
13.0,19,225.44083,5,1,0.2
10.0,50,255.626608,0,1,0
10.0,12,262.257129,0,1,0
13.0,18,266.794916,0,2,0
10.0,13,266.908134,0,2,0
5.0,9,266.990251,0,1,0
22.0,16,279.962757,13,1,0.0
0.0,14,280.055806,0,2,0
10.0,13,280.207764,0,1,0
0.0,11,291.927298,0,3,0
13.0,18,314.737072,0,1,0
5.0,20,339.275614,0,2,0
10.0,12,339.362863,0,3,0
4.0,15,339.463715,0,2,0
29.0,11,349.19488,6,1,0.25
19.0,12,349.277352,0,2,0
5.0,13,361.087264,0,2,0
10.0,18,361.265436,0,2,0
5.0,29,389.121809,0,3,0
9.0,13,399.176949,0,2,0
10.0,11,399.305535,0,2,0
5.0,18,399.455892,0,2,0
5.0,14,405.205231,0,3,0
0.0,11,405.280224,0,2,0
28.0,20,405.48658,0,3,0
0.0,7,415.770393,0,0,0
10.0,10,422.528185,0,0,0
0.0,32,430.880023,0,2,0
26.0,21,466.600743,6,1,0.1
10.0,12,466.664525,0,2,0
19.0,16,488.924296,0,1,0
11.0,17,492.490362,0,1,0
6.0,23,492.692124,0,1,0
0.0,15,503.94424,0,2,0
5.0,12,510.539273,0,0,0
9.0,15,522.828312,0,1,0
13.0,23,525.391246,0,1,0
23.0,7,537.644429,14,1,0.0
5.0,15,537.736022,0,0,0
9.0,21,542.479023,0,1,0
4.0,6,554.658572,0,3,0
10.0,12,571.268562,0,2,0
9.0,17,571.358988,0,2,0
15.0,19,577.958762,0,1,0
14.0,15,602.50531,0,1,0
1.0,23,602.653934,0,3,0
5.0,17,615.083937,0,1,0
9.0,15,616.421694,0,1,0
14.0,9,640.950585,0,1,0
20.0,13,641.061292,0,1,0
14.0,14,641.200428,0,1,0
9.0,14,641.307181,0,2,0
14.0,14,675.210853,0,1,0
1.0,12,687.58001,0,1,0
9.0,10,687.652704,0,2,0
-1.0,15,687.77128,0,1,0
4.0,16,706.657106,0,1,0
14.0,23,706.795109,0,2,0
10.0,15,706.88885,0,0,0
5.0,12,719.233372,0,1,0
14.0,17,729.865119,0,2,0
15.0,18,742.332894,0,2,0
15.0,10,742.413036,0,2,0
4.0,8,748.580743,0,1,0
25.0,13,772.807806,0,1,0
5.0,14,772.949937,0,1,0
5.0,13,773.014181,0,1,0
5.0,13,773.223454,0,2,0
4.0,19,773.398421,0,2,0
14.0,16,773.524385,0,5,0
15.0,13,782.126823,0,1,0
4.0,25,803.240992,0,0,0
16.0,13,803.365536,0,1,0
10.0,20,815.808821,0,0,0
5.0,19,815.981148,0,1,0
9.0,16,827.917543,0,1,0
4.0,18,840.295088,0,3,0
19.0,13,852.30528,0,1,0
