#{"t_start": 1684496018.8718386, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
4.0,19,0.765698,0,2,0
10.0,20,28.779526,0,4,0
32.0,15,28.924223,0,1,0
10.0,70,54.605311,0,1,0
9.0,21,66.960667,0,1,0
0.0,9,78.181775,0,1,0
15.0,23,107.419117,0,2,0
-4.0,12,107.474339,0,2,0
15.0,16,133.800642,0,2,0
5.0,23,133.996493,0,0,0
14.0,26,134.195572,0,1,0
9.0,19,141.257483,0,2,0
4.0,12,141.365509,0,2,0
1.0,10,154.485548,0,1,0
4.0,24,154.673197,0,2,0
15.0,11,167.028636,0,0,0
0.0,16,169.268196,0,0,0
4.0,24,181.69033,0,1,0
10.0,15,181.80159,0,1,0
10.0,11,181.907076,0,1,0
17.0,7,194.201961,5,1,0.15
1.0,9,194.278729,0,0,0
0.0,25,194.481549,0,1,0
5.0,17,208.145657,0,3,0
9.0,37,226.065641,0,1,0
14.0,15,239.692787,0,2,0
19.0,18,256.124259,0,3,0
14.0,20,256.268989,0,2,0
10.0,16,267.330498,0,1,0
19.0,19,267.480001,0,1,0
4.0,13,267.595778,0,1,0
8.0,10,268.33692,0,2,0
14.0,13,280.615894,0,1,0
0.0,8,280.669912,0,2,0
23.0,19,280.868843,0,1,0
11.0,1,292.517121,10,1,0.05
14.0,8,315.259942,0,2,0
10.0,23,327.563488,0,2,0
10.0,15,339.91978,0,1,0
23.0,26,340.102672,0,1,0
14.0,18,349.879604,0,1,0
10.0,17,361.730641,0,0,0
9.0,19,377.299103,0,2,0
10.0,15,389.644688,0,1,0
5.0,32,399.939809,0,2,0
8.0,10,400.015038,0,0,0
5.0,16,400.326489,0,2,0
13.0,13,405.847597,0,2,0
4.0,23,406.078368,0,2,0
18.0,15,423.099463,0,1,0
-5.0,16,423.213501,0,2,0
0.0,16,431.450836,0,3,0
9.0,14,443.773396,0,1,0
15.0,12,467.209715,0,1,0
13.0,12,467.272423,0,1,0
15.0,21,493.006106,0,1,0
18.0,20,493.168675,0,1,0
14.0,18,504.458922,0,1,0
29.0,14,511.072493,5,1,0.5
14.0,31,525.80743,0,2,0
19.0,22,526.025659,0,1,0
9.0,23,538.390241,0,1,0
24.0,16,555.222025,0,2,0
4.0,12,559.544564,0,2,0
5.0,15,571.932565,0,2,0
5.0,20,578.509462,0,0,0
5.0,21,603.131512,0,0,0
6.0,22,603.258029,0,1,0
0.0,14,615.669565,0,3,0
5.0,23,629.271048,0,2,0
27.0,21,641.711184,0,2,0
10.0,15,641.828865,0,1,0
0.0,29,688.143228,0,2,0
5.0,9,688.195554,0,1,0
15.0,21,688.368242,0,1,0
18.0,3,707.165434,10,1,0.2
10.0,16,707.272062,0,2,0
0.0,13,707.36121,0,2,0
1.0,26,707.50566,0,1,0
14.0,17,730.370059,0,1,0
18.0,19,730.542793,0,2,0
-1.0,25,749.177504,0,1,0
9.0,26,773.533989,0,2,0
5.0,17,773.638881,0,1,0
24.0,15,773.855285,0,2,0
15.0,17,774.027933,0,2,0
15.0,17,774.143508,0,3,0
21.0,5,782.689187,5,1,0.35
9.0,17,794.020329,0,1,0
10.0,18,803.900377,0,2,0
15.0,23,816.371804,0,2,0
5.0,19,816.548233,0,1,0
26.0,19,828.50792,7,1,0.05
14.0,16,828.623412,0,1,0
14.0,8,852.848144,0,1,0
23.0,18,865.190539,0,1,0
9.0,19,865.361547,0,3,0
5.0,16,877.0374,0,0,0
1.0,15,877.125471,0,2,0
10.0,14,877.234542,0,2,0
14.0,12,877.298253,0,1,0
19.0,22,877.70117,0,1,0
5.0,17,890.744612,0,1,0
-5.0,22,900.203504,0,2,0
10.0,12,900.313047,0,0,0
17.0,19,916.18943,0,1,0
10.0,19,936.816118,0,1,0
9.0,35,948.830198,0,2,0
20.0,23,948.994614,0,2,0
4.0,15,955.878688,0,3,0
1.0,18,965.914474,0,0,0
