#{"t_start": 1684610148.5675528, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-4.5,45,11.78019,False
-4.5,45,12.36501,False
-4.5,45,12.931504,False
-4.5,45,13.464207,False
8.5,25,13.737864,True
-4.5,45,14.269994,False
8.6,24,14.55874,True
-4.5,45,15.133156,False
-4.5,45,15.797757,False
8.0,30,16.245884,True
7.8,32,16.718441,True
-4.5,45,17.419737,False
7.1,39,18.070903,True
7.7,33,18.597402,True
9.4,16,18.856184,True
-4.5,45,19.659763,False
-4.5,45,20.56272,False
-4.5,45,21.361,False
-4.5,45,22.185017,False
-4.5,45,22.977725,False
-4.5,45,23.804145,False
6.7,43,24.956717,True
-4.5,45,25.773117,False
-4.5,45,26.742704,False
7.5,35,27.377216,True
-4.5,45,28.160205,False
9.1,19,28.503212,True
9.4,16,28.773683,True
8.7,23,29.24085,True
-4.5,45,30.017027,False
-4.5,45,30.782629,False
8.7,23,31.202751,True
-4.5,45,32.101745,False
-4.5,45,32.91196,False
6.7,43,33.682283,True
-4.5,45,34.500157,False
-4.5,45,35.341714,False
7.3,37,36.027091,True
-4.5,45,36.861056,False
6.8,42,37.643608,True
8.1,29,38.172524,True
8.8,22,38.586676,True
7.1,39,39.316146,True
-4.5,45,40.16019,False
-4.5,45,41.008484,False
9.1,19,41.352757,True
6.7,43,42.584194,True
8.8,22,42.976906,True
8.3,27,43.486528,True
8.3,27,44.063317,True
9.7,13,44.311593,True
7.9,31,44.966334,True
-4.5,45,45.756071,False
7.3,37,46.451309,True
9.1,19,46.802059,True
-4.5,45,106.903787,False
-4.5,45,107.744501,False
9.7,13,107.98491,True
8.8,22,108.39369,True
9.6,14,108.651223,True
6.6,44,109.529286,True
-4.5,45,110.385999,False
9.6,14,110.657581,True
8.2,28,111.189162,True
7.2,38,111.89314,True
8.2,28,112.416493,True
7.2,38,113.175456,True
6.5,45,114.013017,True
7.9,31,114.603803,True
8.2,28,115.264374,True
9.3,17,115.605264,True
8.9,21,116.013327,True
7.8,32,116.630316,True
7.7,33,117.282472,True
6.6,44,118.082616,True
8.5,25,118.572976,True
-4.5,45,119.38604,False
8.1,29,119.911568,True
9.2,18,120.241267,True
8.8,22,120.645491,True
9.0,20,121.042592,True
-4.5,45,121.892648,False
8.0,30,122.444583,True
8.1,29,122.989325,True
8.4,26,123.475965,True
8.5,25,123.990936,True
8.3,27,124.512449,True
8.2,28,125.02758,True
8.6,24,125.502104,True
8.8,22,125.924028,True
7.8,32,126.533534,True
9.0,20,126.924549,True
8.8,22,127.435339,True
9.3,17,127.774839,True
-4.5,45,128.642786,False
9.1,19,129.176218,True
9.2,18,129.511674,True
9.3,17,129.832738,True
8.5,25,130.284106,True
8.7,23,130.755297,True
7.8,32,131.472451,True
9.8,12,131.682738,True
7.2,38,132.323078,True
8.1,29,132.846738,True
7.1,39,133.541289,True
7.8,32,134.095732,True
9.1,19,134.425653,True
-4.5,45,135.229481,False
9.0,20,135.595391,True
9.0,20,135.979234,True
9.6,14,136.244437,True
8.3,27,136.758893,True
9.5,15,137.035341,True
9.0,20,137.416315,True
8.4,26,137.902606,True
9.1,19,138.250524,True
7.6,34,138.877559,True
9.6,14,139.177654,True
9.3,17,139.483666,True
8.8,22,139.891131,True
8.2,28,140.393861,True
8.7,23,140.832427,True
7.3,37,141.884975,True
7.3,37,142.573781,True
8.2,28,143.136391,True
8.5,25,143.608709,True
8.5,25,144.064962,True
7.8,32,144.665854,True
9.4,16,144.968271,True
10.0,10,145.159717,True
9.2,18,145.505713,True
9.4,16,145.80838,True
8.8,22,204.290417,True
8.9,21,204.671875,True
8.6,24,205.114712,True
-4.5,45,206.046827,False
8.0,30,206.592087,True
9.2,18,206.92283,True
9.1,19,207.27292,True
8.6,24,207.727089,True
9.6,14,207.981265,True
8.7,23,208.433241,True
8.9,21,208.840965,True
8.9,21,209.236991,True
8.2,28,209.756373,True
7.7,33,210.329606,True
8.8,22,211.387918,True
8.6,24,211.850446,True
8.2,28,212.352631,True
8.5,25,212.80361,True
9.4,16,213.097934,True
8.3,27,213.573641,True
8.2,28,214.065697,True
8.3,27,214.561129,True
9.6,14,214.814137,True
-4.5,45,215.649919,False
7.5,35,216.290354,True
