#{"t_start": 1683773056.1026433, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,18,0.216341,0,1,0
-1.0,17,17.957261,0,1,0
19.0,12,36.286083,0,1,0
5.0,16,36.436476,0,0,0
12.0,20,85.724436,0,2,0
11.0,11,85.804266,0,1,0
9.0,19,105.991095,0,2,0
4.0,14,106.107152,0,1,0
4.0,12,106.224908,0,1,0
12.0,21,157.449719,0,2,0
7.0,17,173.373052,0,3,0
12.0,14,191.008377,0,1,0
5.0,16,212.989654,0,1,0
4.0,28,215.979437,0,1,0
4.0,13,249.195023,0,2,0
8.0,15,249.35276,0,2,0
11.0,10,249.460879,0,2,0
4.0,27,249.690209,0,2,0
6.0,14,265.87697,0,2,0
4.0,14,283.553662,0,1,0
-1.0,15,305.479673,3,1,0.95
17.0,12,323.23209,0,2,0
17.0,36,364.59233,0,1,0
16.0,20,381.573234,0,2,0
14.0,11,429.995262,0,1,0
0.0,18,464.154122,0,0,0
17.0,17,464.28412,0,2,0
5.0,11,464.381228,0,1,0
9.0,8,464.46146,0,1,0
9.0,16,481.248837,0,1,0
20.0,11,481.396025,0,1,0
17.0,24,481.597056,0,1,0
25.0,17,497.91639,0,1,0
19.0,17,548.756257,7,2,0.0
20.0,18,565.146217,0,1,0
12.0,14,580.887392,0,2,0
6.0,13,597.666434,0,0,0
5.0,14,630.054169,0,2,0
17.0,12,646.371017,0,2,0
2.0,30,654.070658,0,2,0
4.0,11,654.159776,0,2,0
9.0,22,675.119075,0,2,0
7.0,10,691.244475,0,2,0
10.0,15,691.548618,0,1,0
25.0,13,691.659261,0,3,0
10.0,11,696.589819,0,1,0
5.0,11,715.374374,0,2,0
13.0,18,715.540341,0,1,0
8.0,15,756.665003,0,0,0
10.0,24,756.876366,0,0,0
18.0,12,772.379419,0,2,0
7.0,9,772.474408,0,1,0
12.0,13,786.763386,0,1,0
1.0,14,786.890031,0,2,0
6.0,17,803.714886,0,2,0
20.0,14,803.874318,0,1,0
16.0,13,804.011055,0,2,0
16.0,14,804.375688,0,2,0
19.0,17,804.498323,0,1,0
13.0,18,821.212356,0,2,0
14.0,16,835.136626,0,2,0
18.0,10,867.630728,0,1,0
16.0,12,867.754806,0,2,0
14.0,16,868.007277,0,1,0
9.0,9,868.090756,0,2,0
7.0,14,884.502624,0,1,0
10.0,27,950.892293,0,2,0
6.0,15,970.219577,0,1,0
6.0,9,984.845666,0,2,0
5.0,10,997.977925,0,1,0
14.0,12,998.075392,0,1,0
5.0,21,1031.02362,0,1,0
11.0,15,1079.216043,0,2,0
21.0,19,1095.550932,0,3,0
14.0,12,1095.644587,0,1,0
5.0,27,1145.127488,0,0,0
15.0,13,1145.234001,0,1,0
8.0,44,1211.218414,0,3,0
5.0,12,1211.319109,0,0,0
10.0,14,1232.547069,0,3,0
17.0,14,1266.698665,0,1,0
20.0,16,1315.913652,0,0,0
10.0,29,1364.445737,6,1,0.0
15.0,21,1387.597932,0,2,0
24.0,15,1404.016323,0,1,0
10.0,13,1450.885848,0,1,0
20.0,13,1483.445207,0,1,0
2.0,9,1499.553102,0,4,0
4.0,19,1499.674596,0,1,0
19.0,13,1499.910987,0,1,0
13.0,25,1549.770121,0,1,0
4.0,22,1615.26721,0,1,0
25.0,17,1615.445431,0,1,0
10.0,9,1632.031947,0,3,0
0.0,33,1665.049759,0,1,0
5.0,10,1665.120066,0,0,0
29.0,24,1692.720693,0,2,0
0.0,19,1709.443131,0,2,0
26.0,6,1741.289659,14,1,0.05
10.0,13,1742.148339,0,0,0
19.0,27,1742.311829,0,2,0
6.0,18,1742.472981,0,2,0
21.0,11,1781.179808,21,1,0.0
3.0,9,1813.74625,0,1,0
10.0,16,1813.834018,0,3,0
7.0,15,1825.270454,0,2,0
8.0,12,1873.963714,0,2,0
14.0,13,1884.26406,0,1,0
9.0,30,1901.235096,0,1,0
19.0,12,1917.909741,0,1,0
10.0,14,1933.248679,0,2,0
9.0,15,1933.408714,0,1,0
5.0,14,1968.641703,0,0,0
13.0,12,2001.725246,0,2,0
19.0,19,2026.915563,0,1,0
4.0,8,2026.989769,0,3,0
9.0,20,2027.183757,0,2,0
12.0,19,2051.859692,0,1,0
2.0,16,2069.335449,0,2,0
-1.0,24,2101.863776,0,1,0
13.0,13,2120.89265,0,1,0
5.0,19,2137.393454,0,0,0
0.0,12,2137.456579,0,2,0
4.0,16,2137.597631,0,1,0
10.0,11,2137.673231,0,1,0
14.0,22,2137.821145,0,1,0
13.0,11,2154.527285,0,2,0
14.0,11,2269.915778,0,1,0
5.0,15,2303.087184,0,0,0
0.0,13,2319.483799,0,0,0
2.0,9,2352.375013,0,5,0
15.0,12,2352.472325,0,0,0
20.0,12,2352.574866,0,1,0
14.0,13,2352.693206,0,2,0
28.0,10,2380.451028,22,1,0.0
0.0,21,2380.620786,0,1,0
5.0,16,2397.490365,0,1,0
19.0,18,2427.566711,0,1,0
11.0,22,2474.767873,0,2,0
0.0,19,2491.223796,0,1,0
18.0,16,2505.768575,3,1,0.2
-1.0,16,2505.939241,0,1,0
12.0,13,2506.28933,0,2,0
0.0,7,2506.424433,0,2,0
18.0,13,2506.785393,0,1,0
3.0,9,2506.877776,0,2,0
8.0,20,2540.512198,0,4,0
6.0,26,2573.662507,0,1,0
21.0,11,2573.775364,0,2,0
-12.0,29,2620.697493,8,1,0.4
-3.0,15,2620.827628,0,2,0
19.0,19,2636.15344,0,1,0
15.0,30,2662.691732,0,1,0
2.0,21,2662.896749,0,2,0
9.0,21,2678.055491,0,1,0
20.0,34,2678.335015,0,1,0
-1.0,49,2695.459786,0,1,0
19.0,18,2695.657759,0,1,0
5.0,15,2728.885791,0,2,0
15.0,13,2730.897622,0,3,0
15.0,17,2763.446498,0,2,0
21.0,15,2779.997376,0,1,0
20.0,30,2796.645441,0,1,0
10.0,13,2813.166806,0,0,0
14.0,17,2862.614455,0,3,0
0.0,12,2893.914865,0,3,0
15.0,25,2935.630976,0,1,0
6.0,10,2938.694122,0,2,0
24.0,14,2964.486942,0,1,0
10.0,13,2997.055195,0,0,0
14.0,20,3063.553163,9,1,0.0
1.0,16,3120.045202,0,1,0
13.0,10,3120.140507,0,1,0
3.0,22,3120.410641,0,2,0
10.0,14,3120.523118,0,2,0
13.0,16,3120.672628,0,2,0
17.0,17,3164.815814,0,1,0
12.0,19,3165.016934,0,2,0
9.0,17,3181.579187,0,2,0
31.0,16,3197.9802,0,2,0
16.0,19,3209.280509,0,2,0
19.0,18,3225.974337,0,1,0
5.0,22,3260.121237,0,1,0
6.0,10,3290.884272,0,3,0
33.0,21,3339.898304,11,2,0.05
13.0,29,3368.241094,3,1,0.3
3.0,20,3385.120524,0,3,0
32.0,28,3428.66496,10,1,0.15
10.0,11,3428.777908,0,1,0
10.0,17,3441.614473,0,1,0
14.0,12,3507.994605,0,1,0
19.0,15,3541.221419,0,1,0
7.0,7,3541.290747,0,1,0
9.0,16,3541.411628,0,1,0
17.0,20,3549.320965,0,4,0
10.0,31,3566.260371,0,1,0
-1.0,7,3572.005821,8,1,0.9
4.0,28,3572.413056,0,2,0
14.0,15,3572.558553,0,1,0
5.0,14,3654.178054,0,0,0
19.0,17,3662.351738,0,1,0
19.0,21,3704.47084,0,1,0
1.0,14,3720.849401,0,0,0
14.0,14,3740.589171,0,1,0
15.0,12,3757.506535,0,1,0
15.0,8,3757.591758,0,0,0
0.0,20,3757.844988,0,1,0
23.0,17,3770.912666,0,1,0
0.0,42,3869.37892,0,1,0
10.0,14,3967.530355,0,0,0
10.0,10,3998.629867,0,1,0
2.0,10,3998.741935,0,3,0
6.0,13,4016.034318,0,3,0
12.0,27,4075.739661,0,1,0
20.0,14,4086.669708,0,2,0
18.0,17,4152.692917,0,2,0
14.0,19,4232.1471,0,1,0
6.0,15,4298.100162,0,2,0
11.0,14,4298.209139,0,2,0
14.0,16,4315.951179,0,1,0
10.0,23,4351.626461,0,1,0
9.0,11,4368.08085,0,2,0
24.0,24,4449.839349,0,2,0
10.0,9,4480.868332,0,2,0
23.0,1,4495.130934,14,1,0.35
17.0,14,4498.292043,0,2,0
17.0,18,4531.25539,0,2,0
14.0,15,4546.467402,0,1,0
19.0,28,4587.082534,0,1,0
29.0,33,4636.873052,0,1,0
7.0,15,4636.986086,0,3,0
-9.0,18,4653.842051,0,0,0
-4.0,13,4653.950899,0,0,0
14.0,13,4654.250159,0,1,0
18.0,25,4683.974559,0,1,0
14.0,9,4714.584229,0,1,0
11.0,31,4753.707548,0,2,0
21.0,19,4786.648301,0,2,0
8.0,15,4797.440626,0,2,0
2.0,27,4814.12365,0,1,0
11.0,10,4814.203254,0,3,0
10.0,15,4814.328301,0,1,0
1.0,21,4830.394289,0,2,0
12.0,24,4849.017518,0,1,0
29.0,14,4927.098979,12,2,0.1
-2.0,11,4927.246009,0,1,0
9.0,18,4986.066543,0,2,0
19.0,14,5045.50297,0,1,0
20.0,15,5095.319436,0,0,0
10.0,15,5128.666287,0,1,0
14.0,25,5205.319919,0,3,0
5.0,12,5223.566821,0,0,0
14.0,12,5300.882669,0,2,0
15.0,11,5333.863593,0,1,0
12.0,14,5350.483969,0,1,0
22.0,16,5350.669575,0,2,0
15.0,24,5370.971826,0,1,0
10.0,12,5403.883582,0,0,0
-4.0,18,5437.802078,2,1,1.0
14.0,12,5437.927102,0,2,0
2.0,19,5438.084464,0,1,0
9.0,15,5438.191814,0,3,0
7.0,29,5537.915578,0,2,0
0.0,18,5571.837844,0,2,0
16.0,14,5571.924917,0,1,0
16.0,13,5588.855211,0,2,0
14.0,16,5656.20232,0,1,0
19.0,17,5687.095279,0,1,0
8.0,16,5703.087784,0,1,0
10.0,19,5703.284691,0,2,0
10.0,14,5737.368589,0,1,0
11.0,29,5752.696342,0,1,0
0.0,13,5752.823687,0,0,0
10.0,18,5786.092408,0,2,0
6.0,25,5835.945731,0,2,0
11.0,25,5862.384482,0,2,0
14.0,20,5879.23337,0,2,0
5.0,23,5928.869208,0,3,0
0.0,9,5928.937299,0,4,0
19.0,11,5944.595952,0,1,0
15.0,25,5977.85909,0,3,0
16.0,14,6010.984936,0,2,0
15.0,16,6031.441735,0,3,0
10.0,16,6048.1049,0,1,0
10.0,20,6080.567308,0,1,0
