#{"t_start": 1684613237.8649929, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
19.0,22,1.441252,0,1,0
10.0,108,65.582417,0,1,0
19.0,39,65.827572,0,1,0
14.0,49,100.578986,0,1,0
5.0,53,116.772073,0,2,0
19.0,30,143.045464,0,0,0
37.0,32,161.444985,10,2,0.4
4.0,125,237.052697,0,1,0
5.0,68,249.812181,0,2,0
20.0,30,265.29595,0,2,0
8.0,125,383.864865,0,1,0
17.0,22,394.419056,0,1,0
25.0,21,418.65838,0,1,0
18.0,34,445.704804,0,1,0
18.0,79,457.901168,0,2,0
22.0,33,491.744799,0,2,0
10.0,26,504.077916,0,1,0
19.0,35,517.47218,0,1,0
23.0,14,517.616389,0,1,0
15.0,48,564.64149,0,2,0
10.0,16,577.019255,0,1,0
23.0,17,578.000088,0,3,0
20.0,41,614.924965,10,2,0.0
13.0,71,639.23236,0,1,0
13.0,24,651.596817,0,3,0
15.0,125,710.767064,0,2,0
-11.0,9,729.586889,3,1,0.9
9.0,91,798.511752,0,1,0
19.0,20,806.805088,0,1,0
19.0,67,807.330079,0,1,0
15.0,38,821.24629,0,1,0
0.0,125,881.11962,0,2,0
24.0,19,881.259712,0,1,0
23.0,4,893.541767,9,1,0.0
9.0,125,930.088722,0,1,0
10.0,24,930.422926,0,1,0
14.0,123,970.333699,0,2,0
23.0,54,1022.083594,0,2,0
21.0,18,1022.185708,0,1,0
25.0,30,1022.374432,0,2,0
27.0,31,1060.116324,0,1,0
14.0,75,1101.524369,0,1,0
4.0,125,1175.543901,0,2,0
24.0,125,1266.205091,0,1,0
14.0,54,1298.761382,0,2,0
30.0,94,1310.854379,0,1,0
14.0,22,1345.019444,0,1,0
23.0,25,1345.205072,0,1,0
14.0,93,1366.892804,0,1,0
19.0,30,1367.207293,0,1,0
14.0,16,1370.508195,0,1,0
14.0,51,1413.466549,0,1,0
19.0,70,1424.923628,0,1,0
32.0,26,1453.100809,9,1,0.2
18.0,30,1475.988225,0,2,0
20.0,25,1476.321136,0,0,0
25.0,43,1495.212991,0,2,0
9.0,39,1507.73892,0,1,0
20.0,31,1520.729621,0,1,0
14.0,37,1533.186588,0,1,0
31.0,96,1592.592489,8,1,0.25
24.0,25,1617.774464,0,2,0
15.0,22,1630.190196,0,1,0
11.0,80,1672.141367,0,2,0
10.0,23,1682.327686,0,1,0
29.0,31,1705.960433,0,2,0
1.0,41,1732.658695,6,1,0.9
14.0,44,1756.452264,0,2,0
19.0,8,1768.737142,11,1,0.0
29.0,115,1799.886991,0,1,0
34.0,22,1812.364603,0,1,0
19.0,19,1815.618739,0,2,0
13.0,108,1927.512477,0,1,0
36.0,26,1952.179132,13,1,0.0
8.0,88,1982.469344,0,1,0
10.0,58,1997.677239,0,1,0
14.0,73,2024.827225,0,1,0
14.0,125,2051.424034,0,1,0
19.0,20,2089.408397,0,2,0
14.0,47,2112.758065,0,1,0
20.0,20,2123.662513,0,1,0
6.0,99,2152.631455,0,1,0
9.0,56,2181.063566,0,2,0
13.0,19,2181.206233,0,1,0
10.0,69,2224.264859,0,1,0
23.0,34,2234.476186,0,1,0
27.0,19,2255.140705,9,1,0.45
15.0,3,2267.05302,10,1,0.05
9.0,30,2291.415197,0,2,0
3.0,120,2343.189172,0,1,0
23.0,9,2355.505567,0,1,0
23.0,67,2357.545398,0,2,0
1.0,59,2385.851664,0,0,0
8.0,35,2398.039692,0,1,0
27.0,21,2438.93907,10,2,0.2
20.0,72,2479.606881,0,0,0
14.0,10,2491.614353,0,1,0
36.0,26,2515.687227,7,1,0.0
5.0,78,2561.054077,0,1,0
8.0,20,2571.604529,0,2,0
23.0,40,2596.404891,0,1,0
14.0,60,2603.477513,6,1,0.55
13.0,18,2603.611788,0,1,0
3.0,85,2660.087997,5,1,0.8
10.0,75,2677.324689,0,2,0
24.0,29,2678.636052,0,2,0
24.0,14,2678.74156,0,1,0
