#{"t_start": 1684613238.8369758, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
37.0,76,49.138153,14,1,0.0
19.0,30,61.150059,0,2,0
15.0,54,64.823526,0,2,0
9.0,125,125.243958,0,1,0
5.0,97,184.834193,0,2,0
20.0,64,235.222443,11,1,0.0
24.0,36,248.488085,0,2,0
20.0,28,248.7024,0,2,0
5.0,48,264.440919,0,0,0
24.0,10,296.997282,10,1,0.0
16.0,69,363.529587,12,1,0.0
36.0,67,405.7119,17,1,0.0
14.0,125,456.877655,0,1,0
13.0,26,478.860644,0,2,0
14.0,26,490.843814,0,1,0
23.0,55,516.556243,0,1,0
28.0,11,528.925689,20,2,0.0
-5.0,26,533.99097,6,1,1.0
14.0,27,563.710871,0,3,0
9.0,65,601.704438,0,1,0
0.0,125,657.596952,0,2,0
14.0,125,740.829184,0,1,0
15.0,23,740.972644,0,1,0
7.0,29,764.78157,3,1,1.0
29.0,30,805.755072,0,1,0
9.0,80,806.37741,0,1,0
8.0,56,820.401838,0,1,0
10.0,20,832.252513,0,2,0
4.0,25,844.347581,0,1,0
23.0,25,856.129569,0,1,0
9.0,112,914.99136,0,1,0
14.0,14,928.275736,0,1,0
24.0,38,928.536302,0,1,0
15.0,29,929.216826,0,2,0
-10.0,101,935.995672,1,1,1.0
28.0,12,948.326711,10,1,0.0
9.0,30,969.418161,0,1,0
20.0,30,989.792494,0,1,0
5.0,125,1078.528446,0,2,0
15.0,68,1100.754191,0,2,0
24.0,46,1125.08189,0,1,0
4.0,40,1174.429822,5,1,1.0
15.0,28,1187.009852,0,1,0
10.0,45,1216.858904,0,1,0
12.0,28,1220.173361,0,2,0
25.0,38,1265.21506,0,3,0
9.0,67,1297.872789,0,2,0
6.0,13,1299.206963,0,0,0
9.0,58,1309.779207,0,1,0
43.0,23,1331.772714,21,1,0.0
19.0,68,1356.760036,0,2,0
10.0,68,1365.97814,0,2,0
18.0,55,1391.363588,0,2,0
15.0,109,1423.977096,0,1,0
30.0,61,1475.057101,0,1,0
29.0,43,1478.090004,0,1,0
9.0,125,1532.218069,0,1,0
14.0,50,1557.061463,0,1,0
8.0,55,1591.722304,0,3,0
15.0,28,1629.143354,0,2,0
9.0,55,1670.900727,0,0,0
20.0,25,1671.085582,0,2,0
14.0,125,1755.296314,0,1,0
5.0,117,1798.698054,0,1,0
19.0,104,1851.611012,14,1,0.0
25.0,31,1889.896359,15,1,0.0
23.0,34,1914.2263,0,1,0
14.0,17,1926.646257,0,1,0
34.0,109,1981.524086,0,1,0
0.0,88,2010.029053,0,1,0
30.0,27,2023.757095,0,2,0
8.0,37,2037.333208,4,1,1.0
14.0,125,2088.47782,0,1,0
24.0,37,2111.720025,0,2,0
14.0,125,2151.659168,0,1,0
23.0,40,2177.729102,0,1,0
6.0,11,2180.060092,0,2,0
37.0,85,2214.345365,10,1,0.2
23.0,19,2232.195854,3,1,0.3
15.0,19,2233.47193,0,1,0
20.0,20,2233.599254,0,0,0
18.0,42,2290.521232,0,2,0
9.0,55,2317.139502,0,1,0
14.0,53,2342.162235,0,1,0
14.0,40,2355.775628,0,1,0
9.0,125,2385.054562,0,1,0
33.0,41,2450.276618,9,1,0.0
15.0,109,2514.799577,0,1,0
29.0,30,2537.521868,0,1,0
8.0,114,2595.570171,0,1,0
29.0,14,2595.655774,0,2,0
14.0,60,2602.744537,0,1,0
14.0,125,2663.791108,0,1,0
0.0,92,2677.914712,0,1,0
11.0,117,2740.036603,0,1,0
29.0,26,2740.266286,0,3,0
15.0,65,2805.815471,0,2,0
19.0,15,2805.930798,0,2,0
15.0,19,2823.626116,0,1,0
29.0,77,2868.193264,10,1,0.0
22.0,44,2873.85535,8,1,0.75
18.0,16,2874.039624,0,1,0
22.0,15,2874.128844,0,1,0
9.0,43,2910.012708,0,1,0
14.0,17,2922.315747,0,1,0
14.0,118,2995.546684,0,1,0
14.0,29,2995.741842,0,1,0
14.0,31,3008.890896,0,1,0
14.0,18,3009.652936,0,1,0
16.0,57,3024.184437,0,1,0
10.0,59,3027.471087,0,1,0
20.0,40,3107.355166,0,1,0
15.0,23,3132.025791,0,1,0
14.0,73,3170.166426,0,0,0
19.0,48,3211.942999,0,1,0
26.0,20,3230.019983,6,1,0.5
24.0,20,3261.152635,0,1,0
20.0,21,3272.138295,0,1,0
24.0,30,3272.535291,0,2,0
6.0,63,3285.674124,0,2,0
14.0,21,3286.331598,0,3,0
5.0,13,3289.496456,0,1,0
14.0,26,3301.981679,0,1,0
14.0,23,3312.572926,0,1,0
5.0,125,3392.268726,0,1,0
20.0,21,3410.383951,0,3,0
15.0,44,3425.039443,0,1,0
19.0,8,3435.387536,11,1,0.2
14.0,37,3449.86866,0,2,0
15.0,33,3483.259634,0,1,0
14.0,40,3507.362817,0,1,0
13.0,125,3593.190998,0,2,0
19.0,125,3654.456968,0,1,0
14.0,72,3683.335885,0,1,0
4.0,29,3722.592672,0,2,0
14.0,18,3733.674688,0,2,0
10.0,47,3761.179546,0,1,0
9.0,36,3781.197498,0,2,0
19.0,20,3783.433227,11,1,1.0
10.0,42,3783.736287,0,1,0
14.0,16,3783.852096,0,3,0
26.0,19,3808.392463,7,1,0.0
9.0,39,3808.763669,0,1,0
14.0,10,3809.136447,0,1,0
-15.0,39,3827.267029,1,1,1.0
0.0,125,3881.115029,0,1,0
0.0,92,3894.442652,0,2,0
27.0,38,3947.213496,5,1,0.25
9.0,42,3965.065983,0,2,0
28.0,47,3977.545088,0,1,0
18.0,23,3977.716249,0,2,0
14.0,73,4021.274928,0,1,0
0.0,125,4073.687666,0,1,0
26.0,106,4100.292979,12,1,0.2
13.0,17,4100.442924,0,1,0
19.0,38,4126.671576,0,2,0
10.0,125,4181.118698,0,1,0
24.0,56,4195.326583,0,2,0
19.0,54,4209.353486,0,1,0
19.0,113,4285.204018,14,1,0.0
5.0,61,4307.98904,0,2,0
10.0,125,4342.140876,0,1,0
23.0,29,4368.153321,11,1,0.6
14.0,37,4368.446456,0,2,0
5.0,39,4369.489781,0,2,0
13.0,35,4369.816052,0,2,0
-2.0,9,4370.333724,4,1,1.0
19.0,31,4370.551633,0,1,0
20.0,47,4442.73568,0,2,0
14.0,125,4570.344357,0,1,0
13.0,19,4582.704221,0,2,0
3.0,3,4587.404092,6,1,0.9
5.0,9,4588.602176,5,1,1.0
23.0,48,4610.24755,7,1,0.1
14.0,115,4648.083104,0,1,0
5.0,42,4648.382666,0,2,0
21.0,44,4652.31566,0,1,0
1.0,26,4658.592866,5,2,0.7
12.0,8,4670.881158,12,1,0.0
13.0,87,4718.987521,0,2,0
18.0,95,4761.774194,7,1,0.1
29.0,17,4761.886657,0,1,0
8.0,125,4858.388992,0,1,0
21.0,4,4870.649371,16,1,0.0
9.0,33,4870.936341,0,1,0
34.0,25,4907.127127,29,2,0.0
20.0,37,4937.32173,0,0,0
20.0,45,5009.227702,10,2,0.0
15.0,99,5045.286062,0,0,0
13.0,125,5097.801726,0,1,0
15.0,27,5099.681603,0,0,0
29.0,11,5111.983977,14,2,0.0
29.0,28,5129.065485,0,1,0
24.0,46,5156.126848,0,1,0
4.0,40,5209.759103,0,1,0
-4.0,38,5214.090167,5,1,0.7
10.0,116,5254.917018,0,0,0
15.0,25,5275.443781,0,1,0
22.0,40,5304.944985,8,1,0.25
9.0,31,5329.006168,0,1,0
9.0,125,5419.84823,0,1,0
19.0,27,5420.108799,0,1,0
19.0,25,5420.241494,0,1,0
9.0,57,5433.733833,0,2,0
19.0,16,5433.889874,0,1,0
22.0,26,5445.306162,0,1,0
17.0,10,5445.382758,0,1,0
19.0,50,5469.816874,0,2,0
5.0,125,5496.793834,0,0,0
4.0,125,5529.416621,0,1,0
10.0,15,5529.622447,0,2,0
25.0,18,5539.336147,0,1,0
20.0,26,5562.938981,5,1,0.25
0.0,1,5575.166687,14,2,0.0
10.0,73,5601.165297,0,1,0
17.0,6,5611.784445,4,1,0.15
26.0,38,5634.315177,0,1,0
5.0,48,5669.757454,0,1,0
5.0,125,5717.977136,0,1,0
19.0,35,5735.494801,10,1,0.75
15.0,65,5748.593101,0,2,0
22.0,19,5760.665196,11,1,0.1
10.0,12,5760.762937,0,2,0
14.0,22,5775.358539,0,0,0
5.0,10,5781.760897,3,1,0.55
9.0,14,5781.891354,0,2,0
7.0,8,5785.799984,9,1,0.85
24.0,64,5798.417006,0,1,0
26.0,20,5821.969639,15,1,0.05
19.0,21,5822.110078,0,3,0
25.0,26,5823.071769,0,1,0
10.0,122,5866.890351,0,1,0
14.0,34,5903.442238,0,1,0
22.0,78,5943.44647,0,1,0
10.0,17,5967.503814,0,2,0
9.0,43,5991.73665,0,1,0
3.0,36,6002.655077,0,1,0
29.0,26,6002.811592,0,2,0
19.0,40,6039.751431,0,2,0
23.0,25,6051.112031,0,1,0
19.0,27,6051.2793,0,1,0
24.0,25,6051.468487,0,1,0
8.0,38,6056.874561,0,1,0
22.0,15,6100.924898,7,2,0.05
19.0,111,6169.855522,12,1,0.15
20.0,16,6169.959372,0,1,0
5.0,49,6170.335913,0,1,0
20.0,29,6170.540545,0,2,0
19.0,21,6170.696579,0,3,0
9.0,32,6170.890267,0,1,0
13.0,38,6190.785685,0,2,0
9.0,16,6206.569323,0,3,0
