#{"t_start": 1684689072.076706, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-2.0,20,12.722381,False
-2.0,20,12.976237,False
-2.0,20,13.233075,False
10.4,6,13.303166,True
10.5,5,13.376839,True
-2.0,20,13.612161,False
10.3,7,13.699257,True
-2.0,20,13.925916,False
-2.0,20,14.150061,False
10.4,6,14.211432,True
10.6,4,14.251392,True
10.4,6,14.331523,True
-2.0,20,14.557973,False
-2.0,20,14.819479,False
-2.0,20,15.052768,False
-2.0,20,15.289973,False
-2.0,20,15.51734,False
10.4,6,15.588988,True
10.2,8,15.683192,True
-2.0,20,15.929815,False
-2.0,20,16.189484,False
10.4,6,16.273172,True
10.6,4,16.326418,True
-2.0,20,16.568581,False
10.6,4,16.621249,True
-2.0,20,16.887773,False
9.6,14,17.081099,True
-2.0,20,17.360315,False
10.0,10,17.517476,True
-2.0,20,17.791291,False
-2.0,20,18.085416,False
-2.0,20,18.369909,False
-2.0,20,19.029022,False
10.3,7,19.147219,True
10.6,4,19.211255,True
10.6,4,19.275998,True
-2.0,20,19.582211,False
10.4,6,19.684147,True
-2.0,20,19.996046,False
-2.0,20,20.338654,False
10.6,4,20.418962,True
-2.0,20,20.764371,False
10.1,9,20.913454,True
10.6,4,20.982044,True
-2.0,20,21.317267,False
10.1,9,21.665122,True
-2.0,20,22.007066,False
10.4,6,22.110648,True
-2.0,20,22.428734,False
-2.0,20,22.785485,False
10.5,5,22.868775,True
-2.0,20,23.715114,False
-2.0,20,24.049391,False
-2.0,20,24.383705,False
-2.0,20,24.713105,False
10.5,5,24.799387,True
-2.0,20,25.143049,False
10.5,5,25.232977,True
10.4,6,25.335407,True
-2.0,20,25.680375,False
10.5,5,25.767219,True
-2.0,20,26.116091,False
10.4,6,26.215802,True
10.2,8,26.356934,True
-2.0,20,26.697251,False
-2.0,20,27.050751,False
-2.0,20,27.391077,False
-2.0,20,27.725041,False
-2.0,20,28.049603,False
10.2,8,28.181299,True
-2.0,20,28.505088,False
10.2,8,28.637089,True
10.5,5,28.734676,True
10.5,5,28.828116,True
-2.0,20,29.152641,False
10.5,5,29.236243,True
10.3,7,29.361869,True
