#{"t_start": 1684689072.2303677, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-2.0,20,12.570112,False
-2.0,20,12.822879,False
-2.0,20,13.079824,False
-2.0,20,13.331104,False
-2.0,20,13.573155,False
-2.0,20,13.792627,False
-2.0,20,14.018995,False
-2.0,20,14.239198,False
-2.0,20,14.485436,False
-2.0,20,14.743123,False
-2.0,20,14.966455,False
-2.0,20,15.200352,False
-2.0,20,15.438508,False
-2.0,20,15.677051,False
-2.0,20,15.921533,False
-2.0,20,16.19425,False
-2.0,20,16.437619,False
-2.0,20,16.710516,False
-2.0,20,16.99131,False
-2.0,20,17.267654,False
-2.0,20,17.558915,False
-2.0,20,17.835429,False
-2.0,20,18.142521,False
-2.0,20,18.42101,False
10.1,9,18.921394,True
10.2,8,19.057885,True
10.1,9,19.186323,True
10.4,6,19.278564,True
8.3,27,19.71544,True
10.4,6,19.811782,True
10.2,8,19.949644,True
8.9,21,20.317483,True
10.1,9,20.476758,True
9.8,12,20.674997,True
-3.0,30,21.181124,False
10.2,8,21.510439,True
10.2,8,21.647488,True
-3.0,30,22.155098,False
10.0,10,22.308105,True
9.3,17,22.615865,True
10.2,8,22.743479,True
10.3,7,22.840209,True
9.9,11,23.56091,True
10.3,7,23.675217,True
10.2,8,23.816298,True
10.2,8,23.946993,True
10.4,6,24.040476,True
9.8,12,24.246921,True
10.2,8,24.378589,True
-3.0,30,24.882772,False
10.3,7,25.008986,True
10.0,10,25.18094,True
9.8,12,25.379876,True
10.3,7,25.512262,True
10.2,8,25.654215,True
9.8,12,25.860692,True
10.2,8,25.995641,True
10.4,6,26.09761,True
9.3,17,26.393041,True
9.6,14,26.637729,True
9.7,13,26.859094,True
10.3,7,26.978414,True
10.3,7,27.09662,True
9.8,12,27.307798,True
10.0,10,27.472817,True
10.3,7,27.587766,True
10.2,8,27.718624,True
9.4,16,27.974149,True
9.9,11,28.156075,True
-3.0,30,28.67749,False
9.8,12,28.865746,True
10.1,9,29.018453,True
10.4,6,29.11715,True
-3.0,30,29.609379,False
10.2,8,29.7506,True
10.0,10,29.915177,True
9.9,11,30.101792,True
-3.0,30,30.62827,False
10.0,10,30.809022,True
9.2,18,31.103709,True
-3.0,30,31.666757,False
9.9,11,32.62045,True
10.0,10,32.788806,True
10.0,10,32.964033,True
-3.0,30,33.623277,False
10.3,7,33.743303,True
10.0,10,33.904595,True
10.2,8,34.049048,True
10.2,8,34.166047,True
-3.0,30,34.643565,False
10.2,8,34.780044,True
10.4,6,34.87825,True
10.2,8,35.015048,True
9.8,12,35.209603,True
10.2,8,35.358686,True
9.8,12,35.560923,True
9.8,12,35.753154,True
9.9,11,35.945526,True
10.4,6,36.041189,True
-3.0,30,36.540704,False
10.4,6,36.647212,True
10.4,6,36.745049,True
-3.0,30,37.227057,False
9.3,17,37.515346,True
10.2,8,37.655107,True
10.4,6,37.737256,True
10.3,7,37.841042,True
-3.0,30,38.313478,False
10.3,7,38.414908,True
9.7,13,38.604917,True
-3.0,30,39.096821,False
10.4,6,39.18226,True
10.4,6,39.278907,True
9.9,11,39.466404,True
10.3,7,39.6012,True
10.3,7,39.723724,True
9.6,14,39.954405,True
10.3,7,40.067945,True
10.3,7,40.195928,True
10.0,10,40.358136,True
-3.0,30,41.35158,False
10.3,7,41.471943,True
9.4,16,41.725862,True
10.2,8,41.869749,True
9.8,12,42.072229,True
10.3,7,42.187391,True
9.9,11,42.366554,True
10.1,9,42.528046,True
10.4,6,42.627182,True
10.0,10,42.798326,True
10.3,7,42.922677,True
9.7,13,43.143021,True
10.3,7,43.25317,True
10.1,9,43.39258,True
9.7,13,43.605963,True
9.1,19,43.908905,True
10.4,6,44.01138,True
-3.0,30,44.691386,False
10.4,6,44.793924,True
10.3,7,44.917356,True
9.7,13,45.122996,True
9.7,13,45.38522,True
10.0,10,45.545741,True
10.1,9,45.681722,True
10.4,6,45.775747,True
-3.0,30,46.245699,False
10.4,6,46.346988,True
9.4,16,46.601832,True
10.3,7,46.706156,True
10.0,10,46.870695,True
10.2,8,46.999996,True
9.8,12,47.187707,True
10.1,9,102.482137,True
10.4,6,102.58614,True
10.2,8,102.734136,True
10.0,10,102.926123,True
10.2,8,103.074879,True
10.1,9,103.221947,True
10.0,10,103.385338,True
-3.0,30,103.921731,False
10.0,10,104.083289,True
10.1,9,104.243889,True
10.1,9,104.663068,True
10.3,7,104.796194,True
-3.0,30,105.33692,False
10.4,6,105.442436,True
9.7,13,105.654001,True
9.8,12,105.867936,True
10.2,8,106.019859,True
10.4,6,106.124786,True
10.4,6,106.244813,True
10.0,10,106.430579,True
10.3,7,106.555417,True
10.3,7,106.687826,True
10.1,9,106.838624,True
10.4,6,106.958178,True
10.4,6,107.061519,True
10.4,6,107.163147,True
10.0,10,107.353161,True
10.0,10,107.517624,True
10.4,6,107.628606,True
10.1,9,107.805724,True
10.3,7,107.922879,True
9.6,14,108.159519,True
10.4,6,108.261529,True
10.2,8,108.399089,True
10.4,6,108.51154,True
10.3,7,108.642156,True
9.8,12,108.872093,True
9.1,19,109.21714,True
9.6,14,109.459873,True
9.9,11,109.661844,True
10.2,8,109.794406,True
10.4,6,109.901041,True
10.4,6,110.021522,True
10.4,6,110.125363,True
9.5,15,110.381567,True
9.5,15,110.654795,True
10.3,7,110.937101,True
10.4,6,111.044122,True
10.4,6,111.142692,True
9.5,15,111.422285,True
10.4,6,111.531949,True
10.3,7,111.654707,True
10.3,7,111.773894,True
9.7,13,112.004325,True
10.3,7,112.141568,True
10.0,10,112.318626,True
9.8,12,112.54181,True
10.3,7,112.67393,True
9.9,11,112.891178,True
10.4,6,113.00432,True
10.1,9,113.157983,True
10.3,7,113.276072,True
10.4,6,113.38641,True
10.1,9,113.550149,True
10.2,8,113.689158,True
9.5,15,113.954878,True
10.2,8,114.094979,True
10.3,7,114.207643,True
10.4,6,114.320396,True
10.0,10,114.49648,True
10.3,7,114.615392,True
10.4,6,114.737868,True
10.3,7,114.867579,True
10.4,6,114.988667,True
10.4,6,115.088745,True
10.3,7,115.22193,True
10.3,7,115.35218,True
10.4,6,115.461802,True
10.3,7,115.579498,True
10.3,7,115.710887,True
9.7,13,115.939139,True
10.0,10,116.128861,True
10.3,7,116.248747,True
9.9,11,116.449836,True
9.9,11,116.661286,True
10.4,6,116.760454,True
10.0,10,116.948351,True
10.0,10,117.139717,True
9.9,11,117.334608,True
9.8,12,117.551008,True
10.4,6,117.654439,True
10.3,7,118.75889,True
10.4,6,118.863249,True
10.2,8,118.997764,True
10.3,7,119.122693,True
10.1,9,119.273539,True
10.4,6,119.37382,True
10.3,7,119.506818,True
9.7,13,119.725893,True
10.2,8,119.854933,True
10.2,8,119.990266,True
10.4,6,120.084313,True
9.7,13,120.29927,True
10.3,7,120.427573,True
10.4,6,120.53681,True
9.9,11,120.715945,True
10.3,7,121.408603,True
10.3,7,121.519789,True
9.9,11,121.708096,True
10.4,6,121.810958,True
10.3,7,121.916543,True
10.4,6,122.017777,True
10.4,6,122.113127,True
10.1,9,122.264791,True
10.2,8,122.407602,True
10.2,8,122.544724,True
10.3,7,122.675324,True
10.4,6,122.846633,True
10.1,9,122.995724,True
10.2,8,123.122355,True
10.0,10,123.289479,True
10.0,10,123.448497,True
10.3,7,123.700703,True
10.4,6,123.802195,True
10.4,6,123.914133,True
9.7,13,124.165472,True
10.1,9,124.324852,True
10.1,9,124.476906,True
9.9,11,124.689854,True
10.3,7,124.806784,True
9.6,14,125.036258,True
10.1,9,125.199279,True
9.9,11,125.409637,True
10.3,7,125.522467,True
10.4,6,125.620003,True
10.2,8,125.772875,True
10.2,8,125.904882,True
10.2,8,126.033054,True
10.1,9,126.193778,True
10.1,9,126.343799,True
10.2,8,126.475134,True
10.4,6,126.588035,True
10.4,6,126.692796,True
10.2,8,126.814357,True
9.4,16,127.107231,True
10.1,9,127.274508,True
10.2,8,127.417389,True
10.4,6,127.527046,True
10.4,6,127.639408,True
10.2,8,127.785209,True
10.3,7,127.907263,True
10.1,9,128.089415,True
9.8,12,128.31291,True
10.2,8,128.456807,True
10.2,8,128.597904,True
10.4,6,128.711085,True
8.8,22,129.083169,True
10.2,8,129.235577,True
10.0,10,129.415112,True
10.4,6,129.512136,True
10.0,10,129.690124,True
8.8,22,130.069958,True
9.9,11,130.242442,True
10.1,9,130.401795,True
10.0,10,130.575683,True
9.8,12,130.782341,True
9.9,11,130.960009,True
10.4,6,131.065346,True
9.1,19,131.385141,True
10.4,6,131.489097,True
9.5,15,131.749661,True
9.8,12,131.954683,True
10.4,6,132.06265,True
10.3,7,132.192461,True
10.3,7,132.333256,True
10.2,8,132.464459,True
10.1,9,132.633637,True
10.4,6,132.748961,True
9.7,13,132.970017,True
10.2,8,133.101184,True
10.2,8,133.263278,True
10.4,6,133.354877,True
10.2,8,133.480797,True
10.3,7,133.608072,True
9.9,11,133.806951,True
10.2,8,133.952344,True
10.3,7,134.079125,True
10.4,6,134.178312,True
10.0,10,134.347649,True
10.4,6,134.451188,True
10.1,9,134.597621,True
10.4,6,134.79824,True
10.2,8,134.938148,True
10.4,6,135.049255,True
10.2,8,135.198278,True
10.2,8,135.342432,True
10.2,8,135.473918,True
10.4,6,135.588018,True
10.3,7,135.715688,True
-3.0,30,136.228645,False
10.3,7,136.494989,True
9.5,15,136.735769,True
10.1,9,136.875844,True
9.9,11,137.069913,True
9.4,16,137.366285,True
10.2,8,137.505566,True
10.1,9,137.679379,True
10.3,7,137.808051,True
10.4,6,137.911818,True
10.4,6,138.003928,True
10.4,6,138.107967,True
10.3,7,138.220558,True
10.4,6,138.329325,True
10.3,7,138.448812,True
10.3,7,138.575152,True
10.1,9,138.745694,True
10.2,8,138.87857,True
10.3,7,139.001026,True
9.6,14,139.264446,True
9.8,12,139.486799,True
10.4,6,139.605052,True
10.3,7,139.723598,True
10.3,7,139.85696,True
10.0,10,140.028733,True
10.3,7,140.154905,True
10.3,7,140.283059,True
10.2,8,140.424091,True
10.2,8,140.575053,True
10.4,6,140.688621,True
9.7,13,140.92195,True
10.2,8,195.932236,True
10.4,6,196.04198,True
9.9,11,196.242972,True
10.3,7,196.37119,True
10.1,9,196.527728,True
10.4,6,196.635335,True
9.9,11,196.831994,True
10.1,9,197.005816,True
10.3,7,197.13975,True
10.3,7,197.265165,True
10.1,9,197.421555,True
10.4,6,197.527928,True
10.2,8,197.669059,True
9.9,11,197.877057,True
10.4,6,197.989254,True
10.3,7,198.111063,True
10.1,9,198.268705,True
10.0,10,198.453593,True
10.3,7,198.576022,True
10.4,6,198.703654,True
10.3,7,198.822562,True
10.3,7,198.951387,True
10.3,7,199.076418,True
10.4,6,199.186165,True
10.3,7,199.322182,True
10.3,7,199.45714,True
10.3,7,199.578915,True
10.4,6,199.689823,True
10.3,7,199.824893,True
10.3,7,199.948978,True
10.4,6,200.06971,True
10.3,7,200.204233,True
10.4,6,200.30683,True
9.6,14,200.574394,True
9.8,12,200.793878,True
10.4,6,200.911632,True
10.4,6,201.110607,True
10.1,9,201.280888,True
10.4,6,201.389769,True
9.7,13,201.780307,True
10.3,7,201.915185,True
10.4,6,202.020973,True
10.4,6,202.11808,True
10.4,6,202.228386,True
9.8,12,202.447631,True
10.1,9,202.606166,True
10.4,6,202.712067,True
10.0,10,202.885818,True
10.0,10,203.050434,True
10.3,7,203.17233,True
10.3,7,203.294874,True
10.4,6,203.394113,True
10.4,6,203.51156,True
10.3,7,203.632269,True
10.1,9,203.790413,True
10.1,9,203.958302,True
10.3,7,204.079108,True
10.2,8,204.228119,True
10.1,9,204.393033,True
9.8,12,204.594549,True
10.4,6,204.699502,True
10.4,6,204.804092,True
10.4,6,204.913074,True
10.3,7,205.044055,True
10.4,6,205.150241,True
10.3,7,205.272523,True
10.2,8,205.407096,True
10.1,9,205.569367,True
10.4,6,205.686373,True
10.3,7,205.802458,True
10.4,6,205.907976,True
10.3,7,206.029963,True
10.4,6,206.145298,True
10.4,6,206.246538,True
10.4,6,206.359519,True
10.1,9,206.525832,True
10.4,6,206.634248,True
10.3,7,207.356877,True
10.4,6,207.466609,True
10.1,9,207.625496,True
10.4,6,207.725605,True
10.3,7,207.858105,True
10.3,7,207.986343,True
10.4,6,208.088495,True
10.3,7,208.213276,True
10.4,6,208.318996,True
10.2,8,208.44995,True
10.2,8,208.596593,True
10.3,7,208.720937,True
10.4,6,208.82398,True
10.2,8,208.966184,True
10.0,10,209.15088,True
10.4,6,209.261351,True
10.3,7,209.381847,True
10.4,6,209.484068,True
10.3,7,209.601872,True
10.2,8,209.74613,True
10.0,10,209.923896,True
10.0,10,210.116724,True
10.1,9,210.28196,True
10.4,6,210.389193,True
10.4,6,210.496215,True
10.1,9,210.761779,True
9.7,13,210.965967,True
10.3,7,211.097231,True
10.4,6,211.197468,True
10.2,8,211.340275,True
10.4,6,211.446143,True
10.1,9,211.613581,True
10.4,6,211.738184,True
10.3,7,211.867337,True
10.1,9,212.023882,True
10.3,7,212.15423,True
10.4,6,212.246172,True
10.0,10,212.410234,True
10.3,7,212.539667,True
10.4,6,212.651204,True
10.1,9,212.814874,True
10.4,6,212.934842,True
10.0,10,213.259801,True
10.0,10,213.418833,True
10.3,7,213.561104,True
10.4,6,213.653565,True
10.4,6,213.775955,True
10.1,9,213.944992,True
10.4,6,214.193286,True
10.0,10,214.367075,True
10.4,6,214.475621,True
10.2,8,214.629277,True
10.4,6,214.732551,True
9.9,11,214.933663,True
10.4,6,215.037024,True
10.4,6,215.135211,True
10.1,9,215.287232,True
10.4,6,215.392355,True
9.9,11,215.585935,True
10.2,8,215.716108,True
9.8,12,215.899674,True
10.2,8,216.0272,True
10.4,6,216.127799,True
10.4,6,216.231529,True
10.0,10,216.424343,True
10.0,10,216.600261,True
10.4,6,216.709515,True
10.1,9,216.874213,True
10.3,7,216.998564,True
10.4,6,217.101922,True
9.6,14,217.34465,True
10.4,6,217.445106,True
10.2,8,217.585587,True
10.4,6,217.689012,True
10.1,9,217.833192,True
10.1,9,217.987827,True
10.3,7,218.100521,True
-3.0,30,219.189588,False
9.6,14,219.442059,True
-3.0,30,219.969433,False
9.5,15,220.255491,True
-3.0,30,221.127146,False
10.2,8,221.27077,True
-3.0,30,221.801718,False
8.7,23,222.21401,True
9.7,13,222.448359,True
-3.0,30,223.325475,False
-3.0,30,223.837374,False
8.9,21,224.174019,True
10.4,6,224.286411,True
-3.0,30,224.796954,False
-3.0,30,225.289764,False
10.4,6,225.381975,True
-3.0,30,225.961625,False
-3.0,30,226.496253,False
8.3,27,226.978212,True
8.9,21,227.341519,True
8.1,29,227.837622,True
-3.0,30,228.365245,False
-3.0,30,228.900078,False
-3.0,30,229.449389,False
-3.0,30,229.982357,False
-3.0,30,230.509548,False
-3.0,30,231.044529,False
9.5,15,231.31087,True
9.0,20,231.699912,True
-3.0,30,232.223898,False
9.9,11,232.430093,True
8.8,22,232.835044,True
-3.0,30,233.317291,False
8.5,25,233.775139,True
10.2,8,233.908204,True
9.6,14,234.141147,True
-3.0,30,234.658821,False
10.1,9,289.457763,True
9.9,11,289.666163,True
9.7,13,289.909667,True
10.4,6,290.016417,True
10.1,9,290.161074,True
8.5,25,290.614157,True
10.2,8,291.02332,True
10.3,7,291.149569,True
10.1,9,291.315012,True
10.3,7,291.433496,True
-3.0,30,292.040675,False
10.4,6,292.145002,True
9.5,15,292.411801,True
8.9,21,292.775613,True
8.1,29,293.298562,True
10.4,6,293.410257,True
8.9,21,293.787178,True
10.2,8,293.933364,True
10.4,6,294.047544,True
10.1,9,294.20648,True
9.6,14,294.443923,True
9.9,11,294.643832,True
9.8,12,294.85581,True
10.4,6,294.964777,True
9.8,12,295.174665,True
10.4,6,295.27914,True
8.9,21,295.6597,True
10.0,10,295.848511,True
10.1,9,296.008839,True
10.0,10,296.176411,True
10.2,8,296.31243,True
10.4,6,296.42978,True
10.4,6,296.535043,True
9.9,11,296.730796,True
9.8,12,296.922326,True
9.7,13,297.160549,True
10.2,8,297.295573,True
9.9,11,297.488625,True
10.1,9,297.653039,True
9.8,12,297.862592,True
10.1,9,298.005432,True
10.2,8,298.14112,True
10.1,9,298.299092,True
9.9,11,298.516903,True
10.1,9,298.679953,True
10.1,9,298.830406,True
10.1,9,298.994694,True
10.1,9,299.158812,True
9.9,11,299.35142,True
9.9,11,299.518063,True
10.4,6,299.617594,True
9.8,12,299.822824,True
9.6,14,300.069012,True
9.2,18,300.371762,True
10.3,7,300.49106,True
9.7,13,300.735003,True
-3.0,30,301.252692,False
9.9,11,301.443599,True
10.4,6,301.545431,True
10.2,8,301.689934,True
9.1,19,302.009921,True
8.2,28,302.608535,True
10.4,6,302.711679,True
9.9,11,303.05807,True
8.4,26,303.483263,True
9.5,15,303.742767,True
9.7,13,303.969306,True
10.0,10,304.131823,True
10.0,10,304.286594,True
9.5,15,304.579056,True
9.9,11,304.751167,True
10.0,10,304.901906,True
8.1,29,305.321758,True
10.2,8,305.452045,True
10.3,7,305.553631,True
10.0,10,305.709131,True
10.3,7,305.832031,True
10.4,6,305.930155,True
9.9,11,306.117227,True
9.9,11,306.306213,True
10.0,10,306.487585,True
9.7,13,306.718744,True
8.5,25,307.179358,True
8.9,21,307.556599,True
10.2,8,307.687156,True
10.2,8,307.826124,True
9.1,19,308.159096,True
9.7,13,308.37081,True
9.3,17,308.666041,True
9.5,15,308.942877,True
10.3,7,309.05797,True
9.4,16,309.341888,True
10.3,7,309.463028,True
10.3,7,309.591486,True
9.8,12,309.786453,True
10.0,10,309.964628,True
10.1,9,310.129117,True
10.1,9,310.290741,True
9.4,16,310.574381,True
10.3,7,310.87943,True
9.3,17,311.184137,True
10.4,6,311.283764,True
9.4,16,311.569822,True
8.6,24,311.996863,True
10.0,10,312.169477,True
8.0,30,312.689171,True
10.3,7,312.827663,True
10.1,9,312.976841,True
10.1,9,313.121971,True
9.5,15,313.390601,True
10.4,6,313.488732,True
9.8,12,313.699522,True
9.6,14,314.095196,True
9.3,17,314.387218,True
10.2,8,314.529132,True
9.2,18,314.819598,True
10.4,6,314.929179,True
8.5,25,315.348364,True
9.0,20,315.713372,True
10.2,8,315.864626,True
10.3,7,315.998697,True
9.3,17,316.301311,True
-3.0,30,316.82869,False
9.2,18,317.150901,True
10.3,7,317.273854,True
10.4,6,317.37886,True
10.2,8,317.51805,True
10.3,7,317.646729,True
9.0,20,317.978394,True
10.4,6,318.081636,True
10.3,7,318.214896,True
10.1,9,318.372397,True
8.8,22,318.745391,True
10.4,6,318.858693,True
9.4,16,319.121797,True
9.8,12,319.343486,True
8.8,22,319.728459,True
9.7,13,319.954532,True
10.1,9,320.117764,True
9.0,20,320.465088,True
9.4,16,320.741915,True
10.1,9,320.896742,True
10.4,6,320.991281,True
10.1,9,321.127818,True
10.3,7,321.249551,True
10.3,7,321.382397,True
9.6,14,321.615501,True
9.2,18,321.956487,True
9.7,13,322.180768,True
9.9,11,322.373444,True
9.6,14,322.617354,True
10.4,6,322.728832,True
10.1,9,322.887339,True
8.8,22,323.276069,True
10.1,9,323.445201,True
9.4,16,323.739549,True
9.4,16,324.027793,True
