000.txt,0.0,-19.600000000000005
001.txt,1.0,10.150000000000002
002.txt,0.0,-20.00000000000001
003.txt,0.0,-17.99999999999999
004.txt,0.0,-20.00000000000001
005.txt,0.2,-16.180000000000007
006.txt,0.2,-17.51000000000001
007.txt,0.2,-14.110000000000008
008.txt,0.6,-1.4700000000000057
009.txt,0.0,-20.00000000000001
