#{"t_start": 1684589487.7365835, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
8.9,21,10.542647,True
-3.0,30,11.042313,False
-3.0,30,11.467565,False
-3.0,30,11.905785,False
8.3,27,12.298167,True
9.2,18,12.582092,True
-3.0,30,13.02466,False
-3.0,30,13.442658,False
10.2,8,13.568594,True
-3.0,30,13.975781,False
8.6,24,14.318346,True
9.9,11,14.485594,True
9.6,14,14.672574,True
10.1,9,14.819017,True
9.4,16,15.056527,True
-3.0,30,15.522167,False
9.6,14,15.737451,True
-3.0,30,16.204519,False
8.1,29,16.669461,True
-3.0,30,17.170579,False
-3.0,30,17.691308,False
-3.0,30,18.219602,False
9.2,18,18.567659,True
9.5,15,18.865929,True
-3.0,30,19.399372,False
9.4,16,19.703297,True
-3.0,30,20.317787,False
9.8,12,20.531549,True
-3.0,30,21.075923,False
-3.0,30,21.602917,False
-3.0,30,22.211846,False
-3.0,30,22.747935,False
9.5,15,23.024957,True
-3.0,30,23.598097,False
-3.0,30,24.135701,False
-3.0,30,24.87823,False
-3.0,30,25.41622,False
10.0,10,25.59661,True
-3.0,30,26.092966,False
9.2,18,26.418771,True
-3.0,30,26.922412,False
9.3,17,27.233554,True
-3.0,30,27.781054,False
9.5,15,28.062366,True
9.8,12,28.29056,True
9.7,13,28.528455,True
9.5,15,28.81615,True
-3.0,30,29.375794,False
9.8,12,29.613904,True
-3.0,30,30.182339,False
9.4,16,30.472465,True
8.5,25,30.92274,True
9.8,12,31.141154,True
8.3,27,31.617663,True
-3.0,30,32.18367,False
10.4,6,32.303031,True
9.0,20,32.676333,True
-3.0,30,33.203404,False
9.9,11,33.402449,True
9.7,13,33.633723,True
-3.0,30,34.180793,False
-3.0,30,34.717283,False
-3.0,30,35.278171,False
10.2,8,35.490914,True
-3.0,30,36.003231,False
-3.0,30,36.569694,False
-3.0,30,37.194603,False
10.0,10,37.348196,True
-3.0,30,37.83169,False
-3.0,30,38.287595,False
-3.0,30,38.770704,False
8.6,24,39.154953,True
9.2,18,39.474296,True
8.1,29,39.959075,True
-3.0,30,40.45906,False
10.1,9,40.614253,True
9.4,16,40.882987,True
-3.0,30,41.404613,False
-3.0,30,41.897906,False
-3.0,30,42.433142,False
9.9,11,42.629405,True
10.1,9,42.79025,True
-3.0,30,43.366423,False
9.1,19,43.708522,True
8.6,24,44.160505,True
8.9,21,44.538754,True
9.8,12,44.743107,True
9.5,15,45.014797,True
8.4,26,45.463649,True
9.6,14,45.725517,True
9.0,20,104.464503,True
10.3,7,104.592674,True
10.4,6,104.707528,True
8.2,28,105.226338,True
-3.0,30,105.767436,False
10.2,8,105.917111,True
10.0,10,106.104976,True
9.2,18,106.427242,True
9.9,11,106.616761,True
-3.0,30,107.407124,False
10.3,7,107.518292,True
10.1,9,107.662889,True
10.3,7,107.770519,True
9.7,13,107.996679,True
9.0,20,108.35452,True
8.9,21,108.700827,True
10.1,9,109.569885,True
