#{"t_start": 1683795330.1762366, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
6.0,10,0.276518,0,2,0
14.0,14,17.817141,0,1,0
11.0,14,34.149397,0,1,0
19.0,30,110.398255,0,1,0
15.0,14,110.534095,0,3,0
23.0,16,143.525057,7,1,0.0
15.0,11,143.645804,0,3,0
14.0,14,177.758542,0,1,0
17.0,46,228.575214,0,2,0
-5.0,13,245.220291,0,2,0
10.0,14,254.388875,0,1,0
0.0,11,276.905942,0,0,0
14.0,25,293.189601,0,1,0
0.0,14,293.310685,0,2,0
2.0,44,319.170389,0,1,0
7.0,31,369.427058,0,2,0
10.0,27,482.885626,0,3,0
19.0,14,499.450626,0,1,0
21.0,8,499.507438,0,2,0
5.0,11,499.603339,0,2,0
7.0,15,586.816561,4,1,0.8
15.0,21,619.75791,0,1,0
17.0,18,668.847222,0,2,0
17.0,21,718.139828,0,1,0
33.0,14,730.670303,7,1,0.35
0.0,10,762.046844,0,2,0
26.0,11,762.176881,0,2,0
9.0,20,763.29759,0,1,0
9.0,18,788.132732,0,2,0
0.0,29,887.442883,0,0,0
5.0,14,918.614992,0,2,0
5.0,13,968.043269,0,0,0
3.0,23,994.356933,0,1,0
26.0,13,994.454072,0,2,0
33.0,28,1058.571218,17,2,0.0
10.0,31,1092.411311,0,0,0
-1.0,16,1092.535589,0,2,0
20.0,14,1108.587432,0,2,0
20.0,19,1123.980011,0,1,0
7.0,27,1140.088008,0,2,0
14.0,19,1172.666337,0,2,0
11.0,14,1206.634869,0,2,0
10.0,12,1238.933827,0,1,0
21.0,14,1298.445709,0,3,0
14.0,9,1342.088753,0,1,0
10.0,12,1342.1813,0,1,0
3.0,9,1342.475286,0,2,0
15.0,25,1384.645911,0,1,0
1.0,31,1416.569627,0,0,0
13.0,21,1435.867124,0,2,0
8.0,16,1485.307547,0,2,0
5.0,44,1565.926318,0,1,0
10.0,22,1582.792383,0,2,0
4.0,34,1642.298407,0,2,0
7.0,18,1697.865992,0,2,0
14.0,13,1700.824542,0,1,0
2.0,15,1716.949351,0,3,0
24.0,12,1783.391495,0,2,0
5.0,16,1815.959068,0,2,0
6.0,22,1865.177189,0,1,0
20.0,11,1884.351161,0,1,0
11.0,11,1934.049523,0,3,0
3.0,19,1942.200598,0,1,0
7.0,11,1942.394156,0,1,0
22.0,10,1942.501906,0,2,0
10.0,18,1942.605247,0,2,0
3.0,17,1942.771762,0,2,0
19.0,15,1944.695704,0,1,0
11.0,27,1961.304186,0,1,0
21.0,19,1977.697574,0,2,0
5.0,13,1994.045592,0,1,0
19.0,19,2052.496553,0,2,0
7.0,9,2068.969602,0,0,0
6.0,9,2085.368766,0,1,0
16.0,20,2127.214579,0,3,0
-5.0,20,2143.845366,0,0,0
13.0,20,2177.494398,0,1,0
12.0,21,2230.473969,0,1,0
16.0,12,2263.447236,0,3,0
12.0,18,2293.523504,0,1,0
6.0,21,2351.682684,6,1,0.55
12.0,16,2386.151684,0,2,0
