#{"t_start": 1685328325.1339006, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
23.0,30,37.756232,14,1,0.05
19.0,48,91.106976,0,1,0
11.0,18,103.158851,0,0,0
4.0,125,179.589792,0,1,0
24.0,25,205.758976,0,1,0
8.0,54,250.954579,0,1,0
27.0,62,342.192244,10,1,0.4
18.0,93,422.61886,11,1,0.1
22.0,20,430.613323,5,1,0.4
19.0,61,443.427379,10,1,0.0
9.0,125,518.901141,0,1,0
32.0,30,578.868111,6,1,0.1
25.0,12,590.986564,6,1,0.05
13.0,28,603.500504,0,2,0
22.0,105,684.861184,0,1,0
19.0,39,705.142858,0,1,0
5.0,75,765.431432,7,1,0.55
29.0,30,779.522353,0,1,0
5.0,106,908.251044,0,0,0
36.0,33,968.674963,12,1,0.05
1.0,35,1018.327137,0,1,0
14.0,29,1030.843829,0,2,0
13.0,45,1076.941951,0,1,0
23.0,38,1175.327062,14,1,0.0
14.0,24,1187.483825,0,2,0
27.0,30,1222.946153,0,2,0
25.0,32,1247.956404,0,2,0
16.0,25,1285.128007,0,1,0
11.0,18,1322.300409,7,1,0.0
19.0,15,1334.805257,0,1,0
24.0,73,1370.998873,0,1,0
24.0,125,1487.534199,0,1,0
23.0,41,1536.760183,0,1,0
15.0,10,1536.8561,0,1,0
5.0,53,1577.819242,0,2,0
16.0,40,1649.88942,12,1,0.0
17.0,29,1650.034304,0,1,0
13.0,125,1764.779124,0,2,0
19.0,14,1777.18084,0,2,0
29.0,26,1812.174565,8,1,0.1
17.0,10,1835.983821,7,1,0.05
5.0,42,1865.040714,0,1,0
26.0,35,1887.896823,7,1,0.0
20.0,34,1931.646937,0,1,0
14.0,125,2008.448941,0,1,0
18.0,57,2027.372387,0,1,0
29.0,31,2056.181574,10,1,0.0
15.0,23,2093.350193,0,2,0
14.0,35,2099.846874,0,2,0
0.0,125,2179.713599,0,1,0
14.0,125,2327.240844,0,1,0
14.0,125,2453.176488,0,1,0
22.0,20,2498.224642,9,1,0.45
18.0,70,2533.646322,0,1,0
27.0,30,2560.381271,8,1,0.0
24.0,21,2606.583639,0,1,0
19.0,28,2646.390623,0,1,0
40.0,70,2706.482717,16,2,0.0
4.0,125,2792.291978,0,1,0
24.0,17,2807.195348,0,1,0
26.0,27,2819.279357,12,1,0.05
10.0,56,2830.740362,0,1,0
28.0,15,2855.552616,13,1,0.05
33.0,17,2888.60818,0,1,0
5.0,45,2926.036519,0,1,0
39.0,16,2950.899927,5,1,0.0
15.0,41,2963.496574,0,2,0
5.0,125,3079.736729,0,1,0
22.0,22,3092.207898,0,1,0
4.0,125,3178.06207,0,2,0
7.0,45,3220.691814,12,1,0.7
25.0,55,3254.459907,21,1,0.0
13.0,44,3291.470467,0,1,0
5.0,125,3436.414509,0,1,0
9.0,58,3450.137693,0,2,0
38.0,117,3523.916484,0,1,0
34.0,9,3551.340643,10,1,0.0
28.0,24,3601.630117,12,1,0.1
19.0,21,3614.107263,0,1,0
5.0,125,3742.564427,0,1,0
5.0,41,3811.211151,5,1,1.0
23.0,59,3860.590122,0,1,0
15.0,39,3884.965083,0,0,0
5.0,30,3913.882269,2,1,0.55
27.0,77,3995.486171,19,1,0.0
19.0,32,4018.29951,0,1,0
18.0,29,4061.70553,0,1,0
9.0,31,4101.53757,0,2,0
18.0,23,4139.051124,0,1,0
17.0,27,4172.214368,0,1,0
18.0,66,4208.818923,0,1,0
29.0,16,4221.294832,0,1,0
15.0,11,4221.390301,0,2,0
29.0,36,4255.077634,0,1,0
22.0,15,4267.581556,0,1,0
13.0,21,4267.722408,0,2,0
17.0,58,4330.443171,0,1,0
11.0,23,4367.131909,0,1,0
8.0,21,4393.726642,0,1,0
8.0,44,4472.281533,0,1,0
19.0,15,4482.672399,0,1,0
18.0,22,4519.845746,8,1,0.0
5.0,86,4601.502316,0,2,0
24.0,18,4626.237147,0,1,0
30.0,22,4674.251309,10,1,0.05
16.0,29,4698.290252,0,2,0
26.0,74,4779.059742,0,2,0
