#{"t_start": 1685328325.653325, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
5.0,30,24.064215,0,0,0
17.0,3,50.964344,9,1,0.0
22.0,14,64.728138,17,1,0.05
18.0,9,77.945961,0,1,0
5.0,36,90.701412,0,0,0
30.0,23,140.778817,5,1,0.0
25.0,12,153.181424,7,1,0.0
14.0,17,153.293931,0,2,0
19.0,99,205.212465,0,1,0
19.0,125,348.959428,0,1,0
10.0,125,430.219878,0,2,0
15.0,37,430.459042,0,0,0
15.0,42,455.470972,0,0,0
27.0,24,481.311972,0,2,0
29.0,20,493.517514,0,1,0
9.0,84,578.416368,0,1,0
19.0,34,603.015228,0,1,0
10.0,125,686.570151,0,1,0
-5.0,27,721.927421,4,1,0.9
13.0,26,745.022129,0,1,0
29.0,16,745.138159,0,1,0
15.0,27,764.978806,0,2,0
10.0,35,790.295907,0,1,0
27.0,64,882.991774,14,1,0.0
22.0,76,1004.213861,6,1,0.1
14.0,125,1113.667742,0,1,0
24.0,12,1174.812026,0,1,0
5.0,125,1309.387347,0,1,0
18.0,69,1357.986488,0,1,0
34.0,26,1370.500093,0,1,0
24.0,12,1382.310625,0,3,0
13.0,11,1382.394936,0,2,0
4.0,23,1402.491465,0,0,0
1.0,23,1426.771047,0,2,0
28.0,49,1486.996566,0,1,0
9.0,90,1565.361481,0,1,0
14.0,18,1589.6439,0,1,0
31.0,12,1626.285635,7,1,0.05
5.0,38,1649.441803,0,2,0
20.0,40,1656.400749,6,1,0.5
19.0,25,1684.958858,0,1,0
35.0,40,1726.049405,6,1,0.0
10.0,43,1764.277706,0,2,0
19.0,34,1800.253673,0,1,0
10.0,32,1859.556116,0,2,0
8.0,125,1951.62227,0,2,0
14.0,33,1982.960102,0,2,0
8.0,39,2007.832274,0,1,0
14.0,50,2020.417061,0,1,0
20.0,22,2020.528986,0,1,0
19.0,22,2039.244998,0,2,0
9.0,125,2118.165783,0,1,0
5.0,125,2252.609327,0,1,0
10.0,51,2314.207666,0,2,0
19.0,51,2351.121453,0,1,0
5.0,40,2416.865009,0,1,0
34.0,14,2428.907983,9,1,0.05
4.0,125,2533.048211,0,1,0
15.0,125,2681.051854,0,1,0
5.0,125,2754.927959,0,1,0
19.0,28,2803.673866,9,1,0.05
24.0,99,2830.214202,7,1,0.15
9.0,42,2888.147497,0,1,0
24.0,80,2962.8804,0,1,0
18.0,21,2968.042742,0,1,0
22.0,32,2992.564486,0,1,0
15.0,32,3037.799442,0,0,0
15.0,26,3044.517558,0,2,0
26.0,80,3115.422878,0,1,0
14.0,16,3152.550243,0,1,0
