#{"t_start": 1667390769.475176, "env_id": "sokoban-turtle-v0"}
r,l,t
5.0,11,16.914805
0.0,12,17.109258
0.0,10,17.255628
-4.0,11,17.403513
5.0,12,17.71673
16.0,15,17.950906
0.0,14,18.124533
0.0,6,18.212823
-3.0,7,18.313782
-3.0,10,18.45347
1.0,10,18.641363
-2.0,19,22.865658
0.0,12,23.397848
4.0,7,23.771763
6.0,12,23.963753
-2.0,18,24.325056
5.0,7,24.454367
-3.0,8,24.610861
3.0,8,24.779869
-2.0,10,24.95137
0.0,14,25.183971
13.0,10,25.38214
14.0,17,29.495803
4.0,12,29.727916
-1.0,7,29.847528
8.0,15,30.098878
2.0,6,30.194325
-4.0,9,30.34948
0.0,13,30.827896
6.0,9,31.011734
4.0,12,31.295811
3.0,7,31.524342
-7.0,8,31.731635
12.0,11,31.977104
2.0,9,32.165819
-2.0,6,32.298036
5.0,12,36.122311
5.0,14,36.295045
7.0,10,36.436468
0.0,8,36.540405
-4.0,6,36.66824
-11.0,18,36.970054
-2.0,10,37.110036
5.0,13,37.368243
2.0,20,37.626697
1.0,10,37.756885
-9.0,16,41.224005
0.0,14,41.409493
-10.0,9,41.541591
8.0,16,41.762506
-1.0,11,41.902217
-2.0,13,42.06976
5.0,10,42.41293
3.0,7,42.541698
-7.0,16,42.741106
0.0,6,42.841091
0.0,8,42.942448
1.0,8,43.056318
2.0,10,47.015549
1.0,16,47.25614
9.0,11,47.407073
5.0,10,47.541788
-6.0,9,47.712101
0.0,9,47.834902
0.0,6,48.106261
0.0,6,48.214598
14.0,16,48.631606
7.0,11,48.864335
0.0,7,49.1324
0.0,9,49.426424
7.0,15,55.308316
5.0,14,56.082388
1.0,7,56.241317
3.0,14,56.499975
0.0,8,56.614681
-6.0,14,56.815522
4.0,12,62.064562
-12.0,10,62.204949
4.0,11,62.361505
1.0,10,62.504189
-5.0,9,62.616114
3.0,15,66.773425
-1.0,9,67.008668
-1.0,14,67.324599
3.0,10,67.546821
-2.0,11,67.755821
5.0,12,67.97928
6.0,6,68.079845
-4.0,11,68.272169
7.0,22,68.668998
15.0,15,69.202081
3.0,9,69.670667
1.0,15,74.322798
1.0,8,74.561513
4.0,15,74.769111
1.0,11,74.997449
-3.0,8,75.102628
5.0,10,75.255996
-4.0,15,75.446438
10.0,19,75.687321
-5.0,13,75.890321
5.0,10,76.034112
2.0,18,79.515645
-8.0,17,79.740119
8.0,13,79.920825
0.0,15,80.151775
-6.0,12,80.299962
-2.0,14,80.499181
5.0,14,80.745009
-4.0,11,80.980343
6.0,13,81.277241
0.0,23,86.834504
0.0,13,87.345597
-1.0,13,87.71515
-2.0,10,87.901189
-3.0,16,88.178621
0.0,12,88.335741
10.0,17,88.570518
-2.0,12,89.427547
10.0,8,89.879194
0.0,6,89.953827
5.0,13,94.593847
5.0,20,94.871155
4.0,17,95.10671
11.0,13,95.261925
-9.0,17,95.489509
12.0,13,95.725171
-2.0,22,96.081745
0.0,27,99.931752
0.0,22,100.271149
11.0,11,100.402344
5.0,9,100.49783
3.0,22,100.794797
5.0,16,101.046597
0.0,28,101.406293
10.0,12,101.568143
3.0,22,104.961761
0.0,18,105.189439
3.0,16,105.385977
4.0,16,105.586273
2.0,17,105.813536
10.0,24,106.120316
6.0,12,106.283448
7.0,21,109.672157
0.0,6,109.850403
4.0,13,110.103735
-2.0,18,110.322348
-2.0,19,110.885193
2.0,16,111.146286
1.0,13,111.359943
-8.0,17,111.660172
0.0,30,116.112718
10.0,21,116.383126
-4.0,26,116.735037
8.0,29,117.123784
-2.0,21,117.365232
0.0,12,117.513528
0.0,25,120.995893
5.0,32,121.400515
0.0,17,121.602537
-4.0,24,121.890365
1.0,26,122.24633
8.0,13,125.57285
0.0,14,125.758708
-9.0,16,125.959136
0.0,62,126.782585
2.0,21,127.079283
-7.0,38,130.834248
0.0,16,131.124979
-3.0,21,131.490134
-4.0,18,131.779042
2.0,22,132.155897
5.0,15,132.377588
10.0,11,136.267408
5.0,10,136.396953
-2.0,12,136.533747
-2.0,20,136.773083
0.0,30,137.230374
-1.0,22,137.459278
5.0,8,137.540852
2.0,14,137.710532
14.0,11,141.959721
7.0,14,142.172158
10.0,12,142.380437
4.0,28,142.850643
7.0,23,143.240218
3.0,35,144.10614
12.0,9,144.23821
-4.0,21,148.515711
5.0,9,148.687754
-3.0,29,149.022499
8.0,34,149.445426
0.0,23,149.831992
0.0,17,153.211552
2.0,9,153.327184
10.0,26,153.635161
3.0,14,153.828412
10.0,9,153.95123
8.0,58,154.692489
5.0,15,158.317328
-3.0,32,158.857442
4.0,16,159.108579
-4.0,53,159.880566
-10.0,16,160.204555
-1.0,19,164.639425
7.0,24,164.98349
0.0,23,165.257739
10.0,25,165.551505
25.0,19,165.780688
6.0,33,170.487348
0.0,14,170.655933
4.0,22,170.997629
-4.0,9,171.129202
10.0,33,171.641073
-4.0,19,172.078561
0.0,19,172.390117
8.0,29,176.678285
2.0,23,177.177581
12.0,13,177.334311
2.0,18,177.608303
2.0,25,178.009451
4.0,15,178.178362
0.0,11,182.433592
15.0,22,182.759531
7.0,21,183.221693
4.0,22,183.671684
3.0,19,184.027339
6.0,16,184.279634
18.0,18,184.575452
7.0,27,188.391118
4.0,23,188.668475
0.0,19,188.989988
2.0,30,189.351896
-2.0,31,189.706134
3.0,46,193.97126
3.0,17,194.26302
0.0,21,194.721356
3.0,35,195.263319
0.0,9,195.385435
1.0,30,199.502216
3.0,46,200.087931
8.0,24,200.38803
8.0,23,200.660513
14.0,26,204.20183
10.0,27,204.524561
8.0,58,205.273958
-2.0,24,207.423113
8.0,30,210.821337
18.0,44,211.315815
5.0,27,211.921783
0.0,97,216.170138
4.0,15,216.398167
2.0,29,216.784962
2.0,16,216.966366
8.0,18,220.360195
0.0,37,220.822611
10.0,17,221.205106
10.0,29,221.552754
13.0,83,226.597333
8.0,22,226.852742
11.0,47,227.531
5.0,32,231.600955
5.0,43,232.813082
13.0,24,233.191428
4.0,87,237.218846
5.0,23,237.484847
8.0,39,237.92194
7.0,49,241.810685
4.0,16,242.044597
18.0,22,242.373459
-3.0,46,243.123907
3.0,43,247.050775
8.0,37,247.606269
14.0,48,248.194959
7.0,27,252.097872
7.0,63,252.83434
0.0,70,257.159244
8.0,25,257.554356
-2.0,45,258.368463
8.0,12,258.631408
8.0,13,258.899913
10.0,25,262.596423
5.0,71,263.481988
0.0,13,263.642125
13.0,38,267.753773
12.0,47,268.296916
5.0,16,268.516596
3.0,21,268.739508
2.0,28,269.071232
0.0,40,272.530191
3.0,40,273.01227
10.0,20,273.335754
12.0,24,273.58648
13.0,28,277.209085
9.0,38,277.672591
10.0,27,278.020536
15.0,29,278.39114
7.0,41,281.960397
-5.0,46,282.517661
1.0,55,283.204996
0.0,46,286.655165
20.0,47,287.152028
-4.0,30,287.84879
5.0,30,291.092768
15.0,31,291.404428
3.0,41,291.864358
13.0,15,292.098571
15.0,12,292.227724
3.0,61,295.90231
-2.0,22,296.145561
8.0,41,296.603837
5.0,36,300.135089
6.0,45,300.674877
5.0,37,301.073912
3.0,40,304.405954
10.0,60,305.227
19.0,19,305.503349
20.0,22,305.977004
1.0,32,309.2023
10.0,22,309.429974
9.0,38,309.872856
10.0,28,310.338694
15.0,17,313.422536
-4.0,51,314.03813
10.0,29,314.4056
5.0,86,318.511889
15.0,12,318.655129
21.0,7,318.908319
5.0,26,319.176287
7.0,21,319.420201
7.0,15,319.621181
20.0,18,322.765798
12.0,27,323.099443
8.0,41,323.607838
7.0,30,323.981613
5.0,50,327.607335
8.0,32,328.080054
1.0,30,328.504267
5.0,31,328.843665
2.0,38,332.149687
3.0,23,332.428292
7.0,32,332.785744
15.0,26,333.053152
0.0,78,336.792316
0.0,93,340.869959
15.0,50,341.426439
10.0,67,345.385348
9.0,30,345.785851
20.0,35,346.209484
6.0,30,346.545114
10.0,22,349.777153
15.0,39,350.241156
3.0,40,350.714569
10.0,51,354.20306
21.0,86,355.166436
0.0,22,355.402829
13.0,26,358.568133
3.0,40,359.098279
17.0,23,359.373159
0.0,84,363.448979
5.0,56,364.503726
3.0,32,364.889059
6.0,25,368.09393
10.0,17,368.304566
7.0,93,372.448136
10.0,25,372.874842
5.0,23,373.121268
10.0,19,373.305824
-4.0,41,373.819774
3.0,34,377.102085
5.0,41,377.535249
2.0,29,377.845249
15.0,38,378.231207
8.0,20,381.490274
8.0,27,381.858463
5.0,31,382.313169
2.0,46,382.897619
10.0,23,386.087404
10.0,22,386.324986
10.0,33,386.719934
-7.0,56,387.371902
5.0,29,390.84516
-2.0,72,391.682247
5.0,26,392.031306
10.0,42,395.408503
3.0,47,395.947245
5.0,44,399.405621
8.0,29,399.710692
12.0,33,400.067343
3.0,53,400.717511
20.0,17,403.966177
10.0,29,404.373915
20.0,19,404.613464
10.0,35,405.150051
0.0,58,409.007132
0.0,53,409.878157
2.0,38,410.43499
7.0,18,413.609889
20.0,29,413.997843
25.0,26,414.275911
10.0,13,414.408066
15.0,35,414.810345
0.0,76,418.646285
15.0,41,419.500599
10.0,37,422.800395
10.0,19,423.000013
15.0,33,423.356542
30.0,17,423.566405
2.0,125,428.455605
5.0,22,428.717919
15.0,29,429.103204
10.0,36,432.53776
5.0,13,432.696144
8.0,86,433.740281
5.0,44,437.384055
0.0,125,441.76856
25.0,21,442.054017
20.0,50,442.990103
12.0,14,443.148187
0.0,19,446.325039
15.0,30,446.696391
1.0,51,447.36136
16.0,19,447.661709
1.0,52,451.271349
10.0,89,455.243016
2.0,54,455.882025
10.0,31,456.273718
2.0,75,459.991101
15.0,45,460.520663
13.0,26,460.806045
7.0,36,464.173468
12.0,22,464.416844
5.0,21,464.653319
15.0,16,464.845222
10.0,52,465.763234
5.0,125,470.032017
28.0,39,473.502026
0.0,93,474.472754
15.0,113,478.694972
15.0,23,482.011502
10.0,68,483.028862
11.0,47,483.605313
15.0,50,487.062304
0.0,125,491.390533
20.0,23,491.638606
9.0,87,495.417237
1.0,42,495.83382
5.0,64,496.554583
5.0,41,500.180889
22.0,64,500.916039
25.0,35,504.124105
8.0,72,504.879999
15.0,58,508.421611
10.0,125,512.774366
10.0,125,517.111125
15.0,50,517.657522
5.0,125,521.978681
15.0,125,526.377381
2.0,125,530.656476
10.0,84,534.546319
5.0,125,536.491442
0.0,125,540.78603
15.0,57,544.426009
5.0,125,548.668301
10.0,63,549.372537
15.0,109,553.977811
7.0,109,558.036825
20.0,16,558.196099
19.0,83,562.030777
-2.0,125,566.291709
0.0,98,570.371871
8.0,125,574.718953
10.0,125,578.997974
-4.0,125,583.21145
12.0,112,584.361909
-4.0,125,588.60117
15.0,115,592.737453
10.0,43,596.025077
12.0,40,596.452929
-2.0,125,600.72382
14.0,125,604.919755
10.0,91,608.76953
5.0,125,613.182303
7.0,31,613.512383
6.0,125,617.688641
0.0,125,621.891429
5.0,125,626.164294
20.0,18,626.338504
0.0,125,630.541622
10.0,125,634.783128
0.0,125,639.153218
5.0,125,643.328583
10.0,125,647.607611
5.0,125,651.967336
15.0,91,652.907487
5.0,125,657.448625
2.0,125,661.640463
18.0,46,665.041359
20.0,40,665.471323
15.0,106,669.548027
5.0,125,673.759991
0.0,125,677.908029
12.0,125,682.201695
5.0,60,682.809187
0.0,125,687.001874
5.0,125,691.236327
5.0,125,695.408272
0.0,125,699.817364
10.0,125,703.947749
15.0,53,707.38152
5.0,125,711.617965
17.0,29,711.909946
8.0,125,716.067063
0.0,125,720.246541
5.0,125,724.44794
1.0,125,728.716767
19.0,98,729.7686
10.0,125,734.00076
15.0,125,738.269829
20.0,125,742.630934
5.0,63,746.241597
20.0,32,746.875571
30.0,15,747.012633
8.0,125,751.252186
15.0,121,755.456415
2.0,125,759.579828
14.0,53,763.015167
10.0,72,763.758641
0.0,125,767.962812
5.0,125,772.169312
15.0,125,776.323296
14.0,98,780.199141
25.0,14,780.328671
10.0,125,784.711761
15.0,122,788.912117
1.0,125,793.13327
7.0,125,797.346149
35.0,14,797.485101
10.0,125,801.728357
0.0,125,805.868898
13.0,125,810.026193
5.0,125,814.236112
0.0,125,818.503768
13.0,125,822.741043
0.0,125,827.164466
5.0,125,831.520741
5.0,125,835.712557
5.0,125,840.022023
7.0,125,844.264457
8.0,125,848.559989
5.0,81,849.417299
0.0,125,853.876397
5.0,125,858.064881
4.0,125,862.293877
5.0,125,866.757082
20.0,15,866.907659
7.0,125,871.341495
7.0,125,875.573692
5.0,125,879.742277
15.0,45,883.527307
5.0,125,888.112121
10.0,125,892.444503
3.0,125,896.60031
7.0,95,897.643458
5.0,125,901.677178
5.0,125,905.893428
10.0,125,909.955951
10.0,125,914.50012
0.0,125,918.545074
7.0,125,922.491025
0.0,125,926.474571
20.0,125,930.476535
0.0,125,934.520333
0.0,125,938.557078
12.0,125,942.577327
10.0,125,946.628862
5.0,125,950.709109
7.0,125,954.901752
3.0,125,958.895723
2.0,125,962.936521
8.0,125,966.998458
0.0,125,970.967304
-3.0,125,974.942178
20.0,42,975.355902
25.0,13,975.502856
10.0,9,975.587641
20.0,73,979.07781
10.0,125,983.098838
12.0,109,986.883424
10.0,125,990.986911
2.0,125,995.249463
5.0,125,999.268168
5.0,125,1003.409028
5.0,125,1007.429092
25.0,65,1008.100029
2.0,125,1012.141786
12.0,125,1016.216567
2.0,125,1020.200824
7.0,42,1020.615802
5.0,125,1024.55795
10.0,125,1028.590508
9.0,58,1031.988777
-2.0,125,1036.254599
5.0,125,1040.349325
8.0,125,1044.358094
11.0,32,1044.668719
7.0,63,1045.283217
0.0,125,1049.361804
20.0,28,1052.410908
2.0,125,1056.564072
12.0,101,1057.692387
1.0,125,1061.76286
9.0,125,1065.795814
10.0,15,1065.950514
13.0,80,1069.521583
12.0,125,1073.535289
13.0,125,1077.783517
13.0,89,1081.437787
20.0,14,1081.577872
2.0,125,1085.605334
13.0,23,1085.833551
5.0,101,1089.606812
-1.0,125,1093.648322
7.0,77,1094.470226
20.0,114,1098.43728
8.0,62,1101.828102
20.0,23,1102.046908
17.0,33,1102.377092
14.0,48,1105.608494
4.0,99,1106.697724
11.0,81,1110.208911
16.0,125,1114.264593
8.0,71,1117.990634
7.0,125,1119.286443
22.0,64,1122.707285
12.0,123,1126.750825
10.0,125,1130.96242
4.0,125,1135.073347
8.0,125,1139.110879
10.0,125,1143.180592
5.0,125,1147.260629
10.0,125,1151.296046
27.0,55,1151.843869
-2.0,125,1155.929568
14.0,46,1159.338504
18.0,102,1160.420056
13.0,18,1163.380326
10.0,125,1164.702211
13.0,13,1167.594908
10.0,125,1171.878037
16.0,41,1172.293025
0.0,125,1176.224968
9.0,67,1176.882193
17.0,35,1179.974823
3.0,125,1184.000077
20.0,20,1184.184907
0.0,125,1188.281761
10.0,125,1192.27423
8.0,125,1196.263654
10.0,125,1200.425288
12.0,62,1201.04948
15.0,94,1204.751764
11.0,125,1208.69672
35.0,44,1209.169371
35.0,23,1209.392969
20.0,38,1212.496715
4.0,125,1216.448396
15.0,57,1217.028831
11.0,125,1221.158735
10.0,125,1225.133108
8.0,91,1228.801324
10.0,125,1232.857955
10.0,125,1236.897038
21.0,123,1241.074946
10.0,125,1245.213164
18.0,22,1245.431251
4.0,125,1249.40844
8.0,125,1253.499017
5.0,125,1257.449852
2.0,125,1261.461963
4.0,83,1262.298582
20.0,125,1266.54124
15.0,125,1270.854843
7.0,125,1275.142482
16.0,13,1275.345994
10.0,125,1279.865821
13.0,125,1284.497845
6.0,18,1287.625778
7.0,125,1291.927687
8.0,125,1293.227664
10.0,125,1297.486209
3.0,125,1301.652911
14.0,102,1305.548504
29.0,10,1305.66892
3.0,125,1309.984405
0.0,125,1314.161719
5.0,125,1318.317974
13.0,125,1322.543762
5.0,125,1326.830667
0.0,125,1331.025923
12.0,87,1334.879656
5.0,125,1339.011625
0.0,125,1343.149751
10.0,125,1347.391027
9.0,125,1351.576086
5.0,125,1355.717881
5.0,125,1359.798396
10.0,91,1360.712542
7.0,125,1364.767814
15.0,125,1369.141666
8.0,125,1373.316769
8.0,56,1376.715364
7.0,125,1381.302988
8.0,125,1385.715521
20.0,125,1389.799649
3.0,125,1393.950452
30.0,16,1394.10736
18.0,25,1394.343706
10.0,125,1398.33724
0.0,125,1402.416894
10.0,125,1406.608829
5.0,125,1410.921435
20.0,125,1415.010187
20.0,21,1415.221182
5.0,125,1419.293343
15.0,125,1423.372803
0.0,125,1427.443965
11.0,27,1427.704788
7.0,125,1431.767076
20.0,32,1432.077853
9.0,125,1436.206962
10.0,125,1440.282114
8.0,125,1444.535791
0.0,125,1448.758788
2.0,125,1453.03169
13.0,125,1457.084761
15.0,125,1461.23703
15.0,125,1465.331411
10.0,125,1469.427442
18.0,27,1469.708337
0.0,125,1473.773431
20.0,14,1476.776935
13.0,73,1477.539024
10.0,124,1481.640321
25.0,125,1485.764217
12.0,94,1489.543405
-3.0,125,1493.914073
10.0,125,1498.14611
7.0,125,1502.367406
1.0,125,1506.477266
0.0,125,1510.568628
8.0,125,1514.694807
5.0,125,1519.070632
15.0,22,1519.268749
13.0,125,1523.368196
