#{"t_start": 1667390776.8990088, "env_id": "sokoban-turtle-v0"}
r,l,t
0.0,14,9.539504
-7.0,10,9.694394
-2.0,9,9.829049
2.0,13,10.160902
4.0,7,10.24046
1.0,12,10.4361
-2.0,8,10.54706
2.0,15,10.748252
1.0,10,10.89034
-3.0,8,10.997651
9.0,9,11.153305
-6.0,12,11.346349
9.0,9,15.426913
0.0,10,15.918232
0.0,9,16.327577
7.0,11,16.49664
0.0,10,16.704893
7.0,14,16.976788
10.0,7,17.100198
3.0,11,17.339407
6.0,20,17.678485
-10.0,11,17.866157
16.0,14,18.139413
4.0,9,22.116147
7.0,9,22.285324
7.0,11,22.471876
8.0,12,22.672552
-4.0,17,22.957056
4.0,12,23.416733
3.0,5,23.521677
6.0,10,23.736564
-8.0,8,23.967464
4.0,8,24.203239
-3.0,6,24.344919
-2.0,10,24.575857
-3.0,9,24.776141
-4.0,11,28.60991
2.0,9,28.729933
8.0,9,28.839788
2.0,10,28.976493
-8.0,13,29.208967
-3.0,12,29.413268
-4.0,15,29.627302
-2.0,7,29.725852
5.0,13,29.976656
0.0,13,30.135137
1.0,14,30.329255
5.0,21,33.862375
0.0,8,33.973111
-7.0,7,34.064561
3.0,11,34.220345
7.0,9,34.347609
-2.0,10,34.476464
0.0,14,34.660909
-9.0,8,34.97676
6.0,22,35.293848
-5.0,20,35.567349
9.0,19,39.661933
3.0,9,39.801522
-2.0,7,39.907885
5.0,8,40.006703
-5.0,8,40.115798
2.0,11,40.311485
-2.0,13,40.680255
9.0,7,40.801456
0.0,6,40.97796
0.0,9,41.18141
0.0,8,41.38156
2.0,8,41.553925
5.0,10,41.973735
-8.0,8,42.109525
-7.0,9,47.914296
12.0,15,48.715746
1.0,9,48.905332
-4.0,12,49.103314
-1.0,5,49.178942
0.0,7,49.263015
2.0,16,54.577094
-7.0,10,54.725488
0.0,6,54.800396
-6.0,9,54.932008
0.0,16,55.145429
-6.0,12,55.363202
5.0,6,59.348608
-2.0,12,59.651796
-2.0,10,59.875958
9.0,9,60.080509
0.0,17,60.403523
6.0,15,60.689803
-9.0,13,60.893966
6.0,14,61.126485
-2.0,7,61.277538
0.0,16,61.965709
7.0,9,62.315373
-4.0,16,67.092057
0.0,7,67.183183
-3.0,21,67.549639
3.0,11,67.692735
0.0,17,67.933666
-2.0,9,68.049796
1.0,8,68.160651
9.0,13,68.345268
10.0,13,68.522469
0.0,7,68.619615
-2.0,14,72.04038
-2.0,10,72.177675
-6.0,15,72.382203
-4.0,28,72.789801
-6.0,11,72.926798
4.0,16,73.182853
2.0,10,73.356655
1.0,7,73.524981
-3.0,12,73.779565
1.0,11,74.027284
4.0,12,79.368454
0.0,16,79.916955
5.0,11,80.237208
10.0,16,80.566349
9.0,11,80.74129
-1.0,8,80.838217
-1.0,14,81.02489
3.0,15,81.247925
3.0,5,82.343858
7.0,6,82.425116
0.0,14,82.617053
-2.0,15,87.280025
-2.0,7,87.380766
0.0,14,87.582572
-8.0,31,87.965222
5.0,5,88.033737
1.0,10,88.199135
-8.0,14,88.431354
7.0,18,88.728526
2.0,12,88.906044
3.0,29,92.798769
10.0,10,92.934102
8.0,30,93.278454
5.0,12,93.473248
-5.0,9,93.621093
5.0,9,93.747359
-1.0,12,93.903351
-2.0,17,94.111055
6.0,14,97.400811
2.0,19,97.658763
-6.0,23,97.934502
10.0,12,98.083936
-1.0,8,98.182578
10.0,14,98.375776
6.0,26,98.706058
14.0,15,98.908699
0.0,20,102.351114
7.0,23,102.757413
0.0,12,102.907962
12.0,32,103.688128
0.0,11,103.870073
12.0,20,104.218704
-1.0,17,108.446599
1.0,17,108.735326
12.0,11,108.872187
6.0,20,109.157334
11.0,13,109.309678
7.0,20,109.5632
7.0,7,109.676614
-1.0,22,109.928839
2.0,14,110.099675
5.0,8,113.32436
5.0,22,113.647931
12.0,11,113.788218
2.0,31,114.160046
-2.0,10,114.299227
-4.0,11,114.4204
3.0,13,114.577063
-5.0,16,114.806718
6.0,20,118.228419
5.0,22,118.504658
0.0,16,118.764533
3.0,20,119.007914
4.0,8,119.119718
6.0,18,119.335863
0.0,16,119.549585
3.0,16,123.056304
0.0,32,123.478367
4.0,10,123.651474
5.0,19,123.98989
4.0,15,124.237362
-4.0,22,124.532288
5.0,21,124.928328
9.0,20,128.937746
14.0,35,129.348114
-3.0,18,129.670953
-3.0,11,129.795007
-2.0,24,130.044114
3.0,18,130.244282
-2.0,41,134.971627
0.0,22,135.324467
0.0,23,135.718013
-2.0,28,136.389112
3.0,20,136.799215
6.0,20,140.949127
9.0,25,141.43294
5.0,13,141.575093
0.0,12,141.742411
2.0,17,141.936815
15.0,22,142.320536
-4.0,39,145.9604
-2.0,19,146.187896
10.0,13,146.364678
-1.0,21,146.650244
7.0,26,146.942032
4.0,28,147.337139
13.0,14,150.940074
2.0,28,151.429218
0.0,30,151.921815
7.0,29,152.317527
2.0,22,152.657833
7.0,32,157.333471
0.0,7,157.442052
14.0,20,157.718893
0.0,23,157.98019
5.0,25,158.258848
7.0,62,163.345041
0.0,58,164.338629
0.0,25,164.786102
10.0,34,169.106049
12.0,44,169.930733
0.0,27,170.373825
-2.0,40,175.007567
1.0,37,175.663922
2.0,26,176.205962
-3.0,32,176.767351
-4.0,34,180.767763
8.0,22,181.052652
9.0,31,181.492326
5.0,32,181.886467
5.0,46,185.900337
3.0,41,186.672513
6.0,25,187.199765
8.0,30,187.678408
12.0,42,191.984335
0.0,18,192.206389
-4.0,39,192.695433
2.0,78,196.86205
9.0,50,197.477357
1.0,55,203.086161
6.0,74,203.938316
0.0,46,204.827823
13.0,45,208.3929
7.0,33,208.7993
0.0,39,209.348434
13.0,24,212.80917
-5.0,37,213.226152
9.0,38,213.894914
5.0,35,214.32838
5.0,13,218.23926
-2.0,46,219.056321
8.0,42,219.694326
16.0,69,224.196905
10.0,33,225.301134
10.0,25,225.580904
10.0,20,225.924294
7.0,48,229.477367
15.0,27,229.804138
0.0,40,230.246457
2.0,22,230.508046
8.0,39,234.258748
3.0,33,234.741021
2.0,50,235.590373
2.0,36,239.442339
2.0,57,240.219019
4.0,21,240.464075
0.0,17,240.680358
1.0,61,245.014923
10.0,17,245.205943
11.0,53,245.782967
15.0,114,251.085477
0.0,30,255.001426
5.0,20,255.275754
3.0,72,256.160673
11.0,26,256.465169
8.0,51,260.723696
5.0,15,260.914515
8.0,25,261.228258
2.0,34,261.612037
5.0,23,264.886937
16.0,15,265.052275
9.0,18,265.30624
13.0,27,265.586163
11.0,55,269.571584
5.0,25,269.891194
6.0,21,270.137983
15.0,15,270.354532
5.0,20,270.584267
0.0,67,274.485556
7.0,69,275.319179
5.0,42,278.737207
15.0,41,279.240146
10.0,18,279.429914
1.0,38,279.830939
10.0,38,283.532429
-7.0,125,287.927226
1.0,56,288.580639
9.0,28,288.894045
10.0,18,289.087662
15.0,20,292.454154
19.0,24,292.708333
1.0,28,293.059497
8.0,25,293.333594
8.0,57,296.85391
9.0,27,297.166826
13.0,37,297.699372
1.0,61,301.54429
11.0,22,301.801354
21.0,19,301.994122
5.0,22,302.23901
5.0,34,302.684205
8.0,31,306.030839
13.0,40,306.519683
0.0,78,307.7003
-2.0,22,310.844561
5.0,88,311.984571
0.0,27,315.271568
0.0,11,315.390746
1.0,34,315.795885
8.0,44,316.342624
14.0,29,316.704401
15.0,42,320.248921
13.0,37,320.789724
5.0,94,324.786591
7.0,50,325.359162
8.0,48,328.729399
5.0,25,329.007336
7.0,37,329.448285
4.0,125,333.868221
11.0,13,334.010386
10.0,25,334.305094
3.0,53,338.143899
5.0,53,338.7917
4.0,94,342.852009
0.0,70,343.633161
12.0,40,347.031202
10.0,56,347.642145
0.0,82,351.499941
17.0,36,351.936432
6.0,70,355.838933
-7.0,45,356.411368
5.0,52,357.40253
2.0,13,360.437933
10.0,37,360.900377
2.0,49,361.535973
-4.0,23,361.835458
10.0,19,365.021621
14.0,26,365.458334
3.0,72,366.293924
10.0,27,369.492218
5.0,77,370.304305
8.0,26,370.582103
10.0,43,374.081921
15.0,28,374.454315
-2.0,65,375.349645
1.0,42,378.756694
10.0,41,379.241527
10.0,72,383.172987
5.0,31,383.576037
2.0,66,384.327586
4.0,112,388.626287
7.0,54,392.119702
9.0,19,392.335751
15.0,30,392.652557
8.0,26,392.958849
13.0,16,393.147602
10.0,35,396.620151
15.0,27,397.023777
2.0,27,397.395319
6.0,32,397.845111
5.0,73,401.932643
0.0,55,402.899478
6.0,33,406.25824
8.0,19,406.515335
-2.0,26,406.795125
12.0,31,407.113961
25.0,17,407.318977
-6.0,30,410.616244
5.0,59,411.2991
10.0,37,412.116252
10.0,32,415.361857
15.0,19,415.563658
7.0,28,415.864193
12.0,30,416.224792
2.0,41,417.082305
15.0,19,420.306379
20.0,21,420.574884
15.0,36,421.011544
9.0,31,421.394695
20.0,44,424.818845
5.0,73,425.867847
0.0,34,426.265848
16.0,18,429.592016
5.0,47,430.138969
12.0,36,430.522102
17.0,40,433.941782
20.0,15,434.132019
5.0,21,434.382997
12.0,17,434.617285
4.0,25,435.166259
20.0,33,435.637813
20.0,31,438.968488
5.0,35,439.38618
10.0,39,439.914073
30.0,20,440.208998
5.0,30,443.548493
13.0,25,443.87335
7.0,33,444.248122
17.0,16,444.426217
20.0,13,444.562241
13.0,50,448.118466
15.0,25,448.402188
5.0,125,452.750158
8.0,32,453.120026
4.0,32,453.464574
3.0,70,457.21839
0.0,125,461.830719
10.0,50,462.390469
15.0,36,465.799903
3.0,35,466.218734
7.0,58,466.815103
12.0,46,470.256553
14.0,65,470.998098
10.0,21,471.23716
5.0,55,474.959902
8.0,86,476.179962
15.0,20,479.266682
10.0,56,479.929348
20.0,51,480.474833
10.0,14,483.563299
3.0,101,484.668589
11.0,41,487.971654
20.0,70,488.683731
7.0,125,493.300253
15.0,39,493.701312
18.0,101,497.625886
15.0,71,501.374498
9.0,64,502.034408
10.0,100,506.067066
-2.0,125,510.417629
9.0,111,514.583014
5.0,72,515.365241
15.0,23,518.669034
12.0,52,519.247772
0.0,125,523.544553
10.0,32,523.915231
8.0,30,527.167555
15.0,53,527.760525
20.0,104,532.344301
2.0,125,536.765008
5.0,125,541.014008
10.0,37,541.449977
-4.0,125,546.225241
