#{"t_start": 1684855437.9585252, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,10,1.918057,0,2,0
-3.0,9,1.984751,0,3,0
-10.0,11,2.051062,0,0,0
-8.0,7,2.078349,0,4,0
-4.0,9,2.114937,0,3,0
-4.0,17,2.191632,0,1,0
0.0,7,2.230764,0,3,0
5.0,8,2.2746,0,1,0
4.0,15,2.339267,0,1,0
-13.0,15,2.418691,0,2,0
-1.0,8,2.457268,0,1,0
4.0,9,2.505883,0,1,0
-10.0,11,2.560696,0,2,0
-1.0,15,2.612102,0,0,0
-5.0,7,2.639247,0,1,0
2.0,11,2.73865,0,4,0
-9.0,19,2.814365,0,2,0
-13.0,21,2.917849,0,3,0
-3.0,18,2.996265,0,1,0
1.0,13,3.045603,0,1,0
0.0,11,3.116447,0,3,0
-10.0,14,3.184146,0,0,0
-4.0,9,3.2532,0,4,0
-5.0,21,3.371603,0,0,0
-19.0,17,3.438556,0,2,0
0.0,11,3.481196,0,2,0
1.0,8,3.569444,0,1,0
-9.0,19,3.671173,0,0,0
-6.0,16,3.733256,0,1,0
5.0,12,3.798527,0,1,0
-9.0,14,3.86406,0,2,0
2.0,10,3.916973,0,2,0
0.0,10,3.966839,0,2,0
-9.0,15,4.031295,0,2,0
4.0,13,4.078856,0,2,0
0.0,8,4.107215,0,3,0
-17.0,15,4.185575,0,1,0
-3.0,17,4.253116,0,2,0
-9.0,12,4.306277,0,3,0
-4.0,12,4.350355,0,2,0
-14.0,11,4.393349,0,3,0
-8.0,11,4.436938,0,5,0
-9.0,9,4.480487,0,2,0
-13.0,12,4.526149,0,3,0
4.0,15,4.593212,0,2,0
4.0,14,4.65076,0,3,0
0.0,9,4.698211,0,2,0
3.0,10,4.740604,0,1,0
-4.0,13,4.798978,0,2,0
-8.0,11,4.838742,0,1,0
0.0,16,4.988113,0,0,0
9.0,8,5.039721,0,2,0
0.0,11,5.156053,0,1,0
-4.0,6,5.188955,0,2,0
5.0,14,5.255413,0,1,0
-10.0,12,5.383234,0,3,0
-5.0,8,5.425079,0,2,0
5.0,14,5.495049,0,2,0
0.0,8,5.527868,0,1,0
-9.0,8,5.568239,0,1,0
9.0,9,5.622803,0,1,0
-1.0,17,5.707047,0,1,0
-8.0,8,5.737086,0,5,0
-5.0,10,5.775389,0,1,0
-9.0,20,5.855816,0,2,0
-3.0,14,5.905887,0,1,0
-9.0,10,5.939999,0,5,0
0.0,9,5.984261,0,1,0
-5.0,8,6.038861,0,1,0
1.0,10,6.099437,0,3,0
1.0,9,6.166403,0,3,0
-5.0,11,6.220279,0,1,0
0.0,11,6.299278,0,1,0
-5.0,6,6.340225,0,4,0
0.0,14,6.477315,0,2,0
-4.0,9,6.527207,0,2,0
0.0,10,6.568991,0,1,0
5.0,9,6.609795,0,1,0
5.0,22,6.703463,0,2,0
-13.0,9,6.740384,0,5,0
-1.0,11,6.799389,0,1,0
-8.0,9,6.858022,0,5,0
0.0,7,6.886904,0,1,0
9.0,14,6.95455,0,3,0
-9.0,13,7.016404,0,1,0
-15.0,26,7.130039,0,3,0
4.0,5,7.152803,0,1,0
-5.0,14,7.224883,0,2,0
6.0,20,7.334806,0,1,0
-5.0,8,7.377825,0,0,0
-9.0,19,7.479479,0,2,0
-3.0,12,7.548374,0,4,0
4.0,14,7.63128,0,1,0
4.0,10,7.707294,0,2,0
-5.0,9,7.74316,0,1,0
-5.0,10,7.786328,0,0,0
-4.0,19,7.862653,0,3,0
5.0,10,7.924495,0,0,0
-8.0,10,7.992411,0,2,0
0.0,18,8.072816,0,2,0
-5.0,13,8.138255,0,2,0
6.0,9,8.18188,0,2,0
-5.0,7,8.224616,0,1,0
0.0,8,8.277388,0,1,0
0.0,18,8.422222,0,2,0
-5.0,11,8.503473,0,5,0
0.0,14,8.588884,0,3,0
0.0,7,8.617951,0,0,0
5.0,10,8.680691,0,2,0
9.0,12,8.745443,0,2,0
-4.0,7,8.794213,0,2,0
4.0,14,8.878142,0,1,0
15.0,19,8.981518,0,0,0
10.0,13,9.050236,0,0,0
-4.0,10,9.106252,0,0,0
6.0,12,9.180593,0,2,0
1.0,14,9.259238,0,0,0
0.0,8,9.3072,0,1,0
-9.0,10,9.400673,0,1,0
-12.0,13,9.470372,0,0,0
-4.0,10,9.531461,0,0,0
0.0,9,9.584909,0,1,0
0.0,5,9.614334,0,2,0
11.0,7,9.653415,0,4,0
-5.0,15,9.723373,0,1,0
-4.0,8,9.760446,0,2,0
9.0,10,9.8077,0,1,0
0.0,10,9.85985,0,4,0
-9.0,16,10.01028,0,1,0
-4.0,13,10.075765,0,2,0
0.0,6,10.100827,0,1,0
10.0,13,10.163283,0,3,0
0.0,15,10.263689,0,1,0
1.0,6,10.306406,0,3,0
-9.0,7,10.341339,0,0,0
-5.0,9,10.406511,0,1,0
1.0,10,10.455552,0,1,0
-9.0,8,10.504738,0,1,0
0.0,9,10.542073,0,1,0
0.0,11,10.59228,0,2,0
4.0,17,10.700303,0,1,0
0.0,5,10.725252,0,3,0
-10.0,17,10.811483,0,0,0
-9.0,14,10.875347,0,1,0
-6.0,16,10.941296,0,1,0
5.0,10,10.980291,0,2,0
-4.0,13,11.051958,0,1,0
-9.0,13,11.142403,0,1,0
4.0,12,11.205789,0,1,0
0.0,9,11.256264,0,1,0
0.0,8,11.2971,0,1,0
1.0,9,11.357372,0,2,0
-5.0,7,11.408299,0,1,0
0.0,18,11.49843,0,1,0
-6.0,15,11.616908,0,1,0
0.0,11,11.671764,0,3,0
-8.0,8,11.707333,0,4,0
-4.0,6,11.733972,0,1,0
5.0,12,11.78628,0,0,0
-13.0,13,11.856728,0,3,0
5.0,18,12.013356,0,0,0
-9.0,8,12.051989,0,1,0
1.0,8,12.092283,0,2,0
-14.0,17,12.184516,0,0,0
0.0,7,12.222791,0,1,0
0.0,11,12.309417,0,2,0
5.0,17,12.41432,0,1,0
10.0,13,12.490193,0,2,0
5.0,10,12.54562,0,1,0
1.0,12,12.606828,0,4,0
5.0,8,12.645591,0,2,0
9.0,10,12.697452,0,1,0
-5.0,15,12.810035,0,1,0
-2.0,17,12.895086,0,2,0
1.0,10,12.958798,0,0,0
0.0,12,37.725777,0,2,0
-5.0,8,37.768273,0,1,0
-16.0,11,37.830425,0,0,0
-8.0,8,37.866319,0,1,0
0.0,11,37.922878,0,3,0
0.0,11,37.974258,0,3,0
1.0,15,38.057487,0,3,0
0.0,5,38.083303,0,1,0
9.0,12,38.158454,0,2,0
-9.0,14,38.220499,0,2,0
-4.0,7,38.262561,0,2,0
-4.0,27,38.438983,0,2,0
-19.0,16,38.553495,0,2,0
0.0,11,38.605756,0,0,0
5.0,9,38.665587,0,1,0
-4.0,13,38.7298,0,3,0
0.0,12,38.793715,0,2,0
1.0,8,38.838092,0,2,0
-5.0,12,38.908419,0,1,0
2.0,22,39.040633,0,1,0
0.0,13,39.111405,0,2,0
0.0,5,39.142153,0,1,0
6.0,12,39.207494,0,1,0
5.0,16,39.284279,0,1,0
0.0,12,39.340884,0,3,0
1.0,10,39.386878,0,2,0
10.0,14,39.449117,0,1,0
0.0,10,39.516665,0,1,0
6.0,11,39.579489,0,1,0
0.0,27,39.716413,0,2,0
9.0,7,39.75924,0,2,0
4.0,10,39.815815,0,1,0
4.0,9,39.871411,0,2,0
1.0,11,39.935168,0,1,0
-8.0,11,40.012324,0,3,0
-5.0,9,40.08409,0,0,0
-1.0,8,40.137068,0,1,0
-4.0,5,40.187688,0,0,0
-4.0,10,40.32911,0,3,0
5.0,10,40.401269,0,3,0
-4.0,10,40.478516,0,4,0
1.0,11,40.537467,0,0,0
-14.0,17,40.618773,0,3,0
-10.0,13,40.67814,0,2,0
-4.0,10,40.724874,0,3,0
-5.0,10,40.780435,0,2,0
0.0,11,40.866256,0,2,0
-5.0,9,40.932627,0,1,0
5.0,7,40.976195,0,1,0
-5.0,14,41.046448,0,1,0
-4.0,10,41.088253,0,2,0
1.0,11,41.141821,0,2,0
-8.0,15,41.227877,0,2,0
0.0,9,41.265929,0,4,0
5.0,6,41.290596,0,2,0
9.0,7,41.331248,0,2,0
0.0,9,41.381379,0,3,0
15.0,10,41.416895,0,1,0
1.0,7,41.48542,0,0,0
-8.0,9,41.527797,0,0,0
1.0,7,41.558966,0,1,0
5.0,7,41.635416,0,2,0
0.0,12,41.682248,0,3,0
6.0,14,41.747887,0,2,0
-5.0,11,41.79177,0,1,0
5.0,6,41.815792,0,2,0
-5.0,5,41.842568,0,1,0
4.0,12,41.912361,0,1,0
-5.0,11,41.982703,0,2,0
-8.0,6,42.023979,0,1,0
-6.0,18,42.117143,0,1,0
-4.0,9,42.16069,0,0,0
0.0,10,42.254362,0,2,0
0.0,11,42.316473,0,3,0
10.0,3,42.333406,1,1,0
-4.0,13,42.393641,0,1,0
0.0,10,42.455814,0,1,0
-1.0,14,42.527414,0,1,0
1.0,9,42.57467,0,0,0
0.0,20,42.679132,0,1,0
-4.0,7,42.710705,0,3,0
-4.0,10,42.747556,0,4,0
-4.0,8,42.783856,0,3,0
-4.0,11,42.826168,0,3,0
1.0,8,42.863153,0,0,0
-4.0,9,42.923986,0,2,0
-1.0,11,42.97162,0,1,0
-3.0,10,43.021909,0,2,0
1.0,9,43.0674,0,0,0
0.0,8,43.147814,0,1,0
-8.0,11,43.215733,0,3,0
5.0,10,43.28036,0,2,0
0.0,9,43.337667,0,2,0
-5.0,7,43.38509,0,1,0
0.0,6,43.413489,0,2,0
-4.0,11,43.488582,0,2,0
0.0,8,43.583055,0,1,0
4.0,11,43.655416,0,1,0
-4.0,26,43.785991,0,1,0
4.0,12,43.89949,0,1,0
-4.0,12,43.976718,0,4,0
5.0,15,44.058301,0,2,0
0.0,10,44.133562,0,2,0
-4.0,6,44.164782,0,2,0
0.0,11,44.231609,0,1,0
3.0,15,44.325083,0,2,0
0.0,7,44.358112,0,0,0
0.0,10,44.415289,0,2,0
5.0,15,44.489105,0,1,0
-4.0,22,44.600208,0,2,0
0.0,5,44.619277,0,1,0
-9.0,10,44.671764,0,4,0
5.0,13,44.726592,0,0,0
5.0,14,45.305813,0,0,0
0.0,13,45.379393,0,1,0
9.0,9,45.422832,0,2,0
1.0,13,45.495176,0,3,0
0.0,11,45.548907,0,0,0
-3.0,6,45.57624,0,3,0
0.0,10,45.628432,0,1,0
4.0,18,45.721599,0,0,0
0.0,9,45.761122,0,0,0
9.0,13,45.832891,0,1,0
9.0,10,45.898512,0,1,0
0.0,14,45.979036,0,1,0
5.0,14,46.042413,0,1,0
-4.0,13,46.116385,0,3,0
-10.0,10,46.176702,0,2,0
-6.0,8,46.221134,0,1,0
9.0,9,46.269862,0,1,0
0.0,25,46.401929,0,0,0
4.0,20,46.521028,0,1,0
-4.0,11,46.574474,0,3,0
0.0,6,46.607212,0,2,0
-4.0,10,46.664665,0,1,0
-8.0,15,46.739602,0,1,0
1.0,20,46.862141,0,4,0
5.0,13,46.922827,0,1,0
6.0,12,46.968467,0,3,0
-5.0,9,47.022851,0,0,0
-1.0,10,47.076242,0,1,0
-9.0,8,47.112872,0,1,0
5.0,9,47.149633,0,2,0
-4.0,7,47.182,0,3,0
-13.0,18,47.25304,0,1,0
8.0,10,47.315957,0,1,0
-4.0,7,47.357088,0,3,0
-9.0,14,47.419468,0,1,0
-4.0,12,47.481951,0,1,0
5.0,11,47.542886,0,2,0
5.0,14,47.613842,0,3,0
-5.0,15,47.710508,0,1,0
10.0,12,47.862615,0,2,0
5.0,14,47.928566,0,0,0
-5.0,13,47.999338,0,0,0
-12.0,18,48.111086,0,0,0
14.0,11,48.169555,0,4,0
-4.0,10,48.221282,0,2,0
5.0,19,48.310227,0,1,0
6.0,11,48.375576,0,1,0
-4.0,9,48.420763,0,2,0
4.0,16,48.492392,0,2,0
-1.0,13,48.560285,0,1,0
6.0,8,48.602017,0,1,0
-6.0,17,48.708814,0,1,0
5.0,12,48.789297,0,1,0
0.0,14,48.877772,0,3,0
1.0,8,48.916196,0,3,0
1.0,15,48.991178,0,3,0
10.0,8,49.041378,0,1,0
0.0,5,49.065836,0,0,0
5.0,6,49.095461,0,1,0
-5.0,9,49.131173,0,0,0
0.0,18,49.221847,0,3,0
9.0,9,49.30864,0,2,0
-9.0,9,49.391686,0,2,0
-1.0,12,49.483197,0,1,0
0.0,10,49.547001,0,2,0
-3.0,13,49.613468,0,3,0
6.0,9,49.673197,0,4,0
1.0,7,49.706221,0,2,0
-4.0,13,49.782934,0,3,0
-4.0,8,74.190439,0,2,0
0.0,8,74.258542,0,3,0
2.0,16,74.377059,0,3,0
5.0,19,74.472272,0,0,0
-4.0,10,74.558091,0,0,0
2.0,13,74.621037,0,3,0
-5.0,7,74.658506,0,1,0
-5.0,7,74.689785,0,1,0
0.0,9,74.730652,0,2,0
5.0,7,74.778865,0,2,0
-3.0,18,74.858747,0,2,0
-4.0,15,74.916933,0,1,0
0.0,13,74.971264,0,2,0
5.0,14,75.02405,0,3,0
0.0,10,75.082641,0,3,0
-5.0,20,75.198353,0,0,0
11.0,14,75.290137,0,3,0
9.0,11,75.351928,0,1,0
4.0,7,75.388433,0,0,0
-5.0,10,75.456444,0,3,0
-4.0,11,75.549313,0,2,0
-1.0,13,75.618043,0,3,0
0.0,6,75.640938,0,0,0
5.0,8,75.704854,0,2,0
8.0,11,75.814883,0,1,0
4.0,17,75.889618,0,1,0
-3.0,20,75.988561,0,3,0
1.0,11,76.044923,0,3,0
4.0,13,76.097051,0,2,0
9.0,12,76.150885,0,3,0
5.0,11,76.208204,0,3,0
-8.0,7,76.247586,0,4,0
0.0,9,76.312193,0,2,0
-5.0,7,76.345748,0,1,0
0.0,13,76.434494,0,2,0
0.0,9,76.499594,0,2,0
14.0,9,76.568738,0,3,0
-4.0,9,76.618426,0,0,0
5.0,15,76.68833,0,0,0
6.0,13,76.764328,0,3,0
-1.0,16,76.854245,0,1,0
-4.0,21,76.959649,0,1,0
-5.0,9,76.998629,0,0,0
4.0,17,77.086363,0,1,0
-5.0,14,77.22991,0,3,0
5.0,11,77.275433,0,3,0
-6.0,10,77.336223,0,0,0
3.0,23,77.473333,0,1,0
-4.0,15,77.591052,0,4,0
1.0,17,77.699271,0,2,0
-4.0,11,77.750831,0,2,0
6.0,15,77.824693,0,1,0
0.0,9,77.874763,0,1,0
5.0,14,77.942425,0,2,0
10.0,14,78.023088,0,2,0
-5.0,10,78.081479,0,2,0
-5.0,9,78.130004,0,1,0
-5.0,10,78.1819,0,0,0
10.0,16,78.274091,0,3,0
0.0,7,78.319465,0,2,0
5.0,12,78.380508,0,1,0
0.0,14,78.448815,0,1,0
0.0,12,78.49457,0,0,0
0.0,6,78.525151,0,2,0
6.0,13,78.583985,0,1,0
0.0,8,78.624856,0,3,0
0.0,15,78.697795,0,0,0
-10.0,10,78.760895,0,1,0
5.0,6,78.818133,0,2,0
0.0,14,78.912991,0,1,0
9.0,12,78.978164,0,1,0
4.0,8,79.025289,0,3,0
5.0,8,79.061943,0,2,0
-5.0,8,79.094301,0,0,0
-4.0,14,79.180775,0,2,0
0.0,9,79.231765,0,1,0
-4.0,11,79.354202,0,3,0
-1.0,6,79.397321,0,0,0
6.0,13,79.465977,0,1,0
1.0,8,79.509343,0,3,0
-4.0,19,79.62522,0,2,0
4.0,17,79.72601,0,1,0
5.0,8,79.753855,0,1,0
4.0,7,79.808721,0,1,0
0.0,23,80.656512,0,0,0
0.0,9,80.70863,0,2,0
8.0,19,80.831796,0,1,0
4.0,11,80.895221,0,2,0
5.0,11,80.951154,0,0,0
0.0,12,81.005768,0,1,0
0.0,9,81.037985,0,4,0
10.0,8,81.070191,0,2,0
0.0,11,81.112111,0,2,0
0.0,10,81.161161,0,2,0
-8.0,10,81.198902,0,1,0
5.0,12,81.242895,0,2,0
1.0,15,81.311783,0,2,0
-5.0,8,81.379287,0,1,0
0.0,11,81.439658,0,2,0
1.0,9,81.473099,0,3,0
10.0,28,81.621992,0,2,0
-8.0,14,81.7435,0,1,0
10.0,15,81.838681,0,0,0
-5.0,16,81.929816,0,0,0
5.0,8,81.969036,0,1,0
-5.0,20,82.066745,0,0,0
-9.0,15,82.164168,0,1,0
4.0,7,82.209887,0,2,0
0.0,9,82.253354,0,0,0
14.0,22,82.339839,0,2,0
5.0,9,82.373615,0,1,0
9.0,17,82.46663,0,2,0
0.0,6,82.491224,0,0,0
-15.0,10,82.540244,0,0,0
15.0,12,82.594884,0,2,0
5.0,5,82.623904,0,2,0
1.0,13,82.683254,0,0,0
7.0,6,82.709,2,1,0
-1.0,8,82.746459,0,1,0
0.0,6,82.812299,0,0,0
4.0,20,82.926445,0,2,0
0.0,15,82.999329,0,2,0
9.0,13,83.077782,0,1,0
0.0,11,83.130566,0,4,0
3.0,8,83.171546,0,1,0
-5.0,8,83.281212,0,0,0
4.0,9,83.318434,0,1,0
9.0,11,83.372286,0,1,0
0.0,6,83.409493,0,3,0
-13.0,14,83.529706,0,4,0
-5.0,13,83.588797,0,2,0
0.0,5,83.623717,0,1,0
17.0,10,83.685804,8,1,0
0.0,10,83.733599,0,2,0
0.0,14,83.804717,0,1,0
-1.0,9,83.85582,0,0,0
-4.0,13,83.91518,0,4,0
-1.0,21,84.031032,0,1,0
4.0,6,84.061,0,2,0
5.0,15,84.134709,0,4,0
-4.0,7,84.165958,0,3,0
-5.0,11,84.209135,0,2,0
0.0,11,84.261023,0,4,0
4.0,15,84.320575,0,1,0
-5.0,13,84.38825,0,1,0
5.0,9,84.427806,0,0,0
-6.0,15,84.497247,0,0,0
0.0,8,84.5521,0,3,0
5.0,16,84.674554,0,2,0
10.0,7,84.719835,0,0,0
0.0,18,84.822933,0,2,0
4.0,14,84.885646,0,1,0
-4.0,11,84.93731,0,4,0
-8.0,12,84.99674,0,4,0
-4.0,11,85.040236,0,3,0
5.0,10,85.086552,0,3,0
0.0,12,85.133923,0,2,0
5.0,17,85.227232,0,1,0
-5.0,18,85.31495,0,2,0
8.0,9,85.367482,0,1,0
5.0,12,85.4289,0,1,0
5.0,9,85.470478,0,1,0
1.0,10,85.509302,0,0,0
-10.0,9,85.554245,0,3,0
-10.0,7,85.597086,0,2,0
-24.0,15,85.674291,0,0,0
