#{"t_start": 1682865434.141691, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
-9.0,6,1.724735
0.0,7,1.787195
5.0,8,1.83655
10.0,13,1.904279
8.0,15,1.991853
-2.0,11,2.036775
0.0,14,2.11325
4.0,16,2.219149
-2.0,12,2.281169
9.0,11,2.329729
-5.0,14,2.404253
0.0,8,2.436783
-7.0,15,2.525763
5.0,9,2.605001
0.0,5,2.624121
5.0,13,2.749857
8.0,19,2.824028
4.0,6,2.848946
5.0,10,2.925836
9.0,12,2.989481
-4.0,10,3.041855
14.0,12,3.11217
0.0,8,3.150777
8.0,17,3.212783
0.0,7,3.238156
-6.0,9,3.281412
-15.0,12,3.326955
10.0,8,3.37161
-5.0,8,3.409244
0.0,16,3.479994
0.0,7,3.515491
9.0,9,3.5519
5.0,10,3.588751
3.0,14,3.713305
5.0,7,3.753427
-12.0,11,3.799496
5.0,12,3.859179
5.0,11,3.939328
-5.0,11,3.993129
0.0,16,4.046295
-2.0,5,4.108058
-5.0,6,4.148742
5.0,7,4.180443
-2.0,8,4.221495
3.0,5,4.239654
9.0,10,4.280516
0.0,7,4.303941
-5.0,15,4.442915
4.0,6,4.478405
-4.0,9,4.543795
-10.0,12,4.631576
5.0,10,4.66897
9.0,10,4.703172
5.0,16,4.775404
0.0,10,4.839529
-5.0,7,4.878829
0.0,8,4.913686
4.0,16,4.991518
-2.0,13,5.045328
15.0,6,5.074902
-15.0,23,5.252076
3.0,8,5.289528
-2.0,18,5.383667
0.0,9,5.435966
-5.0,17,5.543257
3.0,15,5.595493
0.0,6,5.617627
0.0,14,5.705327
5.0,7,5.755429
-5.0,10,5.817162
8.0,14,5.885789
-10.0,20,6.003135
-2.0,9,6.048496
-5.0,9,6.092166
0.0,7,6.133782
-10.0,11,6.21794
0.0,6,6.252164
-5.0,16,6.350081
-2.0,11,6.430552
3.0,10,6.501765
-2.0,10,6.559418
4.0,18,6.67015
4.0,9,6.72848
1.0,8,6.78111
5.0,5,6.838145
0.0,11,6.928227
3.0,14,7.010275
4.0,13,7.116563
-2.0,8,7.153075
5.0,8,7.194519
9.0,9,7.252597
9.0,19,7.409821
3.0,15,8.646762
9.0,13,8.72805
5.0,12,8.801706
4.0,6,8.845086
-5.0,10,8.904609
-1.0,7,8.942622
-3.0,15,9.030867
-10.0,10,9.078335
4.0,12,9.175879
5.0,7,9.206482
5.0,11,9.278124
0.0,8,9.337575
-7.0,17,9.418355
-5.0,9,9.478885
