#{"t_start": 1682865433.7965076, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
-5.0,27,2.207055
-5.0,7,2.248758
9.0,5,2.289369
8.0,13,2.349213
5.0,14,2.413167
-6.0,9,2.462636
0.0,8,2.515159
-6.0,9,2.571617
0.0,6,2.607558
5.0,11,2.660726
-2.0,15,2.73608
5.0,9,2.770995
2.0,10,2.833636
10.0,10,2.902089
6.0,15,3.024767
4.0,15,3.117125
9.0,19,3.193716
5.0,7,3.25071
-7.0,10,3.30759
1.0,9,3.358067
0.0,8,3.405648
-2.0,8,3.449305
0.0,7,3.486253
7.0,15,3.538203
-2.0,8,3.567851
-1.0,16,3.634526
9.0,8,3.668035
-1.0,11,3.723453
0.0,7,3.75789
4.0,10,3.798536
-2.0,12,3.860189
8.0,10,3.901113
5.0,12,3.967911
-2.0,9,4.039409
-2.0,11,4.106369
-2.0,7,4.138724
-4.0,13,4.200655
9.0,10,4.277016
-2.0,13,4.338274
-6.0,9,4.368073
-2.0,9,4.442548
2.0,16,4.525745
2.0,13,4.58481
-5.0,12,4.633725
4.0,15,4.691895
8.0,9,4.81461
0.0,12,4.927177
-5.0,6,4.958895
10.0,13,5.008228
2.0,17,5.067066
0.0,9,5.113669
2.0,13,5.187442
-15.0,12,5.25233
7.0,14,5.322131
2.0,12,5.370657
7.0,8,5.409946
10.0,13,5.502948
-5.0,9,5.569906
2.0,18,5.655291
0.0,8,5.701049
-1.0,14,5.785592
-6.0,10,5.861943
2.0,10,5.905435
0.0,17,5.962325
-5.0,9,6.013405
6.0,9,6.080857
4.0,7,6.135292
-6.0,11,6.184624
-2.0,13,6.25944
9.0,27,6.402197
12.0,17,6.506397
4.0,11,6.584708
5.0,9,6.63543
4.0,7,6.680093
0.0,14,6.774251
0.0,9,6.842257
3.0,13,6.913691
10.0,22,7.052157
0.0,5,7.083043
10.0,9,7.168963
0.0,8,7.235441
0.0,14,7.325927
5.0,12,7.415748
-5.0,14,7.497579
15.0,11,7.567928
0.0,8,7.62554
4.0,12,7.717009
6.0,19,8.976323
-1.0,15,9.078695
15.0,6,9.111027
-5.0,10,9.182344
-5.0,7,9.225937
-5.0,16,9.312969
7.0,12,9.384488
3.0,12,9.442385
-11.0,26,9.621793
3.0,11,9.701289
0.0,20,9.806684
4.0,16,9.906789
7.0,9,9.990735
10.0,19,10.140546
9.0,17,10.30253
3.0,5,10.333539
-5.0,5,10.369632
0.0,15,10.484552
-3.0,12,10.557628
2.0,8,10.613628
-2.0,9,10.682166
2.0,7,10.72257
-1.0,17,10.806457
-15.0,13,10.880428
0.0,16,10.982587
3.0,8,11.033115
0.0,11,11.089551
-9.0,13,11.176591
0.0,13,11.288057
5.0,11,11.357041
9.0,20,11.500736
0.0,8,11.573449
-3.0,13,11.690429
4.0,21,11.826512
-5.0,16,11.90991
9.0,10,11.973711
0.0,6,12.015992
3.0,15,12.099944
3.0,12,12.164301
4.0,7,12.196335
4.0,12,12.362532
9.0,8,12.410801
-5.0,18,12.535688
0.0,14,12.616193
9.0,9,12.664547
-11.0,10,12.738059
-2.0,14,12.850044
-2.0,8,12.89994
-1.0,13,12.982433
-1.0,12,13.068125
-2.0,16,13.182126
-4.0,15,13.287067
-5.0,9,13.34635
-5.0,15,13.426724
6.0,17,13.567554
0.0,17,13.681668
4.0,14,13.803252
-2.0,8,13.853106
5.0,10,13.920651
4.0,10,13.978904
5.0,15,14.078722
-7.0,9,14.150199
2.0,15,14.258271
7.0,8,14.312817
0.0,7,14.354967
5.0,12,14.433615
-2.0,20,14.559296
-10.0,8,14.600386
24.0,18,14.7496
-2.0,7,14.803327
-14.0,13,14.878761
5.0,10,14.944792
-2.0,8,15.008319
3.0,9,15.080194
0.0,11,15.191767
0.0,9,15.239604
-5.0,11,15.307645
-2.0,10,15.366652
9.0,8,15.444667
-2.0,13,15.538001
15.0,8,15.603776
-9.0,19,15.736802
12.0,12,16.865298
0.0,9,16.967749
-6.0,15,17.083197
0.0,21,49.997885
4.0,9,50.068702
0.0,9,50.126693
-3.0,11,50.194854
4.0,9,50.267628
-10.0,8,50.342228
-5.0,12,50.409866
3.0,11,50.495163
-5.0,8,50.599296
10.0,10,50.687378
5.0,9,50.750146
-2.0,12,50.818236
0.0,10,50.878007
-7.0,12,50.969487
-1.0,12,51.062311
15.0,8,51.112506
9.0,9,51.198237
10.0,8,51.255706
-5.0,15,51.397585
10.0,1,51.406143
0.0,7,51.457924
5.0,6,51.495032
14.0,10,51.549663
-4.0,8,51.599728
2.0,8,51.649541
10.0,13,51.770734
3.0,9,51.823933
3.0,14,51.90082
4.0,7,51.947102
-7.0,21,52.132875
-5.0,8,52.181455
-2.0,7,52.319843
9.0,10,52.389597
10.0,7,52.445159
0.0,1,52.458347
7.0,20,52.621641
-1.0,13,52.694588
12.0,14,52.77923
-5.0,10,52.860242
0.0,19,53.046118
2.0,9,53.141074
2.0,8,53.225425
-5.0,9,53.292759
