#{"t_start": 1680690912.4958599, "env_id": "sokoban-turtle-v0"}
r,l,t
8.0,11,2.15676
-1.0,7,2.184206
10.0,8,2.216408
6.0,10,2.250937
0.0,11,2.29097
7.0,13,2.341871
6.0,11,2.378768
-6.0,9,2.405461
1.0,13,2.463009
6.0,16,2.515779
-1.0,15,2.561646
0.0,11,2.594959
-10.0,8,2.619846
-8.0,20,2.682408
-2.0,7,2.702918
2.0,8,2.728515
-4.0,8,2.752374
0.0,12,2.788662
-10.0,10,2.82101
-1.0,11,2.853829
4.0,17,2.907017
-5.0,16,2.95908
2.0,12,2.996877
9.0,8,3.020475
-14.0,16,3.072526
-1.0,16,3.120843
4.0,11,3.154304
-5.0,9,3.18263
0.0,8,3.208675
-4.0,10,3.238904
5.0,9,3.267469
2.0,16,3.319829
-2.0,5,3.33497
-7.0,11,3.367671
1.0,15,3.414596
-2.0,16,3.464186
-4.0,13,3.504383
-1.0,10,3.536228
-4.0,14,3.578208
-2.0,21,3.668725
-5.0,6,3.686209
-7.0,11,3.721816
-1.0,12,3.760636
-12.0,16,3.814166
6.0,15,3.860344
-5.0,16,3.908042
-7.0,10,3.939136
5.0,9,3.983158
0.0,9,4.01038
10.0,9,4.040426
-14.0,11,4.073913
2.0,14,4.114029
13.0,9,4.140501
4.0,8,4.165102
-9.0,10,4.194927
-4.0,11,4.229778
-6.0,13,4.272181
3.0,7,4.294221
5.0,8,4.318266
12.0,16,4.366408
0.0,16,4.4173
-4.0,10,4.452003
3.0,11,4.487693
2.0,10,4.519157
-5.0,15,4.567146
13.0,11,4.602244
5.0,12,4.63842
0.0,8,4.664266
5.0,13,4.729053
10.0,10,4.765302
0.0,8,4.790224
6.0,14,4.835855
-7.0,14,4.878798
1.0,17,4.933333
0.0,8,4.959252
-2.0,8,4.988455
9.0,5,5.003728
-10.0,7,5.026183
-9.0,10,5.060118
-5.0,10,5.091954
-5.0,7,5.114158
0.0,7,5.135748
-4.0,9,5.165498
-3.0,19,5.237825
-2.0,6,5.258024
9.0,7,5.283358
-13.0,14,5.338968
11.0,13,5.389504
1.0,8,5.426006
2.0,8,6.554852
6.0,13,6.607315
1.0,11,6.652066
-10.0,12,6.70251
4.0,6,6.727396
0.0,12,6.788492
-3.0,11,6.839136
-4.0,10,6.882122
-2.0,10,6.92327
-15.0,8,6.95161
2.0,10,6.987709
6.0,11,7.029319
-4.0,12,7.109093
4.0,8,7.138757
8.0,9,7.172119
-3.0,8,7.202489
-2.0,12,7.244941
-3.0,9,7.279179
-2.0,9,7.321283
-13.0,9,7.352959
1.0,21,7.448326
-2.0,9,7.484987
0.0,10,7.525743
0.0,8,7.561006
-5.0,9,7.603097
-10.0,9,7.63407
-9.0,7,7.661312
5.0,12,7.701772
-15.0,18,7.772961
7.0,11,7.819672
0.0,10,7.872162
6.0,14,7.921157
5.0,16,7.985288
4.0,7,8.016902
5.0,17,8.110254
-5.0,9,8.145163
0.0,5,8.164941
-11.0,19,8.240455
0.0,9,8.275548
-2.0,16,8.336687
1.0,23,8.469417
4.0,14,8.525668
7.0,8,8.555731
-10.0,14,8.603463
-2.0,10,8.638503
2.0,13,8.684981
-6.0,12,8.732666
-2.0,10,8.773534
-5.0,14,8.830097
8.0,10,8.897387
0.0,6,8.945475
-2.0,8,8.980125
1.0,7,9.010819
-9.0,8,9.049859
-2.0,6,9.076956
4.0,14,9.141254
-14.0,14,9.20042
0.0,8,9.232288
-4.0,8,9.26282
1.0,6,9.28425
-4.0,11,9.323961
-4.0,13,9.36939
4.0,15,9.426843
0.0,7,9.45066
-4.0,8,9.481016
-1.0,7,9.507705
5.0,13,9.567028
1.0,9,9.606732
-4.0,10,9.651499
0.0,13,9.701026
-12.0,16,9.761892
-5.0,7,9.788576
4.0,6,9.813944
8.0,11,9.858508
3.0,14,9.909453
-4.0,15,9.962846
8.0,20,10.038506
2.0,10,10.07686
2.0,10,10.113014
12.0,12,10.16544
0.0,14,10.21763
-5.0,12,10.259421
-3.0,13,10.3071
2.0,11,10.348341
-4.0,11,10.39175
0.0,12,10.436339
1.0,8,10.467023
-5.0,9,10.50072
14.0,11,10.545113
3.0,8,10.573074
2.0,8,10.600742
5.0,10,10.640776
-19.0,16,11.769648
-2.0,16,11.838586
2.0,19,27.952927
-10.0,16,28.014229
1.0,20,28.092069
12.0,7,28.124726
5.0,10,28.168727
-12.0,10,28.21572
-5.0,16,28.27617
9.0,17,28.340415
-2.0,9,28.372918
1.0,13,28.431038
1.0,14,28.488743
2.0,9,28.521703
-5.0,7,28.551069
4.0,6,28.574509
-4.0,7,28.601553
-7.0,10,28.637036
14.0,11,28.687175
0.0,21,28.773892
3.0,9,28.865221
-6.0,21,28.946156
0.0,22,29.029526
11.0,10,29.066061
3.0,10,29.110798
-2.0,20,29.182466
5.0,9,29.217118
-4.0,15,29.269945
9.0,13,29.32324
-10.0,10,29.365608
9.0,8,29.403738
3.0,16,29.474974
-5.0,24,29.568312
-5.0,11,29.612488
-5.0,6,29.634171
2.0,16,29.697599
5.0,9,29.731701
-1.0,14,29.784633
-8.0,10,29.822839
9.0,13,29.8713
3.0,7,29.895086
2.0,8,29.927553
-5.0,12,29.981091
-4.0,7,30.010947
5.0,10,30.055312
-5.0,15,30.11851
0.0,8,30.156282
1.0,6,30.18451
-10.0,7,30.2139
-2.0,24,30.316643
-3.0,16,30.383163
-1.0,11,30.431447
4.0,13,30.486903
-5.0,7,30.518182
-5.0,18,30.59821
5.0,10,30.641769
0.0,11,30.689391
2.0,11,30.738971
-10.0,14,30.795415
-2.0,10,30.839099
-1.0,22,30.931668
0.0,7,30.963246
5.0,17,31.032833
-15.0,13,31.090599
-1.0,19,31.172277
0.0,9,31.206371
-12.0,16,31.259477
4.0,9,31.292944
8.0,9,31.324243
0.0,12,31.388502
-4.0,12,31.438644
1.0,8,31.475676
-3.0,11,31.525158
-5.0,11,31.574508
3.0,9,31.615678
12.0,19,31.69299
2.0,15,31.759149
0.0,8,31.790545
-8.0,11,31.829731
0.0,8,31.86286
3.0,16,33.081067
-11.0,18,33.159062
5.0,13,33.219538
-4.0,9,33.258483
-1.0,10,33.30014
0.0,12,33.356374
0.0,14,33.421369
-8.0,19,33.500529
0.0,10,33.543121
-4.0,6,33.571343
10.0,13,33.625816
-5.0,6,33.652476
12.0,14,33.710493
9.0,8,33.745547
-7.0,15,33.799748
-4.0,11,33.841364
0.0,9,33.874126
-12.0,11,33.914434
0.0,15,33.997352
