#{"t_start": 1679137044.6748118, "env_id": "sokoban-turtle-v0"}
r,l,t
-2.0,11,7.484753
0.0,6,7.503145
-4.0,12,7.538284
10.0,16,7.606627
8.0,12,7.673013
7.0,11,7.71068
11.0,13,7.745846
0.0,16,7.804756
0.0,10,7.845148
4.0,7,7.865494
-5.0,7,7.889321
6.0,11,7.920708
2.0,8,7.942917
5.0,9,7.968592
-3.0,11,7.999406
0.0,10,8.027583
-4.0,9,8.054575
-2.0,10,8.083281
14.0,9,8.110036
0.0,12,8.142668
-6.0,8,8.16486
-12.0,12,8.196741
9.0,16,8.241586
0.0,10,8.269412
-5.0,12,8.303239
1.0,6,8.319997
2.0,14,8.3641
2.0,14,8.402127
-9.0,10,8.429625
0.0,5,8.443402
0.0,7,8.462963
6.0,7,8.4838
-4.0,13,8.520083
1.0,10,8.547122
-2.0,9,8.572043
1.0,6,8.589282
0.0,12,8.6238
6.0,14,8.664236
4.0,6,8.705236
6.0,13,8.763386
0.0,14,8.80173
6.0,14,8.84194
9.0,10,8.874455
6.0,9,8.902116
8.0,23,8.970392
-2.0,9,8.996721
2.0,7,9.017838
0.0,18,9.065584
-9.0,11,9.095402
7.0,8,9.121392
6.0,9,9.147439
7.0,9,9.173235
-5.0,6,9.189759
4.0,10,9.218462
16.0,13,9.255654
8.0,11,9.287941
-7.0,8,9.310621
6.0,10,9.345326
-6.0,8,9.368654
-4.0,13,9.404776
-11.0,19,9.460886
-6.0,11,9.492533
0.0,12,9.525257
-4.0,15,9.566733
3.0,11,9.597276
20.0,6,9.631339
0.0,8,9.654732
0.0,15,9.695187
6.0,13,9.73051
6.0,13,9.766945
13.0,13,9.802417
-6.0,13,9.841057
18.0,8,9.863379
11.0,12,9.893404
6.0,8,9.91383
1.0,8,9.935938
-7.0,9,9.960399
8.0,14,9.995302
-6.0,16,10.034253
-8.0,17,10.114819
8.0,16,10.158913
-1.0,11,10.189114
4.0,5,10.203755
10.0,7,10.223125
7.0,12,10.256491
0.0,8,10.280666
10.0,15,10.329114
5.0,9,10.35395
-8.0,16,10.399752
2.0,6,10.417666
-4.0,16,10.461377
-5.0,7,11.83526
5.0,14,11.900609
10.0,15,11.94963
7.0,8,11.974134
-1.0,9,12.005016
6.0,10,12.102623
-4.0,9,12.132416
1.0,18,12.185149
-9.0,12,12.229015
11.0,11,12.281672
12.0,13,12.322904
-4.0,10,12.352451
4.0,7,12.370098
6.0,7,12.389767
4.0,9,12.414414
10.0,10,12.442005
6.0,6,12.466028
6.0,6,12.484817
11.0,11,12.519585
0.0,18,12.571432
6.0,19,12.627735
0.0,17,12.680552
0.0,14,12.719141
3.0,12,12.753602
4.0,9,12.832507
-3.0,13,12.875036
0.0,11,12.908353
3.0,13,12.949694
5.0,8,12.973055
0.0,10,13.005429
10.0,10,13.042121
6.0,17,13.098664
6.0,7,13.122038
6.0,14,13.188171
5.0,14,13.250515
8.0,13,13.308715
6.0,12,13.346288
2.0,9,13.371803
0.0,15,13.417706
-4.0,21,13.480448
11.0,9,13.747469
0.0,12,13.782761
1.0,8,13.805935
4.0,7,13.827122
0.0,17,13.877353
-4.0,9,13.921923
-6.0,9,13.952037
13.0,7,13.974483
-2.0,12,14.010297
-7.0,13,14.050334
2.0,12,14.087963
2.0,12,14.124126
9.0,11,14.157858
15.0,9,14.18498
2.0,8,14.21129
0.0,11,14.259205
3.0,16,14.33704
0.0,9,14.363986
-9.0,9,14.392555
7.0,11,14.45078
10.0,7,14.472389
9.0,17,14.525512
-4.0,20,14.591659
1.0,12,14.631956
8.0,7,14.652911
11.0,9,14.678078
13.0,12,14.713159
8.0,8,14.736607
-5.0,17,14.780992
-3.0,11,14.813107
0.0,13,14.854623
13.0,11,14.888124
14.0,12,14.942899
0.0,6,14.965196
6.0,9,14.992949
-2.0,14,15.041086
0.0,12,15.082294
-10.0,11,15.117918
3.0,11,15.151473
-8.0,8,15.177229
-8.0,13,15.21919
2.0,9,15.24167
0.0,10,15.27364
-6.0,13,15.322506
10.0,12,15.372436
-4.0,12,15.412012
56.0,8,17.324368
-2.0,14,17.371539
0.0,11,18.647208
2.0,17,18.694059
0.0,10,18.724977
2.0,12,18.757809
12.0,17,43.940303
8.0,13,44.010995
-2.0,10,44.05126
7.0,10,44.092729
2.0,6,44.114439
0.0,11,44.148848
-6.0,10,44.181837
9.0,10,44.213345
11.0,12,44.249719
2.0,8,44.274213
-4.0,11,44.311399
-4.0,10,44.34523
