#{"t_start": 1685362610.5353858, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
14.0,118,155.733555,0,1,0
17.0,68,247.477671,0,1,0
14.0,91,420.686126,0,1,0
14.0,23,446.698918,0,1,0
20.0,8,472.146117,6,1,0.1
0.0,1,484.547698,7,1,0.0
14.0,19,507.293688,0,1,0
16.0,3,519.705014,12,1,0.0
25.0,16,567.880671,0,0,0
32.0,108,624.64671,15,1,0.0
19.0,37,636.402656,0,1,0
20.0,55,700.036203,0,1,0
0.0,46,743.267239,0,2,0
54.0,50,787.267312,30,2,0.0
25.0,18,795.866087,0,2,0
14.0,69,844.181547,0,1,0
4.0,30,890.17401,0,0,0
18.0,19,902.279406,8,1,0.05
14.0,16,902.676432,0,1,0
21.0,23,952.121243,0,1,0
33.0,105,1047.277431,8,1,0.3
9.0,43,1096.168063,0,1,0
26.0,16,1129.173671,5,1,0.1
9.0,56,1169.833424,0,1,0
14.0,41,1170.120625,0,1,0
4.0,34,1215.208249,0,1,0
15.0,23,1215.401276,0,1,0
4.0,125,1347.019887,0,1,0
26.0,67,1436.802008,7,1,0.25
24.0,22,1449.115046,0,1,0
9.0,18,1486.182641,0,1,0
13.0,6,1495.662838,7,1,0.3
10.0,31,1507.330938,0,1,0
26.0,60,1588.335325,2,1,0.25
24.0,35,1695.031608,0,1,0
14.0,93,1800.314108,0,1,0
4.0,70,1878.459693,0,1,0
17.0,113,2021.371481,11,1,0.1
25.0,47,2087.505328,0,1,0
22.0,20,2124.439646,8,1,0.0
20.0,13,2124.508488,0,1,0
9.0,103,2280.945773,8,1,0.9
23.0,22,2335.50671,0,1,0
24.0,104,2472.887104,0,1,0
19.0,19,2506.487994,0,2,0
12.0,101,2591.030122,0,1,0
14.0,33,2609.474093,0,1,0
10.0,30,2682.974788,0,0,0
8.0,15,2693.825147,0,2,0
18.0,38,2730.145229,4,1,0.0
10.0,101,2817.441878,0,1,0
25.0,22,2839.240715,0,2,0
28.0,12,2874.165146,5,1,0.2
17.0,40,2886.172918,0,1,0
4.0,125,2992.444409,0,1,0
24.0,37,3066.468078,0,1,0
10.0,17,3097.025096,0,0,0
5.0,125,3157.634673,0,1,0
13.0,19,3195.441184,0,1,0
34.0,57,3301.859239,15,1,0.0
10.0,15,3313.941362,0,1,0
9.0,125,3381.416135,0,1,0
15.0,26,3415.306552,11,1,0.0
27.0,21,3432.699045,0,1,0
9.0,125,3470.034801,0,1,0
25.0,38,3505.601654,0,1,0
25.0,12,3505.713615,0,1,0
24.0,24,3525.542613,0,3,0
11.0,34,3549.961087,0,1,0
14.0,24,3581.46422,0,1,0
5.0,125,3658.709585,0,1,0
10.0,57,3694.049501,0,1,0
10.0,42,3729.504786,0,1,0
9.0,125,3851.985005,0,1,0
15.0,31,3875.192409,0,1,0
21.0,29,3896.652782,5,1,0.35
21.0,35,3920.349395,0,2,0
6.0,80,4034.029338,0,0,0
19.0,33,4049.276109,0,1,0
6.0,23,4061.781691,0,1,0
25.0,14,4074.236185,0,3,0
18.0,42,4095.101688,0,1,0
24.0,125,4259.384327,0,1,0
24.0,17,4297.764786,0,2,0
14.0,125,4364.969483,0,1,0
23.0,103,4455.420014,0,1,0
-4.0,125,4526.458187,0,0,0
20.0,11,4536.785108,7,1,0.2
8.0,125,4654.423054,0,1,0
18.0,14,4665.107338,0,1,0
18.0,38,4675.13079,0,1,0
19.0,10,4680.732564,0,1,0
24.0,34,4693.05989,0,1,0
23.0,94,4802.907117,0,1,0
14.0,86,4904.575105,0,1,0
14.0,39,4953.34344,0,2,0
24.0,51,5006.001691,0,1,0
9.0,125,5170.004742,0,1,0
25.0,18,5182.085904,6,1,0.05
25.0,16,5219.180119,10,1,0.0
24.0,16,5231.397186,0,2,0
14.0,18,5268.270176,0,1,0
39.0,75,5327.125575,0,1,0
24.0,27,5349.524384,0,1,0
10.0,13,5386.212787,0,0,0
24.0,31,5392.498509,0,1,0
17.0,34,5405.678369,0,1,0
19.0,61,5424.850236,0,1,0
22.0,30,5470.303454,0,1,0
15.0,18,5470.422969,0,0,0
4.0,81,5536.325658,0,1,0
13.0,58,5613.606161,0,1,0
23.0,43,5676.035505,10,1,0.2
23.0,19,5694.141712,0,1,0
