#{"t_start": 1685362614.8321726, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
24.0,48,38.054136,0,1,0
14.0,30,79.275863,0,1,0
25.0,15,105.217384,17,1,0.0
14.0,17,139.171375,0,1,0
15.0,48,218.895111,0,1,0
24.0,24,243.166529,0,1,0
22.0,19,291.936669,12,1,0.05
25.0,8,317.669993,9,1,0.0
33.0,49,403.984393,19,1,0.0
24.0,21,428.644488,0,1,0
17.0,29,454.757483,0,1,0
20.0,76,596.944504,0,2,0
18.0,81,620.462592,0,1,0
6.0,31,637.368794,8,1,0.8
14.0,125,770.29947,0,1,0
15.0,115,852.199761,0,1,0
15.0,25,885.890268,0,1,0
27.0,40,910.771631,13,1,0.0
35.0,106,1013.642702,16,1,0.0
15.0,23,1043.054916,0,1,0
15.0,32,1079.522167,0,2,0
24.0,22,1126.973666,0,1,0
15.0,125,1210.855875,0,1,0
19.0,61,1246.442882,0,1,0
21.0,96,1351.814748,6,1,0.3
31.0,34,1387.025789,5,1,0.15
18.0,4,1395.45193,7,1,0.35
10.0,3,1407.620071,5,1,0.05
8.0,13,1419.980677,0,1,0
14.0,14,1432.563834,0,1,0
24.0,19,1444.835385,0,2,0
14.0,67,1515.368023,0,1,0
13.0,47,1590.048615,5,1,0.55
13.0,25,1654.894691,0,1,0
18.0,61,1770.673058,0,1,0
23.0,13,1795.781341,8,1,0.1
12.0,125,1886.35509,0,1,0
25.0,50,1956.883403,11,1,0.0
18.0,12,1956.964669,0,1,0
21.0,88,2107.817497,8,1,0.0
19.0,37,2151.095383,0,1,0
0.0,125,2340.202976,0,1,0
23.0,29,2363.641984,0,1,0
14.0,26,2438.260559,0,1,0
20.0,27,2482.61229,11,1,0.0
10.0,26,2502.240828,0,2,0
25.0,26,2539.214348,12,1,0.0
13.0,56,2574.35582,0,1,0
39.0,56,2649.51621,26,1,0.0
20.0,36,2701.730603,10,1,0.05
20.0,32,2713.490531,0,2,0
11.0,90,2813.059934,0,0,0
24.0,25,2813.2054,0,1,0
19.0,5,2825.54757,5,1,0.0
4.0,25,2869.919116,0,2,0
19.0,61,2905.124131,0,0,0
28.0,83,2988.008913,8,1,0.05
9.0,19,2988.189659,0,2,0
29.0,19,3037.503525,0,1,0
24.0,71,3117.004991,0,1,0
22.0,20,3118.989093,0,2,0
13.0,30,3131.325394,0,1,0
19.0,36,3153.343747,0,2,0
17.0,109,3309.772862,0,2,0
10.0,24,3310.870646,2,1,1.0
12.0,40,3331.736691,7,1,0.7
10.0,125,3428.593013,0,1,0
24.0,42,3440.864218,0,1,0
4.0,44,3453.413976,0,2,0
19.0,15,3478.14606,0,1,0
24.0,15,3478.254153,0,1,0
19.0,17,3501.381076,0,1,0
27.0,19,3501.527375,0,1,0
9.0,23,3545.507533,0,1,0
19.0,21,3545.659533,0,1,0
24.0,69,3626.100368,0,2,0
18.0,13,3626.984624,0,1,0
5.0,24,3627.228733,0,1,0
8.0,81,3667.018923,0,1,0
15.0,20,3689.699081,0,1,0
9.0,21,3701.050197,0,1,0
15.0,49,3736.728966,0,1,0
20.0,37,3774.788901,0,1,0
15.0,44,3823.544388,0,1,0
4.0,116,3916.129179,0,1,0
1.0,6,3921.080626,4,1,0.85
20.0,20,3945.906449,15,2,0.0
5.0,27,3981.723557,0,0,0
19.0,25,4032.854473,0,1,0
21.0,21,4033.033367,0,1,0
14.0,88,4090.802114,0,2,0
24.0,20,4101.187917,0,1,0
32.0,10,4138.2927,10,1,0.0
20.0,15,4162.850588,0,1,0
5.0,15,4171.587816,0,1,0
24.0,35,4219.29093,13,1,0.1
5.0,50,4293.503518,0,0,0
24.0,49,4293.861189,0,1,0
5.0,39,4323.733037,0,0,0
32.0,90,4414.4265,11,1,0.15
9.0,28,4414.628899,0,1,0
8.0,23,4459.036538,5,1,0.55
0.0,40,4483.990948,0,1,0
20.0,30,4497.649322,0,2,0
0.0,30,4522.061871,0,1,0
9.0,12,4522.118511,0,1,0
24.0,23,4532.523161,0,1,0
18.0,36,4564.520887,0,1,0
24.0,28,4612.859821,0,1,0
20.0,24,4625.263825,0,2,0
6.0,38,4650.149318,0,0,0
1.0,125,4725.511971,0,1,0
24.0,125,4891.846071,0,1,0
16.0,24,4914.515791,11,1,0.05
4.0,16,4914.622042,0,1,0
10.0,125,5081.906765,0,1,0
20.0,30,5130.019011,0,1,0
14.0,12,5153.173979,0,1,0
19.0,15,5165.619884,0,1,0
28.0,38,5190.131049,15,1,0.0
20.0,82,5288.970036,0,1,0
27.0,38,5322.838332,0,1,0
14.0,26,5345.201788,0,1,0
19.0,26,5381.996886,0,1,0
9.0,118,5420.620092,0,1,0
41.0,66,5478.606207,17,1,0.0
14.0,46,5519.59398,0,1,0
18.0,24,5539.06818,0,1,0
10.0,24,5562.902224,0,2,0
-10.0,2,5566.334215,4,1,0.95
9.0,17,5598.068387,0,1,0
-1.0,13,5624.347768,6,1,0.85
10.0,61,5699.579681,0,1,0
26.0,25,5747.696465,0,3,0
24.0,41,5786.664005,0,1,0
15.0,30,5820.815387,0,1,0
19.0,47,5821.234031,0,1,0
24.0,16,5833.167346,0,1,0
23.0,27,5858.154088,0,2,0
13.0,46,5895.583438,0,2,0
19.0,29,5955.828818,0,1,0
19.0,10,5979.622421,10,1,0.0
15.0,30,5992.098972,0,1,0
18.0,67,6026.112786,0,1,0
28.0,16,6073.982964,2,1,0.1
14.0,21,6083.370639,0,1,0
23.0,35,6115.359951,0,1,0
19.0,106,6250.130908,0,1,0
36.0,43,6275.23676,22,1,0.0
19.0,12,6275.33186,0,1,0
