#{"t_start": 1685362615.777993, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
26.0,7,9.733456,4,1,0.4
4.0,25,23.36687,0,0,0
20.0,28,73.619738,7,1,0.2
11.0,37,138.132768,6,1,0.05
13.0,125,328.696022,0,1,0
21.0,7,353.444857,7,1,0.0
32.0,14,390.539617,12,1,0.05
21.0,102,562.619439,5,1,0.15
27.0,15,572.297632,0,1,0
5.0,102,619.498443,0,1,0
14.0,25,620.032884,0,1,0
26.0,52,694.719119,12,1,0.0
10.0,22,707.091217,0,1,0
24.0,42,760.211084,0,1,0
12.0,29,769.507718,0,1,0
34.0,52,812.094647,0,1,0
9.0,40,836.944584,0,1,0
23.0,61,897.359161,0,1,0
5.0,47,946.959729,0,1,0
13.0,20,958.172746,0,1,0
20.0,40,1000.271044,0,1,0
15.0,58,1078.488397,0,2,0
31.0,15,1090.905636,7,1,0.0
19.0,24,1126.075239,0,1,0
17.0,16,1138.459068,8,1,0.0
23.0,15,1142.050296,0,1,0
-3.0,29,1164.636264,0,0,0
22.0,30,1164.854531,0,1,0
8.0,23,1199.800725,5,1,0.6
29.0,28,1210.11358,0,1,0
25.0,13,1221.349244,12,1,0.15
9.0,22,1233.845842,0,1,0
10.0,125,1362.253072,0,1,0
29.0,14,1386.116654,0,1,0
5.0,22,1420.240464,0,0,0
28.0,37,1480.904994,8,1,0.05
24.0,19,1490.491577,0,1,0
18.0,20,1502.060357,0,1,0
24.0,22,1526.699963,0,2,0
23.0,34,1561.831439,10,1,0.2
24.0,28,1649.794114,0,1,0
19.0,27,1713.943094,0,1,0
8.0,22,1757.081033,0,1,0
14.0,30,1782.954512,0,2,0
24.0,18,1794.983584,0,1,0
19.0,50,1839.143388,0,1,0
14.0,16,1863.157688,4,1,0.05
24.0,18,1873.258577,0,1,0
24.0,28,1885.431399,0,2,0
14.0,36,1905.626306,0,1,0
10.0,125,2119.265996,0,1,0
22.0,13,2119.357048,0,1,0
5.0,61,2228.534257,0,2,0
28.0,30,2275.710429,0,2,0
18.0,46,2339.289021,0,2,0
9.0,20,2362.640105,0,1,0
19.0,11,2375.078253,0,1,0
18.0,23,2437.324058,0,1,0
21.0,14,2459.382247,12,1,0.0
19.0,30,2501.246069,0,2,0
25.0,40,2550.295078,10,1,0.05
24.0,98,2623.792288,5,1,0.25
9.0,22,2668.404149,0,1,0
24.0,29,2700.83214,0,1,0
14.0,44,2725.005145,0,2,0
14.0,125,2868.963558,0,1,0
19.0,90,2926.758993,0,1,0
-4.0,19,2944.043601,7,1,0.8
14.0,51,2987.219148,0,1,0
34.0,16,3024.140202,0,1,0
24.0,30,3079.540199,0,1,0
10.0,125,3152.343223,0,1,0
20.0,10,3176.670274,11,1,0.0
20.0,15,3190.192395,0,2,0
39.0,38,3268.524276,8,1,0.4
24.0,23,3296.644373,0,1,0
14.0,22,3308.770894,0,1,0
24.0,28,3309.006621,0,1,0
19.0,33,3322.48811,0,1,0
18.0,36,3353.279256,0,1,0
19.0,20,3376.182358,0,1,0
31.0,9,3385.197815,9,1,0.45
14.0,125,3439.975689,0,1,0
28.0,25,3452.419103,0,1,0
24.0,21,3477.17963,15,1,0.0
34.0,65,3532.608031,15,1,0.0
9.0,17,3544.606275,0,1,0
18.0,68,3594.390199,6,1,0.6
27.0,70,3638.614046,0,1,0
4.0,19,3653.28811,0,0,0
9.0,62,3688.550815,0,1,0
20.0,41,3712.497605,0,1,0
5.0,24,3724.415146,0,0,0
14.0,70,3797.731434,0,1,0
15.0,73,3869.990261,0,1,0
24.0,32,3891.525067,0,1,0
9.0,16,3915.027076,0,1,0
9.0,17,3915.212154,0,1,0
13.0,69,4028.760674,0,0,0
24.0,27,4032.087686,0,1,0
19.0,68,4081.489756,0,1,0
19.0,125,4229.286016,0,1,0
9.0,20,4254.142209,0,1,0
24.0,20,4292.563051,0,1,0
14.0,13,4292.684308,0,1,0
14.0,55,4305.253908,0,1,0
5.0,18,4322.775806,8,1,0.8
21.0,34,4359.704697,12,1,0.05
29.0,18,4371.263961,8,1,0.1
0.0,102,4458.257473,0,1,0
18.0,44,4493.129189,0,1,0
19.0,18,4508.532615,8,1,0.1
4.0,21,4521.06063,0,1,0
23.0,40,4531.555631,0,2,0
14.0,19,4531.705447,0,1,0
19.0,122,4659.894421,0,1,0
5.0,60,4675.665126,0,0,0
23.0,49,4724.552996,7,1,0.1
11.0,13,4745.014163,7,1,0.0
9.0,30,4776.929276,5,1,0.0
23.0,61,4854.835171,6,1,0.0
24.0,103,4971.517967,0,1,0
10.0,22,5000.690192,9,1,0.65
22.0,14,5013.051354,2,1,0.0
22.0,16,5024.38607,0,1,0
-3.0,2,5044.427813,5,1,0.65
24.0,17,5068.427781,0,1,0
5.0,27,5105.66317,0,1,0
11.0,40,5164.616923,11,1,0.0
13.0,125,5288.030087,0,1,0
14.0,72,5368.544828,5,1,0.05
20.0,77,5406.880714,0,1,0
14.0,17,5419.349719,0,1,0
15.0,16,5419.443221,0,1,0
36.0,27,5427.870495,10,1,0.4
20.0,34,5465.123739,0,1,0
18.0,21,5465.273375,0,2,0
5.0,45,5506.314964,0,1,0
24.0,45,5538.177762,0,1,0
15.0,48,5635.735318,6,1,0.0
10.0,16,5648.067409,0,1,0
29.0,31,5688.853877,9,1,0.0
20.0,115,5819.935395,0,1,0
15.0,22,5820.059784,0,1,0
14.0,18,5820.29308,0,1,0
15.0,74,5894.443623,0,1,0
20.0,22,5917.608194,5,1,0.1
10.0,125,6025.14332,0,1,0
17.0,17,6048.956602,0,1,0
23.0,107,6163.361991,0,1,0
9.0,20,6201.381244,0,1,0
22.0,25,6236.732329,0,1,0
24.0,71,6274.43448,0,1,0
34.0,36,6286.700362,10,1,0.05
5.0,25,6323.237837,0,1,0
18.0,42,6369.204404,0,1,0
23.0,65,6418.237633,0,1,0
14.0,29,6465.931361,0,1,0
18.0,12,6514.2208,7,1,0.1
14.0,125,6618.122559,0,2,0
9.0,31,6630.304024,0,2,0
14.0,15,6644.844886,0,1,0
27.0,35,6703.12421,7,1,0.3
17.0,43,6768.015239,0,1,0
11.0,42,6799.086476,0,0,0
10.0,23,6799.26745,0,2,0
15.0,16,6821.175097,0,0,0
14.0,93,6921.381782,0,0,0
35.0,31,6953.044574,10,1,0.05
14.0,28,6992.732202,0,1,0
13.0,28,7017.368381,0,1,0
27.0,20,7054.583256,8,1,0.0
10.0,125,7197.139077,0,1,0
52.0,50,7253.391949,12,1,0.05
18.0,51,7314.303566,0,1,0
13.0,42,7354.788955,0,1,0
5.0,125,7435.875628,0,2,0
14.0,85,7569.910914,0,2,0
32.0,19,7593.886422,19,2,0.2
9.0,19,7620.403251,3,1,0.05
23.0,18,7632.351704,0,1,0
15.0,20,7643.451983,0,2,0
13.0,125,7799.172167,0,1,0
5.0,125,7942.475641,0,1,0
10.0,12,7954.343124,0,1,0
10.0,117,8101.142271,0,1,0
34.0,49,8146.276074,0,1,0
31.0,37,8249.265578,8,1,0.1
17.0,15,8272.223009,9,1,0.2
9.0,26,8296.909975,0,1,0
22.0,11,8321.09266,4,1,0.45
30.0,8,8337.432166,6,1,0.5
27.0,81,8467.135346,13,1,0.0
9.0,2,8479.472689,5,1,0.0
25.0,97,8578.964952,0,1,0
19.0,39,8615.092903,0,1,0
18.0,125,8707.427881,0,1,0
9.0,87,8793.729395,0,1,0
9.0,48,8797.001419,0,1,0
23.0,28,8824.066212,0,1,0
14.0,15,8836.713516,0,1,0
20.0,70,8898.121556,12,1,0.0
0.0,125,9092.518327,0,1,0
