#{"t_start": 1685293291.3289623, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
32.0,12,26.111798,3,1,0.2
0.0,125,115.40027,0,1,0
19.0,107,212.662828,0,1,0
18.0,30,236.307873,0,1,0
19.0,15,248.765607,0,1,0
19.0,41,272.228284,0,1,0
26.0,14,283.566039,9,1,0.15
15.0,26,316.651436,0,0,0
16.0,31,347.645968,0,0,0
28.0,24,367.611976,9,1,0.5
24.0,39,459.826598,0,1,0
25.0,37,482.016355,6,1,0.0
27.0,40,531.672874,18,1,0.0
24.0,55,614.641024,8,1,0.1
33.0,14,634.222671,9,1,0.05
10.0,125,745.573182,0,1,0
9.0,28,806.113453,0,1,0
15.0,59,857.615861,0,1,0
9.0,72,893.01426,0,1,0
19.0,49,983.803639,0,2,0
6.0,24,996.316684,0,1,0
5.0,28,1032.083416,0,0,0
7.0,96,1080.789619,5,1,0.55
8.0,76,1165.07405,0,1,0
10.0,125,1313.325959,0,1,0
34.0,34,1313.546378,0,1,0
14.0,18,1313.716665,0,1,0
14.0,45,1365.525264,0,1,0
14.0,28,1365.751235,0,1,0
10.0,29,1425.263226,0,1,0
24.0,110,1545.046924,0,2,0
24.0,125,1693.697042,0,2,0
23.0,59,1760.934706,0,1,0
18.0,24,1813.228183,9,1,0.0
23.0,15,1813.330696,0,1,0
15.0,29,1858.652199,0,1,0
18.0,33,1883.442868,0,1,0
4.0,81,1954.931206,0,1,0
18.0,55,1975.090918,0,2,0
14.0,21,1987.491109,0,1,0
29.0,31,2011.777535,0,1,0
19.0,25,2067.192139,0,1,0
-2.0,7,2082.250987,4,1,1.0
19.0,6,2106.902874,10,1,0.0
22.0,10,2117.523595,9,1,0.2
10.0,125,2256.657317,0,1,0
14.0,26,2256.855318,0,1,0
9.0,125,2404.149132,0,1,0
24.0,14,2431.023344,0,1,0
27.0,124,2517.601427,10,1,0.0
5.0,125,2685.320362,0,2,0
11.0,17,2706.0511,9,1,0.55
33.0,18,2732.052676,0,1,0
19.0,21,2752.4384,0,1,0
29.0,15,2764.848362,0,1,0
20.0,38,2832.972726,10,1,0.0
32.0,20,2833.122658,0,3,0
