#{"t_start": 1685325313.01981, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-6.0,70,12.548791,False
-6.0,70,13.474149,False
-6.0,70,14.339909,False
-6.0,70,15.234521,False
-6.0,70,16.130796,False
-6.0,70,17.12957,False
-7.0,70,18.198461,False
-7.0,70,19.431773,False
-7.0,70,20.799871,False
-7.0,70,22.041989,False
-7.0,70,23.267969,False
-6.0,70,24.528939,False
-6.0,70,25.830083,False
-7.0,70,27.114451,False
-6.0,70,28.404634,False
-6.0,70,29.683645,False
-7.0,70,30.948513,False
-6.0,70,32.3991,False
-7.0,70,33.692338,False
-6.0,70,34.910207,False
-6.0,70,36.179368,False
-7.0,70,37.343868,False
-6.0,70,38.587296,False
-7.0,70,39.839992,False
-6.0,70,41.090129,False
-6.0,70,42.376648,False
-7.0,70,43.817845,False
-6.0,70,45.108207,False
-6.0,70,46.392288,False
-7.0,70,106.538411,False
-6.0,70,107.78458,False
-6.0,70,109.071466,False
-6.0,70,110.352931,False
-6.0,70,111.607809,False
-7.0,70,112.842044,False
-6.0,70,114.21155,False
-7.0,70,115.646491,False
-6.0,70,116.85695,False
-7.0,70,118.082454,False
-6.0,70,119.324274,False
-7.0,70,120.564439,False
-6.0,70,121.801511,False
-6.0,70,123.039173,False
-7.0,70,124.301151,False
-6.0,70,125.638969,False
-6.0,70,126.89643,False
-7.0,70,128.135764,False
-6.0,70,129.399303,False
-6.0,70,130.648797,False
-6.0,70,131.902457,False
-7.0,70,133.100158,False
-6.0,70,134.36645,False
-6.0,70,135.612691,False
-6.0,70,136.915425,False
-6.0,70,138.194757,False
-6.0,70,139.458354,False
-6.0,70,140.722657,False
-6.0,70,141.920344,False
-7.0,70,202.337758,False
-6.0,70,203.580177,False
-6.0,70,204.862983,False
-6.0,70,206.091295,False
-6.0,70,207.487715,False
-6.0,70,208.748644,False
-6.0,70,209.962486,False
-6.0,70,211.272134,False
-6.0,70,212.558281,False
-6.0,70,213.86353,False
-6.0,70,215.137008,False
-6.0,70,216.411411,False
-6.0,70,217.694845,False
-6.0,70,219.08246,False
-6.0,70,220.357088,False
-7.0,70,221.676245,False
-6.0,70,222.991043,False
-6.0,70,224.283682,False
-6.0,70,225.571087,False
-6.0,70,226.85393,False
-6.0,70,228.573462,False
5.6,64,229.724509,True
-6.0,70,231.083458,False
-6.0,70,232.324714,False
-6.0,70,233.543373,False
-6.0,70,234.806584,False
-6.0,70,236.115446,False
-6.0,70,237.364184,False
-7.0,70,238.616721,False
-6.0,70,299.29671,False
-6.0,70,300.589497,False
-6.0,70,301.941009,False
-6.0,70,303.21423,False
-6.0,70,304.715001,False
-6.0,70,305.91394,False
-6.0,70,307.18332,False
-6.0,70,308.459051,False
-6.0,70,309.758494,False
-6.0,70,311.084084,False
-6.0,70,312.343215,False
-6.0,70,313.692611,False
-6.0,70,314.932873,False
-6.0,70,316.212573,False
-6.0,70,317.528862,False
-6.0,70,318.830745,False
-6.0,70,320.153013,False
-6.0,70,321.390565,False
-6.0,70,322.637788,False
-6.0,70,323.891929,False
8.3,37,324.695529,True
-6.0,70,325.987536,False
-6.0,70,327.197213,False
-6.0,70,328.527872,False
-6.0,70,329.821285,False
-6.0,70,331.118917,False
-6.0,70,332.434866,False
-6.0,70,333.685996,False
-6.0,70,334.878265,False
-6.0,70,336.228212,False
-6.0,70,396.884254,False
-6.0,70,398.096019,False
-6.0,70,399.351977,False
-6.0,70,400.551063,False
-6.0,70,401.772423,False
-7.0,70,402.938489,False
-6.0,70,404.086427,False
-7.0,70,405.218863,False
-7.0,70,406.560779,False
-7.0,70,407.776447,False
-7.0,70,408.996327,False
-6.0,70,410.21087,False
-6.0,70,411.438535,False
-6.0,70,412.656217,False
-6.0,70,413.770944,False
-7.0,70,414.862018,False
-6.0,70,415.969615,False
-6.0,70,417.242865,False
-7.0,70,418.445331,False
-6.0,70,419.59803,False
-6.0,70,420.990353,False
-6.0,70,422.171295,False
-6.0,70,423.412121,False
-6.0,70,424.600143,False
-7.0,70,425.768563,False
-6.0,70,426.980161,False
8.1,39,427.694879,True
-6.0,70,428.872643,False
-6.0,70,430.028619,False
-7.0,70,431.168618,False
-7.0,70,491.545598,False
7.9,41,492.299683,True
-6.0,70,493.55086,False
-7.0,70,494.797156,False
-6.0,70,496.020167,False
-7.0,70,497.222236,False
7.3,47,498.147127,True
-7.0,70,499.522689,False
-6.0,70,500.695436,False
-7.0,70,501.847475,False
-6.0,70,502.986872,False
-7.0,70,504.088023,False
-6.0,70,505.327994,False
-6.0,70,506.524152,False
-7.0,70,507.771149,False
-6.0,70,509.163391,False
7.7,43,509.875133,True
-6.0,70,511.025515,False
