#{"t_start": 1673262676.002148, "env_id": "sokoban-turtle-v0"}
r,l,t
-10.0,46,4.504641
-8.0,30,6.489731
-4.0,40,9.189119
5.0,37,12.041523
-7.0,51,15.886717
-25.0,54,20.123866
-9.0,42,23.507062
10.0,36,26.5412
-23.0,47,30.575036
-18.0,33,33.256546
-16.0,31,35.814888
0.0,48,39.934659
-14.0,52,44.314806
-20.0,40,47.71941
2.0,45,51.700762
18.0,47,81.654043
2.0,40,86.485934
-28.0,52,91.292473
-21.0,39,94.367198
-6.0,45,98.399982
2.0,45,102.082394
-11.0,36,105.355061
-13.0,48,109.507358
-10.0,66,114.87348
-22.0,41,118.701931
-41.0,52,123.135723
-17.0,44,126.863933
-14.0,41,130.469002
-8.0,45,134.651075
-11.0,56,139.348156
-5.0,42,143.309111
-10.0,34,146.087147
-4.0,42,149.70789
-6.0,66,155.730145
-16.0,48,160.36919
-24.0,42,163.910538
5.0,55,168.610108
-8.0,51,173.078408
-3.0,40,176.620345
-8.0,49,180.931469
-12.0,42,184.519225
2.0,38,187.94137
4.0,42,191.567022
-3.0,52,196.375962
4.0,41,199.961374
1.0,55,792.384341
12.0,51,796.929002
10.0,33,800.085872
10.0,40,803.783122
-5.0,59,809.119166
-22.0,58,813.955811
-7.0,37,817.35566
0.0,37,820.72817
0.0,50,825.15915
3.0,59,830.361701
-5.0,49,834.664103
-9.0,49,838.744124
-11.0,35,842.040282
-10.0,36,845.339144
3.0,43,848.961627
11.0,46,852.814007
-9.0,32,856.028118
2.0,44,859.809463
14.0,45,863.909453
2.0,39,866.957202
9.0,49,871.270504
14.0,53,876.272531
-8.0,51,880.70049
-7.0,35,883.55409
-4.0,47,887.848367
1.0,42,891.532266
-16.0,36,894.869446
0.0,39,898.365334
2.0,41,901.945304
-25.0,40,905.529139
-14.0,53,910.120451
-12.0,52,914.740634
-10.0,45,918.879047
4.0,33,921.700612
-16.0,34,924.479035
0.0,46,928.633123
9.0,37,932.017473
-17.0,39,935.579447
-16.0,43,939.324947
-2.0,40,942.923519
-20.0,64,948.465299
16.0,42,952.475749
1.0,50,956.868325
-6.0,49,960.860667
-2.0,41,964.800523
4.0,46,968.679581
19.0,48,1558.969692
18.0,47,1563.209331
-3.0,53,1567.765925
0.0,38,1571.229664
-5.0,49,1575.582987
-11.0,42,1579.250772
6.0,57,1584.459765
-12.0,53,1589.08497
-7.0,49,1593.55545
1.0,41,1597.223442
14.0,50,1601.759604
18.0,60,1607.133967
-10.0,51,1611.614621
22.0,51,1616.145089
8.0,37,1619.696102
-2.0,47,1623.654027
-4.0,33,1626.832033
-16.0,50,1631.350241
0.0,34,1634.182422
-3.0,48,1638.548163
0.0,38,1642.006936
18.0,62,1647.454615
-10.0,49,1651.859277
-16.0,46,1655.747371
5.0,40,1659.454516
7.0,43,1663.701052
-4.0,43,1667.401043
21.0,37,1670.833284
2.0,53,1675.551843
1.0,55,1680.607848
1.0,42,1684.207746
15.0,56,1688.965269
0.0,45,1693.144068
-1.0,75,1699.584059
-7.0,56,1704.821523
-6.0,44,1708.66502
0.0,45,1713.061444
0.0,68,1719.099798
-1.0,44,1722.926113
5.0,46,1727.243912
5.0,33,1730.142793
3.0,52,1734.803605
-1.0,63,1740.374403
10.0,58,2332.107402
5.0,38,2335.618977
-4.0,47,2339.870686
16.0,40,2343.480375
6.0,42,2347.229879
-4.0,52,2351.859268
8.0,53,2356.894303
-1.0,42,2360.969071
9.0,33,2364.064523
14.0,43,2368.46446
14.0,37,2371.925618
5.0,40,2375.710306
24.0,32,2378.494223
-5.0,39,2382.115316
10.0,48,2386.528216
4.0,53,2391.181219
6.0,59,2396.694779
0.0,45,2401.040468
5.0,45,2404.920026
31.0,41,2408.561392
17.0,50,2413.052914
24.0,49,2417.447997
10.0,58,2422.868209
5.0,50,2427.595596
7.0,37,2431.062334
14.0,49,2435.207017
2.0,38,2438.657511
9.0,42,2442.407425
7.0,48,2446.813053
10.0,53,2451.854535
5.0,38,2454.996555
2.0,47,2459.578303
0.0,36,2463.264482
2.0,65,2469.066824
5.0,45,2473.316966
-9.0,47,2477.315591
26.0,55,2482.555307
6.0,40,2486.21175
6.0,40,2489.786871
8.0,45,2493.736789
-3.0,37,2497.23175
4.0,56,2502.422635
10.0,60,2507.905052
-4.0,35,2510.85912
7.0,47,2515.249372
1.0,44,3103.581161
10.0,50,3108.198944
14.0,48,3112.671272
3.0,32,3115.520084
11.0,47,3119.857943
19.0,52,3124.542843
2.0,56,3129.702946
-1.0,31,3132.517786
3.0,49,3136.932088
16.0,48,3141.456149
10.0,62,3147.215493
7.0,41,3150.906306
24.0,48,3155.278741
0.0,33,3158.081103
8.0,56,3163.24272
5.0,53,3167.974384
18.0,59,3173.48784
-6.0,49,3177.891454
8.0,56,3182.711576
17.0,32,3185.528186
-9.0,47,3190.147887
3.0,38,3194.035111
11.0,44,3197.956091
14.0,34,3201.25259
17.0,54,3205.995466
7.0,50,3210.657158
-5.0,45,3214.997405
4.0,34,3217.910465
-2.0,42,3221.637316
20.0,53,3228.123029
19.0,49,3233.670239
34.0,60,3239.158356
0.0,50,3377.404578
11.0,61,3383.503167
19.0,49,3387.515076
13.0,42,3391.61711
0.0,43,3395.381052
19.0,46,3399.744551
-2.0,35,3402.700985
11.0,37,3406.174372
24.0,39,3409.643433
3.0,47,3413.706991
5.0,46,3417.976684
18.0,44,3421.896405
9.0,42,4011.693575
15.0,54,4016.445653
16.0,57,4055.156443
6.0,41,4058.875596
8.0,53,4063.528871
3.0,43,4067.315886
8.0,47,4071.726535
12.0,33,4074.627094
8.0,46,4078.937718
5.0,72,4085.564739
13.0,46,4089.973152
2.0,54,4094.724853
-3.0,57,4100.127041
10.0,32,4103.033251
20.0,34,4106.002877
12.0,36,4109.528273
14.0,47,4114.17778
7.0,40,4117.783237
6.0,43,4121.591737
7.0,42,4125.388786
16.0,53,4130.635121
21.0,48,4134.814847
17.0,49,4139.349357
-1.0,52,4143.979517
22.0,53,4149.069844
4.0,44,4152.929671
8.0,49,4157.528261
11.0,46,4162.153622
1.0,47,4166.064065
0.0,72,4172.984329
11.0,45,4176.851217
3.0,38,4180.394174
19.0,54,4185.197181
33.0,51,4189.8599
12.0,40,4193.440886
3.0,63,4199.452197
1.0,44,4203.379771
32.0,47,4207.779963
-3.0,43,4211.602839
31.0,54,4216.386794
-2.0,55,4221.608634
5.0,32,4224.417004
5.0,44,4228.74326
12.0,58,4817.917284
22.0,44,4822.170837
3.0,55,4827.274101
8.0,60,4832.832598
16.0,41,4836.668988
10.0,47,4841.48807
0.0,46,4846.015847
12.0,52,4850.635261
16.0,45,4854.579884
-8.0,60,4860.061376
15.0,49,4864.621798
9.0,34,4867.941052
