#{"t_start": 1673262673.7438629, "env_id": "sokoban-turtle-v0"}
r,l,t
-7.0,38,6.172692
14.0,47,9.354582
-26.0,50,12.907933
-26.0,49,16.589561
4.0,45,20.00121
-26.0,59,24.843087
-2.0,45,28.645599
-7.0,55,33.065936
-4.0,48,37.188163
-5.0,41,40.621731
-8.0,40,44.042729
-11.0,38,47.28526
0.0,47,51.364428
12.0,56,55.934531
-4.0,57,88.510734
-7.0,50,92.888501
-10.0,56,97.926978
4.0,47,101.689228
-11.0,52,106.095781
-21.0,45,110.13368
3.0,37,113.30436
-1.0,47,117.064405
-13.0,54,121.879751
-15.0,30,124.533058
-6.0,57,129.299661
-5.0,46,133.571515
-6.0,41,137.105091
7.0,31,139.760275
-12.0,41,143.324542
-2.0,38,146.713765
-6.0,38,150.118993
-7.0,29,152.656377
-5.0,51,157.149231
-15.0,45,161.281678
-4.0,48,165.554453
-26.0,33,168.746891
-6.0,42,172.372494
-8.0,46,176.264098
8.0,49,180.588641
11.0,37,183.866341
-16.0,41,187.416148
-3.0,52,191.901347
-4.0,41,195.489542
4.0,49,199.801584
-19.0,44,203.835507
-8.0,52,796.171939
7.0,36,799.2777
-10.0,48,803.603337
3.0,50,808.263242
-12.0,40,811.740552
-14.0,44,815.834009
2.0,55,820.501826
-6.0,42,824.150911
-4.0,38,827.615998
1.0,48,831.899457
-8.0,48,836.15946
-28.0,59,841.43399
-5.0,68,847.115773
10.0,46,851.311986
0.0,40,854.848946
21.0,39,858.428366
-28.0,48,862.76292
13.0,41,866.311933
4.0,43,869.984892
11.0,50,874.345955
9.0,60,879.636044
0.0,63,885.03057
4.0,33,888.254592
20.0,44,892.0574
-15.0,50,896.446501
-1.0,40,899.940953
1.0,59,905.310141
23.0,46,909.501447
6.0,49,913.912395
-11.0,56,918.761317
-11.0,57,923.831022
-8.0,51,928.236236
-9.0,51,932.676245
-11.0,46,936.959829
16.0,38,940.028887
-14.0,49,944.439612
-6.0,46,948.668874
4.0,37,952.088643
-10.0,49,956.427994
-10.0,39,959.576579
10.0,36,962.892142
6.0,45,967.043518
-6.0,55,971.815345
-11.0,53,1562.368673
-5.0,40,1565.79407
-4.0,56,1570.942231
2.0,41,1574.48654
10.0,52,1579.001036
-4.0,51,1583.563661
2.0,51,1588.018985
-2.0,44,1592.208185
-8.0,43,1596.009704
14.0,51,1600.54061
16.0,47,1605.012111
1.0,38,1608.461952
-5.0,38,1611.916584
-4.0,45,1615.738894
0.0,48,1620.249134
16.0,46,1624.145685
0.0,33,1627.265108
21.0,41,1630.87988
1.0,49,1635.329586
-3.0,45,1639.205675
-12.0,39,1642.713961
9.0,50,1647.163175
9.0,42,1650.853068
15.0,50,1655.311258
5.0,32,1658.381736
7.0,36,1661.478436
-10.0,48,1666.051615
0.0,56,1671.093901
-5.0,36,1674.264158
5.0,53,1678.877258
-2.0,43,1682.961505
-5.0,53,1687.461228
0.0,40,1691.035491
2.0,45,1695.23608
-6.0,42,1698.83471
9.0,44,1702.582021
10.0,42,1706.380957
2.0,48,1710.797792
4.0,47,1715.305849
-8.0,47,1719.563833
-4.0,49,1723.655495
6.0,31,1726.738672
5.0,40,1730.331753
5.0,45,1734.202402
-2.0,47,1738.689306
-12.0,43,1742.402477
12.0,48,2333.260901
-1.0,32,2336.090134
9.0,51,2340.611955
-4.0,41,2344.137583
13.0,38,2347.66044
22.0,45,2351.922586
10.0,45,2355.879767
5.0,39,2359.7457
8.0,53,2364.405189
18.0,51,2369.874387
-1.0,44,2374.05826
4.0,40,2377.840249
-5.0,32,2380.637146
5.0,42,2384.409677
4.0,35,2387.773309
11.0,54,2392.496469
27.0,51,2397.216124
2.0,55,2402.454616
-5.0,48,2406.475318
-1.0,51,2411.361428
11.0,47,2415.343969
4.0,34,2418.600833
9.0,45,2422.417027
9.0,39,2426.235542
8.0,34,2429.220001
7.0,43,2433.413497
3.0,39,2436.997088
-3.0,36,2440.016298
8.0,56,2445.196768
-1.0,74,2451.817405
4.0,47,2456.146107
5.0,49,2460.796587
2.0,54,2465.850372
11.0,52,2470.582206
13.0,53,2475.613123
27.0,44,2479.439896
-4.0,50,2484.066761
-8.0,46,2488.400668
1.0,62,2493.897404
18.0,49,2498.497078
0.0,53,2503.170594
24.0,46,2507.416119
12.0,46,2511.425385
1.0,42,2515.546221
-3.0,67,3105.823353
4.0,72,3112.377415
2.0,46,3116.694271
6.0,35,3120.027226
1.0,38,3123.23964
8.0,53,3128.306036
5.0,49,3132.736087
14.0,49,3136.832267
20.0,49,3141.318633
11.0,35,3144.758369
7.0,42,3148.692828
10.0,44,3152.509913
19.0,53,3157.571983
12.0,42,3161.201519
14.0,48,3165.587
5.0,33,3168.500522
4.0,55,3173.794374
23.0,38,3176.918507
7.0,52,3181.840307
5.0,38,3185.010363
1.0,39,3188.554332
6.0,43,3192.958274
5.0,37,3196.436182
8.0,57,3201.768385
1.0,32,3204.612633
0.0,53,3209.306514
20.0,40,3213.066695
15.0,49,3217.619833
3.0,54,3222.723691
5.0,41,3226.41468
-2.0,74,3235.808248
5.0,46,3240.175165
9.0,43,3370.005253
8.0,31,3380.530074
8.0,28,3383.20385
25.0,60,3388.651293
11.0,48,3393.067828
6.0,74,3399.707612
20.0,44,3403.860627
25.0,42,3407.496994
8.0,66,3413.24696
12.0,50,3417.827197
28.0,65,3423.929222
6.0,48,4014.044948
14.0,44,4017.907675
6.0,57,4056.618454
24.0,51,4061.226346
10.0,47,4065.56829
10.0,52,4070.165827
11.0,37,4073.705158
16.0,37,4076.814375
0.0,49,4081.287701
6.0,48,4085.901161
15.0,47,4090.389823
8.0,50,4094.915081
4.0,51,4099.511735
9.0,51,4104.254388
0.0,44,4108.141099
24.0,62,4113.987
15.0,50,4118.652987
18.0,48,4123.042206
-3.0,55,4128.307198
32.0,61,4134.034388
20.0,52,4138.648378
-4.0,30,4141.478657
20.0,44,4145.266929
5.0,43,4149.410529
5.0,41,4153.132196
9.0,55,4157.951306
15.0,56,4163.568907
21.0,55,4168.36726
19.0,51,4173.468683
6.0,35,4176.362446
6.0,52,4180.941539
23.0,42,4184.777511
0.0,47,4189.212742
-3.0,33,4192.15976
21.0,42,4196.271424
25.0,46,4200.122989
4.0,56,4205.513614
13.0,47,4209.917856
10.0,64,4215.668966
17.0,52,4220.329982
15.0,58,4225.630665
14.0,56,4230.987728
-7.0,59,4820.211564
-6.0,68,4826.591387
9.0,47,4831.293634
10.0,47,4835.739108
2.0,49,4840.35164
10.0,52,4845.649448
5.0,53,4850.328476
17.0,59,4855.724155
18.0,45,4859.727346
17.0,39,4863.204965
34.0,60,4868.781862
3.0,53,4873.837297
-3.0,49,4878.553322
34.0,47,4882.525274
-1.0,45,5040.699825
24.0,54,5045.400711
19.0,34,5048.67762
19.0,58,5053.654456
25.0,50,5058.238886
12.0,49,5062.710067
17.0,40,5066.416623
14.0,43,5070.550386
9.0,43,5074.385025
26.0,66,5118.671451
16.0,40,5173.779117
8.0,46,5178.116331
-5.0,50,5182.645797
6.0,56,5274.012954
35.0,40,5277.95186
4.0,49,5298.037988
6.0,56,5303.767379
-4.0,58,5309.090569
11.0,53,5313.983838
12.0,37,5317.515852
15.0,44,5321.430838
7.0,43,5325.784902
4.0,44,5329.740817
15.0,54,5335.035667
18.0,63,5341.296291
4.0,49,5345.750479
12.0,43,5349.614761
15.0,53,5941.500958
9.0,52,5946.311365
14.0,76,5953.319962
5.0,61,5958.963934
2.0,47,5977.65567
7.0,53,5982.542991
26.0,45,5986.876077
6.0,47,5991.103437
21.0,50,5996.065606
10.0,48,6000.460773
20.0,53,6005.212233
15.0,46,6009.572397
18.0,38,6013.240878
-7.0,48,6017.757529
32.0,49,6022.247
43.0,69,6028.244558
16.0,46,6084.994039
-2.0,43,6088.864359
13.0,46,6093.227725
37.0,54,6098.098938
21.0,51,6102.752651
6.0,55,6107.602402
5.0,39,6110.952904
50.0,71,6117.185658
18.0,51,6121.69786
7.0,45,6174.936842
20.0,55,6179.870333
25.0,50,6184.458702
15.0,52,6188.968272
1.0,39,6192.476799
18.0,55,6197.610042
9.0,62,6203.035957
20.0,57,6239.625936
21.0,47,6243.675641
21.0,47,6247.93327
-2.0,47,6252.183392
-1.0,39,6255.783678
