#{"t_start": 1683222296.801706, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
9.0,14,0.238489
11.0,16,0.376352
6.0,8,0.422786
3.0,7,0.47777
5.0,18,18.4001
4.0,12,18.459344
-1.0,9,18.534006
1.0,13,18.582927
7.0,13,18.684571
19.0,10,18.725176
15.0,14,18.779004
10.0,11,34.801071
2.0,13,34.921185
3.0,11,52.461683
10.0,9,68.637733
7.0,9,68.696407
5.0,9,86.350748
9.0,17,151.702673
14.0,19,151.890833
15.0,11,151.974596
7.0,12,170.751643
6.0,14,170.852986
10.0,20,171.087249
9.0,16,171.179096
2.0,7,188.919349
6.0,17,207.547278
8.0,12,224.021583
12.0,12,241.643953
7.0,17,258.087391
5.0,12,258.177388
12.0,13,258.288281
0.0,9,258.364403
14.0,11,308.814031
9.0,13,308.886503
6.0,10,308.962616
7.0,20,309.129356
-2.0,8,325.986427
2.0,11,343.556071
4.0,8,343.62604
-9.0,32,360.080146
0.0,5,366.421123
9.0,12,366.520294
14.0,21,408.202426
21.0,16,423.879999
10.0,9,423.958793
19.0,20,424.119641
8.0,11,424.529152
-2.0,24,466.59525
5.0,16,466.736575
0.0,11,466.819096
24.0,8,483.96442
11.0,12,484.107234
5.0,9,484.159089
11.0,15,496.375701
10.0,21,496.585166
6.0,12,496.679993
-4.0,12,496.758996
20.0,8,510.433992
9.0,8,524.789512
9.0,19,524.955863
-2.0,11,525.456388
16.0,24,542.500736
0.0,13,558.82261
0.0,18,575.610943
7.0,10,583.207893
6.0,13,591.274357
10.0,11,602.533408
4.0,14,636.649467
14.0,11,636.958765
-4.0,14,670.037507
11.0,16,670.151824
17.0,17,670.29143
4.0,9,670.349251
10.0,14,670.477406
21.0,10,685.999182
14.0,18,757.266861
4.0,6,757.308167
7.0,10,774.050333
4.0,9,775.461218
3.0,19,775.66972
5.0,7,775.733284
11.0,15,792.449061
2.0,9,792.516926
0.0,16,793.052899
5.0,12,793.139882
-2.0,13,793.243456
7.0,15,793.376677
4.0,17,793.598709
5.0,11,793.682272
0.0,9,793.830468
-4.0,8,793.996673
-2.0,12,794.071792
5.0,11,794.165785
-1.0,15,794.300447
21.0,11,794.370533
15.0,11,794.446443
21.0,15,794.549196
2.0,8,827.430024
20.0,23,843.861295
0.0,8,843.913299
8.0,16,844.070999
16.0,11,844.871349
6.0,13,861.52317
11.0,24,872.946438
-2.0,14,940.289764
16.0,16,941.078454
0.0,10,941.144356
4.0,12,941.248226
0.0,12,957.754134
0.0,10,998.125682
11.0,15,998.229403
30.0,10,1014.758013
22.0,9,1014.827946
25.0,13,1033.657984
-4.0,18,1050.892219
12.0,19,1051.021942
4.0,13,1067.280039
6.0,15,1082.109984
14.0,13,1098.527167
5.0,12,1098.604131
-10.0,10,1115.140439
9.0,22,1115.306113
5.0,13,1115.396137
8.0,9,1115.452368
21.0,15,1147.929277
7.0,11,1147.993162
6.0,12,1148.21486
4.0,15,1148.315943
9.0,13,1165.260145
7.0,11,1165.369686
-1.0,10,1181.896525
2.0,9,1188.396199
8.0,10,1188.508566
6.0,25,1188.695893
-1.0,11,1188.80543
15.0,16,1223.073529
5.0,8,1223.119179
8.0,18,1223.25352
3.0,11,1223.345995
12.0,11,1239.852853
-2.0,8,1270.972139
1.0,13,1271.080049
