000.txt,0.6,-7.729999999999985
001.txt,0.0,-19.1
002.txt,0.0,-19.900000000000013
003.txt,0.0,-20.00000000000001
004.txt,0.0,-20.00000000000001
005.txt,0.0,-19.900000000000013
006.txt,0.0,-19.600000000000005
007.txt,0.1,-17.410000000000007
008.txt,0.0,-20.00000000000001
009.txt,0.8,0.35000000000000286
