#{"t_start": 1685121496.7221482, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.0,30,12.265153,False
-3.0,30,12.704756,False
-3.0,30,13.059916,False
-3.0,30,13.427293,False
-3.0,30,13.758723,False
-3.0,30,14.119007,False
-3.0,30,14.428668,False
-3.0,30,14.742636,False
-3.0,30,15.101919,False
-3.0,30,15.462551,False
-3.0,30,15.808317,False
-3.0,30,16.20274,False
-3.0,30,16.6345,False
-3.0,30,17.071325,False
-3.0,30,17.485823,False
-3.0,30,17.955943,False
-3.0,30,18.433765,False
-3.0,30,18.892285,False
-3.0,30,19.3969,False
-3.0,30,19.880326,False
-3.0,30,20.576615,False
-3.0,30,21.098727,False
-3.0,30,21.622507,False
-3.0,30,22.15308,False
-3.0,30,22.686887,False
-3.0,30,23.222845,False
-3.0,30,23.734513,False
-3.0,30,24.214444,False
-3.0,30,24.73507,False
-3.0,30,25.22965,False
-3.0,30,25.760298,False
-3.0,30,26.269236,False
-3.0,30,26.790932,False
8.5,25,27.238936,True
-3.0,30,27.767268,False
-3.0,30,28.296452,False
-3.0,30,28.824484,False
-3.0,30,29.353484,False
-3.0,30,29.895212,False
9.9,11,30.087503,True
-3.0,30,30.613125,False
-3.0,30,31.139387,False
-3.0,30,31.847439,False
9.7,13,32.086838,True
-3.0,30,32.652503,False
-3.0,30,33.179573,False
-3.0,30,33.659483,False
-3.0,30,34.160223,False
-3.0,30,34.699418,False
-3.0,30,35.220323,False
-3.0,30,35.722907,False
-3.0,30,36.207152,False
-3.0,30,36.746077,False
-3.0,30,37.228917,False
-3.0,30,37.713002,False
-3.0,30,38.23355,False
-3.0,30,38.78847,False
-3.0,30,39.290492,False
-3.0,30,39.844033,False
-3.0,30,40.386742,False
-3.0,30,40.917189,False
-3.0,30,41.448274,False
9.7,13,41.665757,True
-3.0,30,42.17309,False
-3.0,30,42.772026,False
-3.0,30,43.28652,False
-3.0,30,43.818814,False
-3.0,30,44.276081,False
-3.0,30,44.773162,False
-3.0,30,45.307755,False
-3.0,30,105.15379,False
9.2,18,105.462401,True
-3.0,30,105.993181,False
-3.0,30,106.515387,False
-3.0,30,107.057135,False
-3.0,30,107.598515,False
-3.0,30,108.109021,False
-3.0,30,108.627726,False
-3.0,30,109.129157,False
-3.0,30,109.644099,False
-3.0,30,110.147355,False
-3.0,30,110.683525,False
-3.0,30,111.199498,False
-3.0,30,111.705524,False
-3.0,30,112.237525,False
-3.0,30,112.870156,False
-3.0,30,113.400451,False
