#{"t_start": 1685121497.0015087, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.0,30,11.984938,False
-3.0,30,12.426014,False
-3.0,30,12.782569,False
-3.0,30,13.148798,False
-3.0,30,13.480877,False
-3.0,30,13.840623,False
-3.0,30,14.151316,False
9.9,11,14.2715,True
-3.0,30,14.597824,False
-3.0,30,14.959032,False
-3.0,30,15.308788,False
-3.0,30,15.670439,False
-3.0,30,16.088432,False
-3.0,30,16.525546,False
-3.0,30,16.944949,False
-3.0,30,17.381181,False
-3.0,30,17.847629,False
-3.0,30,18.301779,False
-3.0,30,18.799311,False
-3.0,30,19.295029,False
-3.0,30,19.807851,False
-3.0,30,20.494638,False
-3.0,30,21.019313,False
-3.0,30,21.548064,False
-3.0,30,22.073856,False
-3.0,30,22.609816,False
-3.0,30,23.145735,False
-3.0,30,23.622395,False
-3.0,30,24.137243,False
-3.0,30,24.649877,False
-3.0,30,25.150709,False
-3.0,30,25.665554,False
-3.0,30,26.191488,False
8.9,21,26.550413,True
-3.0,30,27.080269,False
-3.0,30,27.615639,False
-3.0,30,28.148658,False
-3.0,30,28.664507,False
-3.0,30,29.2074,False
-3.0,30,29.736031,False
-3.0,30,30.260592,False
-3.0,30,30.785378,False
-3.0,30,31.494119,False
-3.0,30,32.069703,False
-3.0,30,32.608507,False
-3.0,30,33.10948,False
-3.0,30,33.590691,False
-3.0,30,34.111073,False
-3.0,30,34.657504,False
-3.0,30,35.162317,False
-3.0,30,35.651776,False
-3.0,30,36.15573,False
8.8,22,36.555605,True
-3.0,30,37.03098,False
-3.0,30,37.525908,False
-3.0,30,38.044779,False
-3.0,30,38.601318,False
-3.0,30,39.108928,False
-3.0,30,39.658474,False
-3.0,30,40.208734,False
-3.0,30,40.731004,False
-3.0,30,41.247737,False
8.7,23,41.644763,True
-3.0,30,42.234427,False
-3.0,30,42.744449,False
-3.0,30,43.266739,False
8.7,23,43.663712,True
-3.0,30,44.124446,False
-3.0,30,44.633871,False
-3.0,30,104.472481,False
9.7,13,104.707614,True
-3.0,30,105.242048,False
-3.0,30,105.773159,False
-3.0,30,106.293066,False
-3.0,30,106.842249,False
8.3,27,107.320698,True
-3.0,30,107.830258,False
-3.0,30,108.350158,False
-3.0,30,108.850281,False
-3.0,30,109.36377,False
-3.0,30,109.870078,False
8.7,23,110.27278,True
-3.0,30,110.792399,False
-3.0,30,111.311168,False
8.8,22,111.697067,True
10.2,8,111.835555,True
-3.0,30,112.474424,False
-3.0,30,113.002235,False
8.3,27,113.473288,True
-3.0,30,114.018782,False
-3.0,30,114.552345,False
8.4,26,115.015433,True
-3.0,30,115.566657,False
-3.0,30,116.110817,False
-3.0,30,116.616048,False
-3.0,30,117.132871,False
-3.0,30,117.669091,False
-3.0,30,118.21558,False
8.4,26,118.68888,True
-3.0,30,119.22581,False
9.7,13,119.46205,True
-3.0,30,119.971343,False
9.2,18,120.282351,True
-3.0,30,120.805382,False
-3.0,30,121.352564,False
-3.0,30,121.885283,False
-3.0,30,122.433246,False
-3.0,30,122.970002,False
-3.0,30,123.52366,False
-3.0,30,124.166439,False
-3.0,30,124.702457,False
8.1,29,125.244467,True
-3.0,30,125.753895,False
9.2,18,126.085251,True
-3.0,30,126.607987,False
-3.0,30,127.133944,False
-3.0,30,127.666218,False
-3.0,30,128.20212,False
-3.0,30,128.729659,False
9.2,18,129.048502,True
-3.0,30,129.557509,False
-3.0,30,130.106235,False
-3.0,30,130.626208,False
9.3,17,130.935369,True
-3.0,30,131.45343,False
9.9,11,131.639134,True
9.2,18,131.910036,True
-3.0,30,132.425577,False
-3.0,30,132.968558,False
-3.0,30,133.504486,False
-3.0,30,134.02658,False
-3.0,30,134.552913,False
-3.0,30,135.218285,False
-3.0,30,135.744444,False
-3.0,30,136.286895,False
-3.0,30,136.841945,False
-3.0,30,137.339736,False
-3.0,30,137.861175,False
-3.0,30,138.378379,False
9.1,19,138.713497,True
-3.0,30,139.253477,False
-3.0,30,139.766364,False
-3.0,30,140.313726,False
-3.0,30,140.844165,False
8.4,26,201.288752,True
-3.0,30,201.832547,False
-3.0,30,202.353984,False
-3.0,30,202.88566,False
8.7,23,203.290439,True
8.8,22,203.69724,True
9.3,17,203.989414,True
-3.0,30,204.481908,False
8.7,23,204.892189,True
-3.0,30,205.4159,False
-3.0,30,206.052762,False
9.3,17,206.348225,True
-3.0,30,206.885805,False
-3.0,30,207.414216,False
-3.0,30,207.939034,False
10.0,10,208.106998,True
9.4,16,208.393763,True
9.9,11,208.577073,True
-3.0,30,209.097786,False
-3.0,30,209.63008,False
9.8,12,209.835844,True
-3.0,30,210.393926,False
9.1,19,210.732744,True
-3.0,30,211.244979,False
