#{"t_start": 1684547322.6124678, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
24.0,48,28.716573,0,1,0
5.0,11,43.518755,0,2,0
0.0,41,45.38367,0,1,0
15.0,29,59.10405,0,2,0
24.0,30,78.923975,0,1,0
19.0,18,79.03676,0,1,0
10.0,24,91.295965,0,2,0
9.0,125,188.042523,0,1,0
10.0,32,201.822374,0,2,0
10.0,39,215.963259,0,1,0
23.0,36,252.50063,0,1,0
8.0,29,258.677064,0,1,0
10.0,35,285.054172,0,1,0
5.0,11,302.099717,6,1,0.75
9.0,11,313.465306,0,1,0
9.0,101,382.063257,0,2,0
13.0,72,453.848606,0,1,0
19.0,22,472.616818,0,1,0
-5.0,33,488.716786,4,1,0.7
19.0,13,498.132985,0,2,0
9.0,30,510.554159,0,1,0
23.0,17,522.909959,14,2,0.0
9.0,17,545.625236,0,1,0
15.0,27,557.065555,0,2,0
9.0,30,566.042427,0,1,0
37.0,38,590.031743,18,1,0.0
5.0,19,597.853738,0,2,0
44.0,27,619.633346,0,1,0
10.0,34,631.80385,0,1,0
17.0,35,653.495743,2,1,0.3
17.0,33,683.133224,0,1,0
10.0,38,699.663453,0,1,0
19.0,21,714.945975,0,1,0
20.0,15,739.14282,0,0,0
15.0,16,742.475259,0,1,0
14.0,19,742.610971,0,1,0
5.0,27,750.328687,0,0,0
18.0,40,788.314412,0,1,0
14.0,21,788.768898,0,1,0
29.0,35,813.503011,6,1,0.2
19.0,125,879.275731,0,1,0
5.0,20,904.082278,0,2,0
14.0,79,953.08068,0,2,0
18.0,18,969.8945,0,1,0
18.0,35,982.42599,0,1,0
5.0,29,994.919486,0,2,0
13.0,29,1004.478628,0,1,0
10.0,36,1004.804506,0,1,0
15.0,22,1018.647455,0,2,0
37.0,49,1031.01547,10,2,0.1
15.0,30,1054.279137,0,2,0
19.0,31,1076.063437,0,1,0
17.0,125,1157.188113,0,1,0
13.0,42,1182.496526,0,2,0
12.0,32,1202.411442,0,2,0
29.0,122,1302.101881,0,1,0
5.0,29,1302.289118,0,2,0
38.0,15,1314.667535,18,1,0.0
18.0,22,1339.133774,0,1,0
14.0,51,1394.336018,0,1,0
6.0,64,1444.503121,0,0,0
25.0,18,1452.235352,0,1,0
31.0,26,1477.142617,18,2,0.0
19.0,23,1513.670935,0,1,0
27.0,8,1525.906842,12,1,0.0
31.0,52,1555.57691,9,1,0.4
10.0,17,1566.394867,0,2,0
19.0,20,1578.790907,0,1,0
13.0,31,1601.831488,0,1,0
0.0,19,1614.474864,0,2,0
15.0,43,1627.115979,0,1,0
18.0,40,1658.57283,0,3,0
19.0,99,1718.889799,0,1,0
5.0,125,1757.616626,0,2,0
9.0,36,1779.124768,4,1,0.95
4.0,19,1779.341138,0,2,0
14.0,76,1830.420912,0,2,0
10.0,25,1830.956164,0,1,0
9.0,37,1866.55748,0,1,0
10.0,31,1878.916455,0,2,0
4.0,16,1879.052526,0,2,0
19.0,15,1879.296726,0,2,0
15.0,36,1916.344037,0,2,0
0.0,26,1940.253938,0,2,0
24.0,14,1952.39953,0,1,0
0.0,103,1970.34852,0,1,0
4.0,34,1982.768703,9,1,0.95
28.0,26,1989.341535,0,1,0
24.0,22,2013.667506,0,2,0
24.0,22,2034.629675,0,2,0
14.0,53,2047.360028,0,1,0
32.0,86,2125.517005,9,1,0.0
13.0,55,2166.91091,0,1,0
-5.0,42,2195.922605,0,1,0
25.0,49,2232.641479,0,0,0
14.0,16,2264.740681,0,1,0
23.0,39,2293.262875,0,1,0
40.0,22,2304.127424,13,1,0.2
29.0,48,2316.933712,0,2,0
14.0,37,2318.665619,0,1,0
22.0,11,2330.962877,8,1,0.0
-1.0,58,2366.586409,0,1,0
9.0,14,2366.734097,0,2,0
9.0,23,2366.971403,0,1,0
0.0,125,2413.371311,0,0,0
9.0,80,2499.660312,0,1,0
19.0,40,2557.932416,0,2,0
18.0,33,2558.245718,0,1,0
24.0,18,2570.588572,0,2,0
24.0,14,2582.936569,15,2,0.0
28.0,14,2602.068232,14,1,0.0
14.0,13,2602.198826,0,2,0
24.0,58,2630.601667,11,1,0.0
10.0,22,2642.967311,0,1,0
24.0,16,2648.770148,0,3,0
29.0,26,2649.869521,0,1,0
13.0,49,2692.847386,0,1,0
18.0,82,2755.407819,0,1,0
24.0,104,2804.32817,0,1,0
14.0,125,2926.479,0,2,0
28.0,19,2940.471878,10,1,0.0
8.0,13,2943.709656,4,1,1.0
24.0,61,2980.773526,0,1,0
9.0,125,3006.801594,0,2,0
8.0,27,3012.180879,0,1,0
0.0,125,3095.175085,0,0,0
0.0,49,3135.872451,0,1,0
18.0,103,3226.741321,0,1,0
5.0,40,3254.679528,0,1,0
13.0,25,3266.604936,0,1,0
1.0,27,3266.939366,0,1,0
10.0,43,3279.038777,0,1,0
13.0,11,3279.146368,0,1,0
12.0,88,3331.159051,7,1,0.05
10.0,78,3380.564821,0,2,0
10.0,38,3380.840035,0,0,0
10.0,51,3411.004303,0,1,0
15.0,22,3421.56711,0,1,0
5.0,30,3432.017896,0,2,0
4.0,29,3444.387427,0,1,0
14.0,28,3454.908428,0,2,0
4.0,16,3455.016598,0,2,0
13.0,45,3455.35021,0,1,0
14.0,28,3479.441453,0,1,0
20.0,18,3494.308043,0,1,0
14.0,15,3494.413661,0,1,0
10.0,73,3494.917225,0,1,0
14.0,26,3507.28762,0,2,0
5.0,81,3535.063334,0,2,0
8.0,41,3547.145365,0,2,0
18.0,42,3621.533634,0,3,0
18.0,59,3663.082464,0,1,0
8.0,32,3686.834492,0,1,0
29.0,16,3687.068435,0,1,0
10.0,37,3724.096255,0,2,0
24.0,26,3724.444513,0,1,0
18.0,28,3743.38141,0,1,0
19.0,21,3754.132211,0,1,0
13.0,27,3765.717982,0,1,0
14.0,48,3802.273761,0,1,0
16.0,35,3821.402046,0,2,0
-10.0,20,3822.17594,6,1,1.0
10.0,14,3858.259306,0,2,0
5.0,125,3936.98239,0,2,0
2.0,15,3953.079975,6,1,0.85
5.0,28,3965.472017,0,1,0
0.0,33,3990.168914,0,0,0
14.0,43,4033.039767,0,1,0
23.0,41,4056.3345,0,1,0
27.0,23,4078.839234,8,2,0.25
8.0,74,4107.879006,5,2,0.15
14.0,16,4108.007798,0,1,0
15.0,61,4127.76533,0,2,0
10.0,30,4129.304668,0,1,0
21.0,13,4141.616029,21,2,0.0
18.0,18,4141.740732,0,2,0
20.0,35,4170.928645,0,2,0
13.0,22,4198.012992,0,2,0
23.0,20,4224.66735,10,1,0.0
33.0,17,4224.772945,0,1,0
17.0,19,4224.932136,0,1,0
9.0,125,4295.998421,0,1,0
25.0,17,4296.121857,0,0,0
14.0,46,4343.583382,0,1,0
19.0,45,4376.632199,0,1,0
14.0,38,4388.291534,0,1,0
14.0,36,4432.317319,0,2,0
18.0,43,4445.467359,0,1,0
18.0,16,4469.08979,6,1,0.15
19.0,125,4544.842646,0,1,0
14.0,13,4556.636969,0,1,0
9.0,60,4596.068881,0,1,0
16.0,19,4620.563436,0,2,0
23.0,125,4698.544276,0,1,0
5.0,25,4723.382975,0,1,0
10.0,41,4761.339268,0,1,0
28.0,25,4776.994441,6,1,0.15
25.0,15,4789.330731,11,1,0.0
14.0,20,4801.781967,0,1,0
10.0,59,4838.812772,0,1,0
12.0,22,4850.63093,0,2,0
8.0,33,4875.259134,0,1,0
25.0,21,4887.044037,0,2,0
24.0,25,4910.638165,0,2,0
25.0,18,4931.854776,0,1,0
4.0,57,4970.181039,0,1,0
0.0,80,5041.430086,0,1,0
11.0,28,5066.430078,0,1,0
14.0,80,5100.567278,0,1,0
-5.0,55,5135.019605,0,1,0
19.0,34,5159.605513,0,1,0
0.0,65,5192.857421,0,2,0
5.0,42,5205.33742,0,2,0
10.0,24,5205.552931,0,2,0
13.0,37,5217.573154,0,1,0
18.0,52,5244.351773,0,1,0
14.0,24,5256.759651,0,1,0
4.0,15,5256.905192,0,1,0
19.0,18,5268.498952,0,1,0
9.0,28,5291.450346,0,3,0
14.0,23,5340.586485,0,2,0
28.0,42,5396.947631,0,1,0
14.0,45,5426.641356,0,1,0
9.0,26,5426.879931,0,1,0
5.0,125,5481.241816,0,2,0
15.0,59,5519.772262,0,1,0
33.0,33,5534.197241,0,2,0
12.0,20,5548.792499,0,2,0
19.0,25,5569.718746,0,1,0
15.0,26,5581.877054,0,2,0
14.0,27,5589.603833,0,1,0
29.0,16,5600.817861,0,1,0
9.0,18,5610.949389,0,3,0
4.0,67,5662.318222,0,1,0
19.0,40,5664.81249,0,1,0
13.0,90,5719.425049,0,1,0
29.0,6,5743.92874,24,2,0.0
10.0,23,5754.666706,0,2,0
10.0,25,5766.809964,0,2,0
5.0,41,5815.987363,0,0,0
14.0,28,5827.374913,0,1,0
22.0,28,5843.928771,0,1,0
14.0,13,5852.76555,0,2,0
24.0,25,5864.57952,13,1,0.1
25.0,32,5897.116372,12,1,0.0
22.0,25,5908.422244,0,2,0
3.0,50,5962.268429,6,1,0.85
29.0,28,5986.804884,0,1,0
24.0,33,6010.948226,0,1,0
20.0,37,6045.126645,0,1,0
29.0,33,6074.28729,0,1,0
19.0,30,6074.854413,0,1,0
23.0,19,6075.023573,0,1,0
41.0,19,6087.303147,8,1,0.2
12.0,16,6117.978257,6,2,0.05
4.0,46,6127.649492,0,2,0
9.0,4,6139.904594,5,1,0.0
9.0,21,6149.130368,0,1,0
