#{"t_start": 1685359607.7540884, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-6.0,60,12.257608,False
-6.0,60,12.961334,False
-6.0,60,13.610715,False
-6.0,60,14.225186,False
-6.0,60,14.857769,False
-6.0,60,15.51442,False
-6.0,60,16.303438,False
-6.0,60,17.105656,False
-6.0,60,18.057551,False
-6.0,60,18.986966,False
-6.0,60,20.153202,False
-6.0,60,21.176637,False
-6.0,60,22.243877,False
-6.0,60,23.226098,False
-6.0,60,24.242941,False
-6.0,60,25.266639,False
-6.0,60,26.319233,False
-6.0,60,27.396794,False
-6.0,60,28.459819,False
-6.0,60,29.534778,False
-6.0,60,30.786912,False
-6.0,60,31.899439,False
-6.0,60,32.968163,False
-6.0,60,34.000187,False
-6.0,60,35.035442,False
-6.0,60,36.038837,False
-6.0,60,37.049837,False
-6.0,60,38.119523,False
-6.0,60,39.188924,False
-6.0,60,40.256551,False
-6.0,60,41.258743,False
-6.0,60,42.441404,False
-6.0,60,43.473096,False
-6.0,60,44.408614,False
-6.0,60,104.474377,False
-6.0,60,105.505334,False
-6.0,60,106.502995,False
-6.0,60,107.531637,False
-6.0,60,108.581484,False
-6.0,60,109.664237,False
-6.0,60,110.724588,False
-6.0,60,111.960619,False
-6.0,60,112.999325,False
-6.0,60,114.057791,False
-6.0,60,115.113709,False
-6.0,60,116.149955,False
-6.0,60,117.236938,False
-6.0,60,118.264683,False
-6.0,60,119.319975,False
-6.0,60,120.299613,False
-6.0,60,121.33405,False
-6.0,60,122.38114,False
-6.0,60,123.566119,False
-6.0,60,124.648968,False
-6.0,60,125.686593,False
-6.0,60,126.717866,False
-6.0,60,127.753636,False
-6.0,60,128.817729,False
-6.0,60,129.885122,False
-6.0,60,130.92435,False
-6.0,60,131.973557,False
-6.0,60,133.030283,False
-6.0,60,134.230991,False
-6.0,60,135.305284,False
-6.0,60,136.370835,False
-6.0,60,137.413493,False
-6.0,60,138.450837,False
-6.0,60,139.51227,False
-6.0,60,199.417425,False
-6.0,60,200.475494,False
-6.0,60,201.472369,False
-6.0,60,202.572122,False
-6.0,60,203.806153,False
-6.0,60,204.895463,False
-6.0,60,205.997673,False
-6.0,60,207.088605,False
-6.0,60,208.158817,False
-6.0,60,209.226838,False
-6.0,60,210.297151,False
-6.0,60,211.361728,False
-6.0,60,212.40153,False
-6.0,60,213.456359,False
-6.0,60,214.498447,False
-6.0,60,215.728099,False
-6.0,60,216.824591,False
-6.0,60,217.873385,False
-6.0,60,218.897662,False
-6.0,60,219.903161,False
-6.0,60,220.963812,False
-6.0,60,222.043192,False
-6.0,60,223.087312,False
-6.0,60,224.110573,False
-6.0,60,225.134936,False
-6.0,60,226.349374,False
-6.0,60,227.404648,False
-6.0,60,228.446817,False
-6.0,60,229.422276,False
-6.0,60,230.457849,False
-6.0,60,231.499949,False
-6.0,60,232.553434,False
-6.0,60,233.570447,False
-6.0,60,234.647272,False
-6.0,60,295.406431,False
-6.0,60,296.470417,False
-6.0,60,297.715177,False
-6.0,60,298.81637,False
-6.0,60,299.852593,False
-6.0,60,300.856135,False
-6.0,60,301.887052,False
-6.0,60,302.916751,False
-6.0,60,303.900508,False
-6.0,60,304.934222,False
-6.0,60,306.019034,False
-6.0,60,307.081567,False
-6.0,60,308.349111,False
-6.0,60,309.459815,False
-6.0,60,310.522624,False
-6.0,60,311.554555,False
-6.0,60,312.628066,False
-6.0,60,313.724613,False
-6.0,60,314.77954,False
-6.0,60,315.832062,False
-6.0,60,316.903103,False
-6.0,60,317.961256,False
-6.0,60,319.013014,False
-6.0,60,320.221268,False
-6.0,60,321.250096,False
-6.0,60,322.307571,False
-6.0,60,323.331962,False
-6.0,60,324.340714,False
-6.0,60,325.345944,False
-6.0,60,326.38751,False
-6.0,60,327.425021,False
-6.0,60,328.426874,False
-6.0,60,329.403121,False
-6.0,60,330.526447,False
-6.0,60,389.547937,False
-6.0,60,390.602272,False
-6.0,60,391.618078,False
-6.0,60,392.700305,False
-6.0,60,393.755749,False
-6.0,60,394.778509,False
-6.0,60,395.760569,False
-6.0,60,396.80763,False
-6.0,60,397.875386,False
-6.0,60,399.070745,False
-6.0,60,400.132179,False
-6.0,60,401.164551,False
-6.0,60,402.231166,False
-6.0,60,403.467522,False
-6.0,60,404.547355,False
-6.0,60,405.583356,False
-6.0,60,406.632581,False
-6.0,60,407.660755,False
-6.0,60,408.612979,False
-6.0,60,409.685199,False
-6.0,60,410.893486,False
-6.0,60,411.932862,False
-6.0,60,412.914308,False
-6.0,60,413.911555,False
-6.0,60,414.964609,False
-6.0,60,416.018346,False
-6.0,60,417.032553,False
-6.0,60,418.070642,False
-6.0,60,419.134883,False
-6.0,60,420.189376,False
-6.0,60,421.413222,False
-6.0,60,422.498438,False
-6.0,60,423.539255,False
-6.0,60,424.598044,False
-6.0,60,483.563647,False
-6.0,60,484.612732,False
-6.0,60,485.562051,False
-6.0,60,486.637744,False
-6.0,60,487.684515,False
-6.0,60,488.733418,False
-6.0,60,489.785083,False
-6.0,60,491.049678,False
-6.0,60,492.131667,False
-6.0,60,493.229192,False
-6.0,60,494.302293,False
-6.0,60,495.386198,False
-6.0,60,496.47005,False
-6.0,60,497.616477,False
-6.0,60,498.706673,False
-6.0,60,499.805022,False
-6.0,60,500.843723,False
-6.0,60,502.055403,False
-6.0,60,503.143284,False
-6.0,60,504.248912,False
-6.0,60,505.25064,False
-6.0,60,506.2935,False
-6.0,60,507.335531,False
-6.0,60,508.407402,False
-6.0,60,509.474844,False
-6.0,60,510.565622,False
-6.0,60,511.595816,False
-6.0,60,512.832782,False
-6.0,60,513.933666,False
-6.0,60,515.012969,False
-6.0,60,516.059564,False
-6.0,60,517.142355,False
-6.0,60,518.223259,False
-6.0,60,519.282517,False
-6.0,60,578.067416,False
-6.0,60,579.105572,False
-6.0,60,580.147851,False
-6.0,60,581.23777,False
-6.0,60,582.516616,False
-6.0,60,583.575819,False
-6.0,60,584.635821,False
-6.0,60,585.714456,False
-6.0,60,586.80674,False
-6.0,60,587.849504,False
-6.0,60,588.842549,False
-6.0,60,589.898439,False
-6.0,60,590.973016,False
-6.0,60,592.079081,False
-6.0,60,593.32367,False
-6.0,60,594.422976,False
-6.0,60,595.527793,False
-6.0,60,596.609399,False
-6.0,60,597.633117,False
-6.0,60,598.716973,False
-6.0,60,599.782992,False
-6.0,60,600.843929,False
-6.0,60,601.882151,False
-6.0,60,602.994545,False
-6.0,60,604.033221,False
-6.0,60,605.28953,False
-6.0,60,606.334793,False
-6.0,60,607.551314,False
-6.0,60,608.581873,False
-6.0,60,609.630256,False
-6.0,60,610.815224,False
-6.0,60,611.851748,False
-6.0,60,612.910366,False
-6.0,60,613.973924,False
-6.0,60,674.315685,False
-6.0,60,675.499677,False
-6.0,60,676.577388,False
-6.0,60,677.612521,False
-6.0,60,678.686808,False
-6.0,60,679.779661,False
-6.0,60,680.83709,False
-6.0,60,681.91357,False
-6.0,60,682.992218,False
-6.0,60,684.026892,False
-6.0,60,685.040854,False
-6.0,60,686.134295,False
-6.0,60,687.322682,False
-6.0,60,688.419123,False
-6.0,60,689.437203,False
-6.0,60,690.455911,False
-6.0,60,691.555976,False
-6.0,60,692.609835,False
-6.0,60,695.23864,False
-6.0,60,696.193365,False
-6.0,60,697.183717,False
-6.0,60,698.193475,False
-6.0,60,699.326489,False
-6.0,60,700.395381,False
-6.0,60,701.4934,False
-5.0,60,702.525477,False
-5.0,60,703.587528,False
-6.0,60,704.599123,False
-6.0,60,705.642323,False
-5.0,60,706.696025,False
-6.0,60,707.797037,False
-5.0,60,708.84001,False
-6.0,60,710.00471,False
-6.0,60,711.057028,False
-5.0,60,712.435255,False
-6.0,60,772.117974,False
-6.0,60,773.199401,False
-6.0,60,774.344609,False
-6.0,60,775.43597,False
-6.0,60,776.541296,False
-6.0,60,777.662943,False
-6.0,60,778.736696,False
-6.0,60,779.81514,False
-6.0,60,781.094287,False
-5.0,60,782.188834,False
-6.0,60,783.27742,False
-6.0,60,784.401446,False
-6.0,60,785.472004,False
-6.0,60,786.56606,False
-6.0,60,787.727112,False
-5.0,60,788.835527,False
-6.0,60,789.935023,False
-6.0,60,791.073797,False
-6.0,60,792.370332,False
-6.0,60,793.474155,False
-6.0,60,794.58037,False
-6.0,60,795.697163,False
-6.0,60,796.775481,False
-6.0,60,797.797778,False
-5.0,60,798.884988,False
-6.0,60,800.441119,False
-5.0,60,801.552023,False
-6.0,60,802.641271,False
-6.0,60,803.7214,False
-6.0,60,804.90224,False
-6.0,60,805.985049,False
-6.0,60,807.090538,False
-5.0,60,808.120144,False
-5.0,60,809.237965,False
-5.0,60,870.246244,False
-6.0,60,871.392697,False
-5.0,60,872.520764,False
-6.0,60,873.606055,False
