#{"t_start": 1684436456.7121499, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
10.0,12,1.95316,0,3,0
9.0,6,1.97539,0,1,0
5.0,16,2.04155,0,4,0
0.0,11,2.085792,0,2,0
1.0,9,2.113749,0,2,0
-12.0,21,2.229266,0,1,0
1.0,9,2.268299,0,0,0
-9.0,9,2.310735,0,3,0
0.0,6,2.332009,0,0,0
-1.0,10,2.364355,0,1,0
1.0,13,2.414409,0,4,0
5.0,11,2.447448,0,2,0
0.0,7,2.474277,0,3,0
4.0,11,2.523458,0,1,0
9.0,14,2.601709,0,1,0
4.0,18,2.681222,0,1,0
0.0,12,2.728349,0,1,0
0.0,15,2.786325,0,4,0
-1.0,11,2.84621,0,2,0
-1.0,8,2.88,0,0,0
-4.0,5,2.915272,0,1,0
-4.0,12,2.954244,0,3,0
-3.0,14,3.00107,0,0,0
6.0,11,3.072165,0,3,0
5.0,10,3.104002,0,2,0
0.0,11,3.151171,0,0,0
0.0,11,3.190593,0,0,0
-4.0,9,3.22614,0,1,0
-5.0,14,3.270314,0,4,0
-4.0,14,3.314444,0,0,0
4.0,11,3.364293,0,1,0
0.0,7,3.386306,0,0,0
-4.0,14,3.44382,0,2,0
0.0,12,3.489544,0,1,0
1.0,15,5.268203,0,4,0
0.0,11,5.348643,0,3,0
-9.0,10,5.403612,0,3,0
9.0,9,5.444822,0,4,0
0.0,10,5.498024,0,0,0
-9.0,10,5.553127,0,3,0
-5.0,13,5.616913,0,4,0
-5.0,9,5.660504,0,3,0
11.0,10,5.712775,0,0,0
-5.0,11,5.797375,0,1,0
1.0,15,5.897644,0,2,0
-4.0,6,5.921418,0,1,0
10.0,8,5.974305,0,1,0
6.0,13,6.036164,0,4,0
0.0,9,6.075716,0,0,0
1.0,11,6.124361,0,4,0
-6.0,21,6.429743,0,0,0
-15.0,14,6.513989,0,0,0
-5.0,9,6.560224,0,1,0
0.0,11,6.613321,0,3,0
-4.0,7,6.659987,0,2,0
-8.0,12,6.815917,0,2,0
-5.0,12,6.886999,0,0,0
-5.0,14,6.96399,0,2,0
-4.0,14,7.042699,0,2,0
-9.0,9,7.094617,0,0,0
-5.0,8,7.162803,0,0,0
0.0,11,7.232347,0,0,0
0.0,6,7.257276,0,0,0
-5.0,11,7.320307,0,0,0
0.0,11,7.380765,0,3,0
-4.0,9,7.428745,0,3,0
-3.0,19,7.528038,0,0,0
1.0,15,7.611543,0,4,0
-4.0,11,7.661798,0,1,0
-9.0,15,7.76852,0,4,0
0.0,9,7.842135,0,2,0
0.0,10,7.89528,0,1,0
4.0,12,7.965104,0,1,0
5.0,10,8.027849,0,1,0
-4.0,13,8.099523,0,1,0
0.0,12,8.151958,0,2,0
3.0,15,8.238935,0,2,0
1.0,10,8.305708,0,2,0
1.0,8,8.381144,0,4,0
-10.0,9,8.420655,0,0,0
-12.0,12,8.472825,0,0,0
0.0,9,8.52862,0,1,0
-1.0,8,8.568323,0,1,0
1.0,11,8.629738,0,1,0
1.0,9,8.665282,0,2,0
10.0,14,8.734864,0,2,0
-9.0,12,8.793424,0,3,0
4.0,18,8.873984,0,2,0
-9.0,11,8.926327,0,2,0
-8.0,7,8.961343,0,3,0
-9.0,11,9.015437,0,2,0
5.0,15,9.101418,0,1,0
0.0,6,9.155372,0,1,0
0.0,9,9.20998,0,1,0
0.0,7,9.239261,0,3,0
-5.0,10,9.306985,0,1,0
-4.0,8,9.348953,0,0,0
0.0,11,9.397651,0,1,0
-10.0,9,9.432086,0,2,0
9.0,7,9.467261,0,0,0
5.0,9,9.535481,0,3,0
-10.0,14,9.588196,0,0,0
9.0,11,9.632232,0,1,0
0.0,10,9.668789,0,1,0
-4.0,13,9.717631,0,2,0
-4.0,12,9.767642,0,2,0
-14.0,11,9.833737,0,0,0
0.0,8,9.898277,0,1,0
-8.0,14,9.969579,0,2,0
-4.0,12,10.064795,0,1,0
-9.0,11,10.128307,0,2,0
-4.0,10,10.166651,0,2,0
1.0,16,10.326433,0,1,0
-4.0,6,10.355564,0,0,0
-4.0,11,10.419754,0,0,0
1.0,10,10.474522,0,1,0
6.0,9,10.528899,0,3,0
-3.0,7,10.626287,0,3,0
4.0,13,10.688787,0,1,0
-9.0,10,10.735509,0,3,0
-5.0,10,10.789768,0,3,0
-5.0,10,10.830667,0,1,0
-1.0,13,10.905278,0,1,0
-4.0,16,10.984731,0,1,0
-14.0,8,11.019938,0,2,0
-10.0,12,11.074891,0,0,0
4.0,12,11.122245,0,2,0
-1.0,14,11.187789,0,1,0
0.0,8,11.227453,0,0,0
-8.0,12,11.293222,0,1,0
-9.0,8,11.331626,0,1,0
2.0,10,11.373919,0,4,0
-9.0,10,11.434895,0,0,0
4.0,7,11.467224,0,1,0
-9.0,10,11.511839,0,4,0
5.0,13,11.568126,0,1,0
-8.0,11,11.619406,0,1,0
10.0,16,11.691762,0,3,0
1.0,13,11.779654,0,3,0
5.0,8,11.834174,0,0,0
-5.0,8,11.869782,0,2,0
