#{"t_start": 1684436456.830394, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
5.0,9,1.81453,0,1,0
-5.0,8,1.853407,0,2,0
-9.0,15,1.916438,0,0,0
1.0,11,1.959875,0,1,0
-4.0,7,1.983639,0,4,0
-14.0,11,2.018462,0,2,0
1.0,8,2.077931,0,2,0
0.0,7,2.114409,0,0,0
-5.0,16,2.189389,0,3,0
-4.0,15,2.23904,0,2,0
-8.0,10,2.282746,0,2,0
0.0,11,2.313972,0,2,0
0.0,9,2.34175,0,2,0
0.0,13,2.401378,0,2,0
0.0,10,2.452126,0,2,0
10.0,19,2.549845,0,1,0
0.0,23,2.643096,0,1,0
-5.0,10,2.686975,0,1,0
0.0,11,2.735204,0,0,0
-9.0,10,2.786595,0,3,0
-7.0,17,2.848723,0,4,0
-4.0,8,2.875793,0,2,0
-9.0,14,2.958067,0,2,0
-4.0,10,2.989532,0,3,0
-5.0,12,3.040162,0,2,0
-8.0,16,3.101968,0,3,0
0.0,8,3.127131,0,1,0
1.0,23,3.200186,0,0,0
-4.0,9,3.243365,0,0,0
-4.0,12,3.287831,0,1,0
-12.0,8,3.319388,0,0,0
0.0,13,3.368766,0,2,0
-8.0,8,5.105767,0,4,0
-5.0,11,5.167893,0,1,0
-5.0,9,5.235841,0,0,0
-8.0,15,5.314284,0,1,0
-10.0,13,5.380226,0,1,0
-1.0,14,5.454821,0,2,0
9.0,15,5.526603,0,1,0
-5.0,9,5.574829,0,2,0
4.0,7,5.621288,0,1,0
-4.0,10,5.687332,0,0,0
-10.0,17,5.795699,0,1,0
-5.0,6,5.832272,0,3,0
1.0,7,5.870433,0,1,0
-5.0,7,5.902,0,0,0
6.0,14,5.967145,0,0,0
5.0,6,5.989376,0,1,0
1.0,12,6.072731,0,1,0
-4.0,18,6.35099,0,2,0
-10.0,8,6.39585,0,1,0
0.0,10,6.44761,0,1,0
0.0,12,6.523165,0,1,0
0.0,7,6.566019,0,0,0
5.0,15,6.72327,0,0,0
-12.0,14,6.806576,0,1,0
5.0,10,6.864066,0,1,0
-4.0,10,6.919362,0,1,0
-1.0,9,6.972226,0,1,0
5.0,8,7.039739,0,2,0
-5.0,10,7.105215,0,3,0
0.0,17,7.183061,0,0,0
5.0,9,7.242399,0,2,0
-10.0,13,7.311862,0,1,0
5.0,12,7.371652,0,0,0
0.0,14,7.451158,0,1,0
0.0,8,7.494057,0,3,0
1.0,11,7.543995,0,0,0
0.0,8,7.589154,0,0,0
-5.0,9,7.6682,0,0,0
-4.0,11,7.744856,0,2,0
-5.0,11,7.802622,0,1,0
4.0,7,7.847906,0,1,0
-5.0,6,7.888507,0,2,0
-10.0,12,7.954742,0,2,0
5.0,9,8.002759,0,3,0
13.0,10,8.042443,0,2,0
-4.0,16,8.142974,0,2,0
-5.0,8,8.203977,0,1,0
0.0,16,8.303449,0,2,0
-5.0,14,8.36423,0,0,0
-10.0,10,8.424649,0,1,0
0.0,7,8.469543,0,0,0
-5.0,13,8.527689,0,1,0
0.0,25,8.652648,0,2,0
1.0,8,8.68452,0,2,0
-5.0,21,8.781501,0,1,0
-8.0,10,8.828516,0,3,0
1.0,8,8.868418,0,0,0
6.0,18,8.968842,0,3,0
14.0,7,9.012602,0,1,0
-9.0,12,9.097955,0,1,0
9.0,10,9.153771,0,1,0
4.0,15,9.236817,0,1,0
0.0,14,9.295551,0,1,0
5.0,5,9.314431,0,1,0
1.0,12,9.392422,0,2,0
-10.0,10,9.441562,0,2,0
8.0,8,9.47054,0,1,0
-5.0,9,9.506572,0,2,0
-4.0,7,9.531729,0,0,0
1.0,22,9.614464,0,3,0
-5.0,9,9.65623,0,3,0
0.0,6,9.694813,0,3,0
0.0,11,9.775257,0,2,0
0.0,8,9.82375,0,4,0
-3.0,13,9.904144,0,0,0
5.0,14,9.990629,0,3,0
5.0,10,10.038384,0,2,0
0.0,7,10.068779,0,1,0
-1.0,17,10.232954,0,2,0
0.0,10,10.294002,0,3,0
-4.0,8,10.333857,0,2,0
5.0,9,10.379989,0,1,0
24.0,5,10.475829,24,2,0
-4.0,9,10.52545,0,6,0
-3.0,12,10.580688,0,2,0
-4.0,16,10.661617,0,2,0
1.0,16,10.730119,0,1,0
0.0,14,10.809396,0,2,0
9.0,15,10.883542,0,1,0
-9.0,10,10.929067,0,1,0
6.0,15,10.993177,0,2,0
1.0,6,11.018609,0,1,0
1.0,9,11.060717,0,0,0
5.0,17,11.150275,0,1,0
-7.0,17,11.230892,0,2,0
-1.0,13,11.296382,0,2,0
1.0,8,11.341637,0,3,0
-4.0,9,11.381871,0,2,0
-9.0,14,11.44215,0,2,0
0.0,11,11.494157,0,2,0
9.0,13,11.548871,0,2,0
4.0,16,11.647514,0,3,0
5.0,7,11.694903,0,2,0
-5.0,10,11.746132,0,2,0
-14.0,14,11.856126,0,2,0
4.0,9,11.894844,0,3,0
4.0,9,11.931189,0,3,0
0.0,14,12.007335,0,3,0
5.0,6,12.03973,0,1,0
0.0,14,12.100754,0,2,0
0.0,11,12.146744,0,2,0
1.0,7,12.175869,0,1,0
-8.0,16,12.282694,0,1,0
0.0,8,12.313315,0,4,0
0.0,9,12.363712,0,1,0
-4.0,8,12.408222,0,3,0
-5.0,9,12.468837,0,2,0
-5.0,13,12.538749,0,3,0
0.0,9,12.575798,0,0,0
1.0,12,12.640279,0,1,0
0.0,12,12.714523,0,0,0
-9.0,18,12.821931,0,5,0
2.0,13,12.8908,0,3,0
-3.0,15,12.967585,0,1,0
-10.0,13,13.049697,0,1,0
5.0,12,13.1359,0,2,0
18.0,11,13.18961,4,1,0
-8.0,19,13.306109,0,5,0
9.0,9,13.350625,0,1,0
-11.0,10,13.389515,0,1,0
-9.0,9,13.425714,0,0,0
0.0,7,13.453415,0,3,0
-9.0,10,13.534399,0,3,0
-4.0,7,13.618237,0,6,0
10.0,8,13.671052,0,2,0
-1.0,12,13.736373,0,1,0
1.0,10,13.786305,0,4,0
11.0,18,13.883955,0,3,0
1.0,8,13.929483,0,1,0
-9.0,11,13.994423,0,1,0
-9.0,7,14.028794,0,2,0
5.0,8,14.067407,0,1,0
0.0,12,14.12086,0,2,0
4.0,7,14.158347,0,1,0
1.0,8,14.201761,0,2,0
5.0,8,14.248102,0,1,0
-8.0,13,14.338979,0,0,0
-5.0,14,14.415228,0,1,0
-5.0,7,14.455019,0,1,0
4.0,11,14.512856,0,3,0
-4.0,7,38.111946,0,3,0
-9.0,11,38.156065,0,0,0
-4.0,11,38.549953,0,2,0
-8.0,16,38.628632,0,1,0
5.0,11,38.686279,0,4,0
1.0,6,38.708714,0,1,0
-4.0,8,38.748106,0,3,0
0.0,8,38.794013,0,1,0
0.0,10,38.834115,0,2,0
4.0,8,38.870608,0,1,0
6.0,19,38.981725,0,3,0
-9.0,12,39.045772,0,0,0
-1.0,9,39.083385,0,1,0
6.0,10,39.124866,0,2,0
0.0,8,39.174875,0,2,0
-3.0,22,39.26803,0,0,0
1.0,7,39.31455,0,2,0
1.0,18,39.442414,0,4,0
0.0,9,39.483001,0,0,0
1.0,11,39.536921,0,0,0
1.0,9,39.577474,0,0,0
0.0,13,39.633763,0,1,0
1.0,10,39.679196,0,3,0
