#{"t_start": 1669469214.6858907, "env_id": "sokoban-turtle-v0"}
r,l,t
-5.0,11,3.681828
3.0,10,3.834089
7.0,16,4.012311
19.0,13,4.148617
-4.0,7,4.244076
1.0,18,4.442724
-10.0,16,4.620301
1.0,12,4.721582
-3.0,11,5.018703
0.0,30,6.403119
4.0,18,6.62539
0.0,12,6.774459
3.0,11,6.884433
2.0,9,6.990622
0.0,9,7.106349
0.0,7,7.168498
4.0,8,7.263385
7.0,6,7.331644
-6.0,10,14.213096
7.0,12,14.386879
-2.0,10,14.547089
3.0,15,15.678168
0.0,14,15.84688
4.0,11,15.960775
-7.0,11,16.09126
-11.0,12,16.244919
10.0,10,16.371818
-3.0,10,16.493035
0.0,13,16.607797
2.0,9,16.71847
5.0,6,17.645831
10.0,9,17.734409
-4.0,9,18.762455
13.0,13,18.955533
4.0,10,19.083652
4.0,11,19.20594
4.0,8,19.323788
-8.0,14,19.473711
5.0,10,19.587313
-2.0,11,19.74046
2.0,11,19.919429
1.0,11,20.027242
8.0,13,20.151031
2.0,9,20.223757
2.0,12,21.336802
0.0,10,21.438997
7.0,16,21.612832
0.0,15,21.766417
10.0,7,21.833562
1.0,13,22.027097
0.0,8,22.110739
0.0,12,22.278525
0.0,7,22.353984
-7.0,8,22.440799
-5.0,13,22.650824
5.0,10,22.778514
7.0,12,24.087579
0.0,10,24.216538
2.0,7,24.286065
3.0,12,24.399085
13.0,13,24.553805
0.0,14,24.682648
2.0,7,24.75434
4.0,12,24.91556
1.0,12,25.015637
0.0,8,25.082949
2.0,8,25.178593
0.0,6,25.237752
-2.0,9,25.330171
0.0,14,26.399874
5.0,15,26.545234
0.0,9,26.62293
4.0,15,26.740356
2.0,7,26.820789
5.0,12,26.966956
-8.0,14,27.162062
8.0,9,27.311637
0.0,14,27.473311
7.0,8,27.545912
8.0,7,27.599783
9.0,6,28.626504
2.0,11,28.749318
-2.0,8,28.836563
5.0,17,29.011566
-2.0,16,29.178602
5.0,13,29.324494
2.0,16,29.492698
-3.0,13,29.626882
5.0,8,29.72948
-2.0,5,29.795685
-4.0,12,29.968166
-6.0,10,31.006259
-3.0,12,31.140228
4.0,10,31.234746
-4.0,18,31.477333
-2.0,14,31.612115
3.0,9,31.698364
9.0,20,31.889072
6.0,20,32.179196
0.0,10,32.278747
0.0,15,33.378329
0.0,16,33.58714
7.0,16,33.771884
3.0,14,34.106847
-3.0,10,34.223063
7.0,13,34.41158
1.0,17,34.910094
-16.0,27,35.535589
7.0,13,35.684301
-3.0,16,37.030586
6.0,10,37.150196
5.0,13,37.325507
-2.0,13,37.427706
-2.0,10,37.534048
-8.0,15,37.709842
-3.0,11,37.843494
7.0,19,38.059805
-3.0,14,38.258131
0.0,28,39.620259
-9.0,19,39.789528
-2.0,26,40.07766
3.0,22,40.308039
-7.0,12,40.41487
9.0,11,40.523418
4.0,20,41.70147
5.0,13,41.823014
4.0,18,42.034194
-7.0,11,42.193235
-4.0,12,42.334065
13.0,11,42.411453
11.0,14,42.518212
0.0,19,42.719701
5.0,9,42.792787
0.0,6,42.842515
24.0,13,43.980464
-6.0,27,44.241306
0.0,23,44.559272
-3.0,20,44.86996
4.0,10,44.964302
3.0,25,45.282988
0.0,26,46.560268
11.0,19,46.81525
7.0,18,47.026418
-4.0,12,47.140083
-4.0,20,47.329602
-1.0,15,47.5167
-4.0,10,47.59639
-4.0,29,47.935614
8.0,31,49.211172
10.0,16,49.460113
0.0,19,49.693708
2.0,17,49.988809
5.0,27,50.355789
17.0,15,50.512854
3.0,13,51.582082
1.0,38,51.923599
0.0,38,52.326345
0.0,17,52.468812
2.0,14,52.611283
10.0,19,53.758369
11.0,43,54.234754
7.0,18,54.448294
5.0,14,54.61149
0.0,15,54.759482
2.0,33,55.932326
11.0,22,56.147569
5.0,29,56.408258
10.0,16,56.522861
5.0,29,56.8172
5.0,10,56.935602
5.0,17,57.220645
4.0,17,58.361456
7.0,16,58.678012
-3.0,21,58.899783
12.0,31,59.245958
-2.0,40,59.721119
11.0,17,61.02809
-4.0,24,61.247255
10.0,37,61.555393
-2.0,12,61.673115
5.0,20,61.864403
23.0,16,62.016441
0.0,20,63.207035
5.0,16,63.387687
1.0,47,63.814347
0.0,47,64.235013
7.0,17,65.388973
10.0,17,65.565824
9.0,21,65.788455
16.0,24,66.052337
1.0,31,66.431191
5.0,55,67.92554
10.0,18,68.077568
8.0,32,68.398175
2.0,37,68.788064
3.0,28,70.068277
15.0,24,70.335957
0.0,13,70.457572
0.0,35,70.857867
-3.0,38,71.192468
1.0,34,72.493613
1.0,18,72.693703
8.0,30,73.029526
3.0,13,73.150637
0.0,39,74.597863
2.0,21,74.87823
15.0,35,75.245863
-2.0,24,75.435751
6.0,17,75.622606
2.0,14,75.782677
1.0,50,77.368336
0.0,23,77.574833
8.0,22,77.779391
2.0,13,77.943337
20.0,62,79.888222
5.0,31,80.174928
10.0,24,80.412113
2.0,34,80.748175
7.0,25,82.035144
0.0,29,82.421341
-5.0,20,82.57852
0.0,38,82.942578
1.0,28,84.317848
9.0,45,84.759024
0.0,36,85.087541
5.0,36,85.377409
0.0,36,86.696109
9.0,41,87.154732
-1.0,31,87.452686
12.0,22,87.672732
5.0,25,88.882541
2.0,36,89.178828
17.0,39,89.549902
-2.0,35,90.88137
0.0,34,91.212147
9.0,42,91.757965
15.0,15,91.899596
8.0,43,93.371665
1.0,41,93.83428
2.0,63,94.503654
10.0,19,95.627479
16.0,27,95.863577
15.0,46,96.260635
9.0,31,96.50619
0.0,11,96.636605
5.0,66,98.225324
-2.0,125,100.691066
-1.0,35,101.107338
5.0,29,101.386897
1.0,25,102.51794
12.0,24,102.762209
12.0,35,103.080708
5.0,41,103.396276
13.0,25,104.527762
5.0,58,105.151598
6.0,36,105.544946
18.0,42,107.078622
25.0,22,107.28139
2.0,21,107.457798
11.0,26,107.726521
3.0,57,109.165082
15.0,24,109.438485
5.0,25,109.646969
10.0,23,109.84515
20.0,32,110.295515
17.0,22,111.525214
12.0,35,111.811562
15.0,20,112.033388
17.0,25,112.305535
11.0,43,113.664649
10.0,27,113.967029
12.0,35,114.411451
-1.0,32,114.765908
15.0,37,116.160309
15.0,53,116.745899
10.0,17,116.874842
8.0,23,117.126466
18.0,23,118.265157
1.0,26,118.491966
15.0,25,118.743928
10.0,15,118.869848
5.0,44,119.220317
5.0,25,120.413649
17.0,47,120.871635
7.0,53,121.407166
3.0,17,121.593543
17.0,32,123.165032
5.0,45,123.737704
0.0,56,125.339095
15.0,99,126.317044
2.0,73,128.074322
8.0,31,128.298239
15.0,29,128.569273
-3.0,16,128.743365
3.0,34,130.259663
10.0,34,130.640002
-3.0,97,132.697757
1.0,105,134.71088
5.0,46,135.230768
7.0,57,135.919804
8.0,33,137.231674
8.0,46,137.77326
7.0,125,142.461286
10.0,61,142.993692
3.0,28,144.190154
5.0,28,144.424207
10.0,51,145.057675
10.0,34,146.328425
