#{"t_start": 1671559132.7741966, "env_id": "sokoban-turtle-v0"}
r,l,t
-6.0,20,2.42307
5.0,14,2.673105
-3.0,14,2.824758
0.0,6,2.929229
0.0,9,3.051488
-2.0,17,3.299267
5.0,8,3.462451
-4.0,13,3.694839
-1.0,15,3.849497
-6.0,19,4.086926
3.0,16,4.326982
-1.0,8,4.391838
-1.0,9,4.55414
-5.0,8,4.724937
2.0,10,4.855511
-7.0,6,5.144778
-2.0,7,5.214047
-3.0,9,5.351533
0.0,11,5.507819
0.0,11,5.672948
-6.0,10,5.789455
0.0,5,5.882298
-9.0,7,5.997115
-1.0,9,6.125484
-2.0,12,6.303799
23.0,5,6.338987
0.0,9,6.453693
-3.0,6,6.549574
9.0,7,6.578231
0.0,9,7.0129
4.0,13,7.263951
12.0,9,7.405182
-6.0,13,7.553174
3.0,25,7.833268
7.0,11,7.970421
4.0,10,8.137486
-3.0,8,8.25558
-2.0,11,8.392393
5.0,14,8.595569
0.0,7,8.650462
-6.0,14,8.883281
-5.0,10,9.031354
3.0,12,9.185069
0.0,12,9.346968
-10.0,15,9.627261
6.0,13,9.815883
4.0,10,9.953347
2.0,10,10.082049
4.0,9,10.235033
-4.0,6,10.357583
-2.0,16,10.548294
0.0,8,10.668175
5.0,7,10.773206
-5.0,5,10.791152
-3.0,8,10.897464
0.0,8,11.006944
19.0,9,11.113579
-3.0,5,11.134362
0.0,10,11.264227
-1.0,13,11.425058
2.0,17,11.650627
1.0,7,11.766862
3.0,9,11.912585
3.0,9,12.066146
8.0,14,12.236458
7.0,11,12.350995
0.0,9,12.487211
-10.0,8,12.606101
3.0,22,12.911547
-1.0,12,13.060897
0.0,10,13.207168
-2.0,9,13.3305
4.0,6,13.444058
-6.0,12,13.663801
-10.0,11,13.841061
8.0,18,14.144626
-1.0,13,14.293307
-4.0,10,14.434357
-4.0,15,14.655979
0.0,7,14.703489
-8.0,18,14.91933
2.0,15,15.145802
-3.0,11,15.273545
-1.0,10,15.384749
0.0,7,15.431142
-5.0,12,15.624596
9.0,17,15.794727
4.0,12,16.006139
-5.0,15,16.200412
2.0,11,16.365697
4.0,16,16.621984
-9.0,11,16.788801
-1.0,9,16.944303
-7.0,12,17.085448
-1.0,8,17.194122
5.0,9,17.331498
9.0,12,17.485042
12.0,9,17.617356
-9.0,14,17.827473
18.0,9,17.949065
2.0,7,18.167558
14.0,9,18.316811
-9.0,10,18.449178
-3.0,8,18.502467
0.0,22,18.817294
12.0,14,18.986385
-10.0,8,19.11073
2.0,8,19.223911
-2.0,12,19.371991
-8.0,8,19.491154
-2.0,10,19.634254
-2.0,14,19.800056
0.0,9,19.95244
-7.0,16,20.21943
2.0,17,20.417284
2.0,9,20.538779
-2.0,9,20.69073
-2.0,7,20.811957
-2.0,9,20.952343
-8.0,24,21.310085
2.0,18,21.547699
7.0,6,21.61758
16.0,12,21.855088
-2.0,8,21.908901
4.0,14,22.16896
-3.0,8,22.281573
1.0,8,22.329306
-1.0,8,22.444566
-8.0,10,22.566572
5.0,7,22.683801
5.0,17,22.931144
8.0,10,23.067048
3.0,7,23.108588
0.0,10,23.243443
-9.0,17,23.516428
7.0,12,23.676233
2.0,8,23.818164
0.0,11,23.963305
9.0,14,24.215018
2.0,10,24.388274
-5.0,17,24.619054
-2.0,10,24.754007
-3.0,8,24.865345
4.0,6,24.978263
-2.0,9,25.111612
-12.0,15,25.294455
-2.0,8,25.404359
0.0,14,25.582404
1.0,7,25.681319
-11.0,10,25.896042
-7.0,9,26.018513
-5.0,8,26.186969
-8.0,12,26.324378
-6.0,11,26.483046
-1.0,16,26.726044
3.0,11,26.867857
-2.0,10,27.015198
5.0,5,27.050947
7.0,16,27.309961
2.0,11,27.451814
4.0,7,27.57659
-6.0,11,27.732517
0.0,7,27.76899
0.0,10,27.910854
0.0,10,28.075379
-8.0,19,28.371094
-5.0,12,28.540202
-8.0,12,28.761177
-1.0,7,28.817203
4.0,10,28.948196
13.0,10,29.083763
0.0,6,29.224858
-1.0,15,29.41449
-3.0,10,29.56438
0.0,11,29.795135
0.0,12,29.955128
-1.0,13,30.100911
-7.0,7,30.205095
4.0,12,30.387635
9.0,15,30.615374
-8.0,11,30.875443
-14.0,14,31.03197
-1.0,9,31.170542
1.0,6,31.197212
1.0,14,31.429025
-5.0,11,31.566937
4.0,10,31.705426
-2.0,14,136.328869
-3.0,8,136.461048
-9.0,20,136.853675
4.0,12,137.041518
3.0,7,137.174045
5.0,13,137.399927
0.0,13,137.691259
6.0,17,137.892463
-8.0,19,138.192923
-13.0,14,138.428164
0.0,9,138.572512
-2.0,11,138.744021
9.0,10,138.885921
4.0,19,139.171386
0.0,11,139.341954
-3.0,18,139.560639
9.0,10,139.705156
-3.0,16,140.005174
12.0,15,140.27669
-8.0,11,140.457569
0.0,12,140.610746
-11.0,13,140.774139
-7.0,20,141.073115
4.0,12,141.235304
7.0,14,141.481809
-7.0,14,141.62238
4.0,14,141.876802
-2.0,8,141.931134
-1.0,9,142.077889
-11.0,11,142.271576
-1.0,7,142.409856
4.0,9,142.545062
9.0,9,142.705837
5.0,9,142.871716
9.0,7,142.899441
-3.0,17,143.1933
3.0,7,143.326427
1.0,7,143.449439
2.0,11,143.623742
5.0,13,143.813387
-3.0,24,144.133747
-2.0,9,144.255982
-3.0,9,144.392955
0.0,25,144.85338
2.0,14,145.035934
0.0,9,145.192077
4.0,12,145.34735
-4.0,9,145.479285
2.0,12,145.689915
-3.0,13,145.987798
0.0,9,146.059436
5.0,11,146.309772
-3.0,15,146.473037
7.0,10,146.621318
0.0,7,146.753889
4.0,13,146.91336
-4.0,12,147.059892
0.0,11,147.212665
3.0,11,147.347716
-5.0,13,147.595192
10.0,10,147.760844
4.0,10,147.918448
6.0,16,148.082276
-3.0,6,148.186937
-4.0,13,148.309653
-6.0,8,148.458654
3.0,12,148.590364
5.0,11,148.732867
-4.0,10,148.901288
-2.0,15,149.138506
6.0,11,149.285777
7.0,7,149.40405
8.0,8,149.514924
0.0,12,149.756618
1.0,9,149.886732
7.0,9,149.928614
2.0,7,150.029471
0.0,8,150.147632
-10.0,11,150.28584
-1.0,11,150.425392
-2.0,13,150.595686
3.0,6,150.692837
6.0,12,150.873796
-1.0,8,151.02091
-1.0,7,151.152938
7.0,7,151.207721
0.0,8,151.372397
6.0,21,151.645499
8.0,17,151.930464
-6.0,10,152.111542
-5.0,9,152.326828
3.0,11,152.465305
-4.0,19,152.777966
-3.0,14,153.040697
3.0,9,153.183528
-1.0,24,153.592201
3.0,9,153.733091
4.0,7,153.793161
2.0,13,154.088624
5.0,14,154.313889
-3.0,13,154.502016
4.0,10,154.645175
8.0,15,154.890019
-1.0,10,155.03051
0.0,12,155.222532
2.0,11,155.408145
-8.0,13,155.588785
9.0,8,155.723262
2.0,11,155.92152
-6.0,18,156.245572
-1.0,16,156.509765
-2.0,10,156.653685
3.0,11,156.802653
5.0,12,156.98708
-3.0,14,157.230837
-2.0,6,157.372505
1.0,12,157.525166
-2.0,8,157.655329
-4.0,18,157.994755
-5.0,10,158.135298
9.0,10,158.272516
-3.0,7,158.309885
-3.0,20,158.630756
10.0,9,158.795419
1.0,12,159.020584
3.0,12,159.184992
4.0,12,159.36775
-3.0,12,159.539691
-9.0,11,159.677027
-3.0,11,159.802272
3.0,16,160.08923
6.0,7,160.225625
4.0,17,160.429222
0.0,19,160.720963
7.0,5,160.829785
-2.0,12,160.969327
0.0,9,161.155588
-3.0,11,161.325806
4.0,11,161.478676
0.0,7,161.589489
0.0,9,161.721082
-5.0,13,161.858763
9.0,8,161.972938
3.0,10,162.097614
-1.0,9,162.254187
-18.0,17,162.468513
2.0,15,162.708109
12.0,15,162.899959
8.0,6,163.012167
4.0,15,163.181241
5.0,21,163.547327
2.0,11,163.696532
-7.0,8,163.760416
7.0,11,164.004128
2.0,11,164.175115
7.0,9,164.32741
1.0,12,164.506979
20.0,15,164.680728
6.0,12,164.860088
-5.0,6,164.982318
1.0,10,165.160206
-8.0,10,165.32796
-4.0,9,165.488817
-1.0,9,165.632169
0.0,7,165.785023
-4.0,11,166.071016
2.0,10,166.23641
1.0,10,166.416923
4.0,10,166.861425
-3.0,12,166.999398
-8.0,12,167.163567
1.0,10,167.31472
-5.0,12,167.47574
1.0,7,167.605997
0.0,7,167.785609
5.0,11,167.955726
-2.0,12,168.132071
1.0,13,274.498341
-3.0,9,274.638657
-3.0,15,274.91921
-1.0,9,275.096568
-2.0,10,275.339828
-7.0,12,275.515107
5.0,7,275.553143
5.0,12,275.898204
-2.0,12,276.115167
6.0,17,276.391348
1.0,13,276.583456
6.0,7,276.849763
20.0,17,277.029869
-3.0,9,277.188753
0.0,10,277.367593
-1.0,10,277.552398
4.0,13,277.769516
1.0,15,278.334645
0.0,12,278.492884
0.0,15,278.727944
3.0,9,278.967405
17.0,8,279.039764
1.0,13,279.290394
-4.0,5,279.342024
0.0,15,279.626084
11.0,17,279.846633
7.0,11,279.992038
16.0,12,280.20415
7.0,12,280.357617
2.0,15,280.530088
1.0,12,280.785182
-5.0,16,280.994762
-5.0,8,281.189651
-6.0,11,281.348133
14.0,20,281.658752
0.0,18,281.967133
0.0,6,281.998505
-5.0,12,282.240036
13.0,9,282.390642
6.0,13,282.553524
6.0,10,282.70184
4.0,6,282.745472
0.0,9,282.860777
-5.0,14,283.137294
15.0,10,283.306997
-5.0,15,283.505164
0.0,9,283.622395
1.0,20,283.968736
5.0,11,284.150412
1.0,26,284.561379
3.0,11,284.737037
2.0,6,284.866027
2.0,9,284.915358
-3.0,18,285.244625
10.0,13,285.481668
4.0,10,285.636124
4.0,10,285.786658
2.0,12,285.943444
2.0,13,286.127751
1.0,12,286.297714
2.0,13,286.55805
1.0,12,286.745284
-6.0,15,286.934341
0.0,10,287.090967
5.0,5,287.211835
0.0,9,287.426127
0.0,18,287.649337
4.0,9,287.832314
3.0,16,288.103601
2.0,10,288.238826
2.0,12,288.407976
5.0,11,288.572577
12.0,10,288.719725
3.0,10,288.884485
2.0,8,289.044761
0.0,10,289.280929
4.0,9,289.408376
3.0,7,289.875843
5.0,18,290.137893
11.0,11,290.397813
2.0,6,290.445254
5.0,9,290.602379
-6.0,18,290.901405
-2.0,5,290.928464
0.0,13,291.183979
0.0,6,291.231816
4.0,13,291.475902
0.0,10,291.645815
3.0,6,291.724906
-5.0,14,291.99795
2.0,13,292.171118
7.0,12,292.352215
0.0,5,292.461762
13.0,12,292.658885
8.0,15,292.887154
1.0,11,293.143073
-2.0,8,293.316777
5.0,9,293.478955
0.0,24,293.872473
1.0,15,294.159444
0.0,14,294.33111
1.0,19,294.668015
2.0,8,294.801907
-10.0,15,295.081953
9.0,12,295.239755
-5.0,9,295.3876
3.0,7,295.438859
-2.0,8,295.606618
10.0,13,295.791356
6.0,7,295.947032
4.0,8,296.097665
-2.0,15,296.322942
9.0,9,296.482664
-2.0,5,296.602778
0.0,8,296.767485
4.0,5,296.837052
-4.0,6,297.008742
-3.0,15,297.223501
-7.0,10,297.397425
2.0,11,297.55848
0.0,5,297.677591
-5.0,6,297.707222
-1.0,11,297.939549
0.0,14,298.131498
-3.0,13,298.289216
-4.0,12,298.451963
3.0,10,298.606503
-7.0,8,298.771261
4.0,7,298.931741
0.0,14,299.110671
0.0,10,299.288917
2.0,11,299.428752
4.0,5,299.557013
0.0,16,299.856227
10.0,6,299.923599
0.0,8,300.054241
6.0,9,300.179028
2.0,7,300.294175
14.0,12,300.435964
2.0,10,300.61685
9.0,15,300.817479
12.0,13,301.087541
0.0,9,301.170461
9.0,15,301.418511
-5.0,9,301.56968
2.0,8,301.710035
6.0,14,301.886617
-2.0,9,302.030095
12.0,13,302.251392
4.0,11,302.392217
-7.0,12,302.640125
1.0,10,302.808903
-3.0,13,302.9824
7.0,14,303.423944
-2.0,7,303.582098
0.0,6,303.703632
3.0,7,303.740276
2.0,10,303.868157
5.0,11,304.012631
-3.0,16,304.32169
-2.0,14,304.523849
0.0,10,304.729829
0.0,11,304.920173
3.0,11,305.169921
0.0,9,305.237424
5.0,8,305.388854
-5.0,7,305.606092
0.0,9,305.838683
12.0,14,306.000599
0.0,7,306.138854
7.0,7,306.333718
2.0,23,306.638376
3.0,7,306.776601
3.0,11,306.946609
-3.0,10,307.14378
4.0,15,307.37212
4.0,8,307.58579
4.0,8,307.720698
5.0,13,307.909981
0.0,13,308.208901
14.0,6,308.324091
6.0,9,308.880252
17.0,19,309.22295
-4.0,7,309.362166
1.0,10,414.979038
8.0,16,415.244843
3.0,7,415.398737
5.0,8,415.566908
3.0,7,415.641675
2.0,7,415.785627
1.0,8,416.04055
4.0,11,416.299513
3.0,9,416.488839
7.0,11,416.692102
5.0,11,416.863115
-1.0,17,417.197669
2.0,11,417.367656
21.0,1,417.403639
5.0,11,417.568323
5.0,8,417.713728
7.0,14,417.893302
8.0,7,418.045361
-2.0,14,418.308805
5.0,18,418.601206
5.0,10,418.794484
-2.0,15,419.08837
-6.0,9,419.251401
4.0,12,419.447641
-3.0,9,419.622475
8.0,12,419.835686
14.0,10,420.004667
10.0,13,420.328475
7.0,11,420.488671
0.0,7,420.599687
8.0,18,420.918431
0.0,8,421.080757
-5.0,6,421.149834
9.0,8,421.31612
7.0,10,421.483086
4.0,9,421.636441
-5.0,8,421.80749
-2.0,7,421.856508
-3.0,8,422.01281
0.0,15,422.376787
-4.0,8,422.465247
-1.0,9,422.611952
-8.0,13,422.886145
2.0,16,423.096908
12.0,6,423.236641
5.0,11,423.463787
7.0,11,423.679948
9.0,10,423.846766
2.0,7,423.974205
14.0,14,424.226576
9.0,10,424.409166
-1.0,8,424.569211
12.0,13,424.773596
-9.0,9,424.92599
