#{"t_start": 1671559132.9415383, "env_id": "sokoban-turtle-v0"}
r,l,t
-13.0,11,2.189439
-2.0,10,2.328396
5.0,9,2.404405
-3.0,8,2.529039
14.0,11,2.662844
3.0,21,2.923012
-2.0,7,3.106317
-1.0,14,3.39553
8.0,13,3.54549
4.0,13,3.692858
-7.0,15,3.905635
-2.0,17,4.071151
-15.0,29,4.570582
6.0,14,4.978718
-8.0,7,5.048132
4.0,13,5.272101
-3.0,12,5.465605
1.0,14,5.616013
0.0,14,5.830501
-8.0,12,5.970434
0.0,10,6.143141
2.0,11,6.280054
0.0,9,6.387059
-4.0,18,6.9642
-13.0,12,7.111373
5.0,12,7.268321
-7.0,16,7.493759
2.0,7,7.54438
-3.0,13,7.742934
-3.0,8,7.804527
7.0,10,7.970957
0.0,12,8.183484
11.0,8,8.231327
12.0,13,8.429156
-3.0,6,8.472042
-5.0,7,8.596049
-2.0,13,8.748479
-5.0,21,9.051036
-4.0,15,9.321525
-6.0,19,9.63468
-11.0,18,9.887942
1.0,16,10.097479
-1.0,9,10.242478
2.0,11,10.386368
0.0,12,10.531175
-6.0,13,10.723307
-2.0,7,10.759983
8.0,13,10.951774
-5.0,13,11.093062
-1.0,12,11.251658
-6.0,11,11.363502
-7.0,5,11.469814
0.0,5,11.495419
-5.0,20,11.802371
-2.0,6,11.934889
5.0,14,12.090246
0.0,10,12.192681
-6.0,11,12.349698
-7.0,11,12.560959
-7.0,7,12.5987
-3.0,10,12.762091
-5.0,12,12.914557
4.0,11,13.123959
-4.0,9,13.177648
2.0,9,13.322752
-3.0,7,13.501797
6.0,8,13.649974
-5.0,10,13.823371
5.0,8,13.950633
-4.0,12,14.108231
-2.0,20,14.38243
-9.0,14,14.529817
0.0,7,14.634727
8.0,6,14.726675
5.0,21,14.979245
5.0,8,15.018058
-8.0,13,15.21816
4.0,12,15.359461
-4.0,13,15.491948
2.0,9,15.621078
5.0,9,15.74758
1.0,10,15.880387
-1.0,10,16.034785
3.0,14,16.223958
2.0,14,16.464152
8.0,13,16.645099
0.0,6,16.777643
10.0,14,16.933466
8.0,8,17.040978
-8.0,13,17.21302
4.0,8,17.328072
4.0,9,17.47416
-9.0,23,17.789678
10.0,9,18.055479
1.0,13,18.194522
8.0,8,18.327315
3.0,13,18.530322
-10.0,15,18.667146
5.0,23,18.968635
-2.0,16,19.213331
-4.0,7,19.32454
-7.0,8,19.381222
11.0,10,19.523603
2.0,11,19.745702
11.0,17,19.970232
-5.0,20,20.250884
2.0,10,20.37631
-4.0,13,20.623211
-4.0,11,20.786902
-3.0,8,20.858282
7.0,10,21.002341
3.0,7,21.148039
8.0,16,21.376133
-5.0,13,21.567492
-13.0,9,21.718189
-2.0,10,21.869425
-3.0,9,22.00235
-3.0,8,22.115165
-7.0,10,22.248676
3.0,14,22.386543
4.0,7,22.505493
0.0,10,22.652916
-9.0,8,22.760744
0.0,12,22.910717
0.0,7,22.945763
-3.0,14,23.177816
3.0,15,23.381117
-7.0,23,23.757968
0.0,7,23.805726
6.0,11,23.977723
-8.0,16,24.28205
5.0,11,24.448075
-4.0,12,24.595775
-4.0,9,24.708786
1.0,22,25.008585
-1.0,14,25.239202
0.0,9,25.361915
1.0,10,25.506719
7.0,7,25.623732
2.0,7,25.740443
-5.0,13,25.938662
4.0,17,26.18474
-1.0,9,26.322812
5.0,10,26.441329
2.0,8,26.579371
1.0,13,26.744225
-6.0,10,26.885094
7.0,8,26.994704
-3.0,7,27.138441
0.0,8,27.186922
-5.0,13,27.426112
2.0,6,27.470744
2.0,12,27.690028
4.0,7,27.734337
-2.0,14,28.011605
-6.0,11,28.167399
-2.0,12,28.335345
2.0,17,28.594621
16.0,11,28.750648
-5.0,9,28.875424
-2.0,5,28.908124
1.0,15,29.184983
-5.0,16,29.38137
-5.0,10,29.541914
-4.0,9,29.676445
-1.0,9,29.806429
-10.0,16,30.033446
-3.0,6,30.071882
-1.0,13,30.33028
0.0,11,30.531204
3.0,7,30.622726
-3.0,6,30.737397
-6.0,14,30.902634
6.0,10,31.025505
2.0,13,31.248286
5.0,11,31.390104
-1.0,9,31.520951
-2.0,9,136.078153
2.0,14,136.284526
0.0,9,136.450913
1.0,14,136.693718
-7.0,20,137.033115
-8.0,7,137.18369
5.0,8,137.340965
2.0,10,137.538161
4.0,8,137.675885
10.0,17,137.874022
-17.0,14,138.116709
2.0,11,138.270836
-7.0,15,138.470219
10.0,8,138.60489
-8.0,12,138.747669
3.0,6,138.881327
-5.0,15,139.06809
13.0,12,139.332597
0.0,6,139.371104
0.0,7,139.509798
5.0,8,139.636853
7.0,17,139.863186
-4.0,5,139.973356
-2.0,8,140.118096
7.0,16,140.328179
7.0,8,140.462937
-4.0,9,140.589556
0.0,6,140.700585
8.0,20,141.00836
8.0,11,141.165219
3.0,9,141.301829
2.0,11,141.428191
6.0,7,141.476133
-2.0,8,141.590042
5.0,15,141.850577
2.0,10,142.040591
7.0,13,142.238736
-3.0,6,142.346191
